Fecha,Hora,Valor,Máximo,Mínimo
28/09/2011,0:00:00,214.092,214.092,214.092
28/09/2011,0:15:00,214.098,214.098,214.098
28/09/2011,0:30:00,214.098,214.098,214.098
28/09/2011,0:45:00,214.098,214.098,214.098
28/09/2011,1:00:00,214.104,214.104,214.104
28/09/2011,1:15:00,214.11,214.11,214.11
28/09/2011,1:30:00,214.11,214.11,214.11
28/09/2011,1:45:00,214.11,214.11,214.11
28/09/2011,2:00:00,214.11,214.11,214.11
28/09/2011,2:15:00,214.11,214.11,214.11
28/09/2011,2:30:00,214.11,214.11,214.11
28/09/2011,2:45:00,214.116,214.116,214.116
28/09/2011,3:00:00,214.116,214.116,214.116
28/09/2011,3:15:00,214.116,214.116,214.116
28/09/2011,3:30:00,214.122,214.122,214.122
28/09/2011,3:45:00,214.122,214.122,214.122
28/09/2011,4:00:00,214.122,214.122,214.122
28/09/2011,4:15:00,214.122,214.122,214.122
28/09/2011,4:30:00,214.122,214.122,214.122
28/09/2011,4:45:00,214.122,214.122,214.122
28/09/2011,5:00:00,214.128,214.128,214.128
28/09/2011,5:15:00,214.128,214.128,214.128
28/09/2011,5:30:00,214.128,214.128,214.128
28/09/2011,5:45:00,214.128,214.128,214.128
28/09/2011,6:00:00,214.128,214.128,214.128
28/09/2011,6:15:00,214.128,214.128,214.128
28/09/2011,6:30:00,214.128,214.128,214.128
28/09/2011,6:45:00,214.128,214.128,214.128
28/09/2011,7:00:00,214.135,214.135,214.135
28/09/2011,7:15:00,214.128,214.128,214.128
28/09/2011,7:30:00,214.128,214.128,214.128
28/09/2011,7:45:00,214.135,214.135,214.135
28/09/2011,8:00:00,214.128,214.128,214.128
28/09/2011,8:15:00,214.128,214.128,214.128
28/09/2011,8:30:00,214.128,214.128,214.128
28/09/2011,8:45:00,214.098,214.098,214.098
28/09/2011,9:00:00,214.08,214.08,214.08
28/09/2011,9:15:00,214.073,214.073,214.073
28/09/2011,9:30:00,214.055,214.055,214.055
28/09/2011,9:45:00,214.055,214.055,214.055
28/09/2011,10:00:00,214.037,214.037,214.037
28/09/2011,10:15:00,214.031,214.031,214.031
28/09/2011,10:30:00,214.025,214.025,214.025
28/09/2011,10:45:00,214.019,214.019,214.019
28/09/2011,11:00:00,214.006,214.006,214.006
28/09/2011,11:15:00,214,214,214
28/09/2011,11:30:00,213.994,213.994,213.994
28/09/2011,11:45:00,213.988,213.988,213.988
28/09/2011,12:00:00,213.982,213.982,213.982
28/09/2011,12:15:00,213.988,213.988,213.988
28/09/2011,12:30:00,213.976,213.976,213.976
28/09/2011,12:45:00,213.976,213.976,213.976
28/09/2011,13:00:00,213.97,213.97,213.97
28/09/2011,13:15:00,213.964,213.964,213.964
28/09/2011,13:30:00,213.964,213.964,213.964
28/09/2011,13:45:00,213.951,213.951,213.951
28/09/2011,14:00:00,213.945,213.945,213.945
28/09/2011,14:15:00,213.939,213.939,213.939
28/09/2011,14:30:00,213.939,213.939,213.939
28/09/2011,14:45:00,213.939,213.939,213.939
28/09/2011,15:00:00,213.933,213.933,213.933
28/09/2011,15:15:00,213.927,213.927,213.927
28/09/2011,15:30:00,213.927,213.927,213.927
28/09/2011,15:45:00,213.927,213.927,213.927
28/09/2011,16:00:00,213.921,213.921,213.921
28/09/2011,16:15:00,213.958,213.958,213.958
28/09/2011,16:30:00,214.464,214.464,214.464
28/09/2011,16:45:00,214.476,214.476,214.476
28/09/2011,17:00:00,214.489,214.489,214.489
28/09/2011,17:15:00,214.507,214.507,214.507
28/09/2011,17:30:00,214.519,214.519,214.519
28/09/2011,17:45:00,214.519,214.519,214.519
28/09/2011,18:00:00,214.519,214.519,214.519
28/09/2011,18:15:00,214.525,214.525,214.525
28/09/2011,18:30:00,214.531,214.531,214.531
28/09/2011,18:45:00,214.537,214.537,214.537
28/09/2011,19:00:00,214.537,214.537,214.537
28/09/2011,19:15:00,214.543,214.543,214.543
28/09/2011,19:30:00,214.55,214.55,214.55
28/09/2011,19:45:00,214.556,214.556,214.556
28/09/2011,20:00:00,214.556,214.556,214.556
28/09/2011,20:15:00,214.562,214.562,214.562
28/09/2011,20:30:00,214.574,214.574,214.574
28/09/2011,20:45:00,214.58,214.58,214.58
28/09/2011,21:00:00,214.58,214.58,214.58
28/09/2011,21:15:00,214.58,214.58,214.58
28/09/2011,21:30:00,214.58,214.58,214.58
28/09/2011,21:45:00,214.586,214.586,214.586
28/09/2011,22:00:00,214.592,214.592,214.592
28/09/2011,22:15:00,214.592,214.592,214.592
28/09/2011,22:30:00,214.598,214.598,214.598
28/09/2011,22:45:00,214.598,214.598,214.598
28/09/2011,23:00:00,214.598,214.598,214.598
28/09/2011,23:15:00,214.605,214.605,214.605
28/09/2011,23:30:00,214.605,214.605,214.605
28/09/2011,23:45:00,214.611,214.611,214.611
29/09/2011,0:00:00,214.611,214.611,214.611
29/09/2011,0:15:00,214.611,214.611,214.611
29/09/2011,0:30:00,214.623,214.623,214.623
29/09/2011,0:45:00,214.623,214.623,214.623
29/09/2011,1:00:00,214.617,214.617,214.617
29/09/2011,1:15:00,214.617,214.617,214.617
29/09/2011,1:30:00,214.617,214.617,214.617
29/09/2011,1:45:00,214.623,214.623,214.623
29/09/2011,2:00:00,214.635,214.635,214.635
29/09/2011,2:15:00,214.635,214.635,214.635
29/09/2011,2:30:00,214.635,214.635,214.635
29/09/2011,2:45:00,214.635,214.635,214.635
29/09/2011,3:00:00,214.635,214.635,214.635
29/09/2011,3:15:00,214.635,214.635,214.635
29/09/2011,3:30:00,214.635,214.635,214.635
29/09/2011,3:45:00,214.635,214.635,214.635
29/09/2011,4:00:00,214.635,214.635,214.635
29/09/2011,4:15:00,214.635,214.635,214.635
29/09/2011,4:30:00,214.641,214.641,214.641
29/09/2011,4:45:00,214.641,214.641,214.641
29/09/2011,5:00:00,214.641,214.641,214.641
29/09/2011,5:15:00,214.641,214.641,214.641
29/09/2011,5:30:00,214.641,214.641,214.641
29/09/2011,5:45:00,214.641,214.641,214.641
29/09/2011,6:00:00,214.641,214.641,214.641
29/09/2011,6:15:00,214.647,214.647,214.647
29/09/2011,6:30:00,214.647,214.647,214.647
29/09/2011,6:45:00,214.647,214.647,214.647
29/09/2011,7:00:00,214.647,214.647,214.647
29/09/2011,7:15:00,214.647,214.647,214.647
29/09/2011,7:30:00,214.647,214.647,214.647
29/09/2011,7:45:00,214.647,214.647,214.647
29/09/2011,8:00:00,214.659,214.659,214.659
29/09/2011,8:15:00,214.659,214.659,214.659
29/09/2011,8:30:00,214.635,214.635,214.635
29/09/2011,8:45:00,214.635,214.635,214.635
29/09/2011,9:00:00,214.635,214.635,214.635
29/09/2011,9:15:00,214.635,214.635,214.635
29/09/2011,9:30:00,214.983,214.983,214.983
29/09/2011,9:45:00,214.952,214.952,214.952
29/09/2011,10:00:00,214.934,214.934,214.934
29/09/2011,10:15:00,214.897,214.897,214.897
29/09/2011,10:30:00,208.574,208.574,208.574
29/09/2011,10:45:00,209.661,209.661,209.661
29/09/2011,11:00:00,209.648,209.648,209.648
29/09/2011,11:15:00,209.642,209.642,209.642
29/09/2011,11:30:00,209.636,209.642,209.642
29/09/2011,11:45:00,209.63,209.63,209.63
29/09/2011,12:00:00,210.002,210.002,210.002
29/09/2011,12:15:00,210.07,210.07,210.07
29/09/2011,12:30:00,210.118,210.118,210.118
29/09/2011,12:45:00,210.112,210.112,210.112
29/09/2011,13:00:00,210.118,210.118,210.118
29/09/2011,13:15:00,210.155,210.155,210.155
29/09/2011,13:30:00,210.485,210.485,210.485
29/09/2011,13:45:00,210.497,210.497,210.497
29/09/2011,14:00:00,210.485,210.485,210.485
29/09/2011,14:15:00,210.539,210.539,210.539
29/09/2011,14:30:00,210.539,210.539,210.539
29/09/2011,14:45:00,210.448,210.448,210.448
29/09/2011,15:00:00,210.509,210.509,210.509
29/09/2011,15:15:00,210.509,210.509,210.509
29/09/2011,15:30:00,210.564,210.564,210.564
29/09/2011,15:45:00,203.453,203.453,203.453
29/09/2011,16:00:00,203.459,203.459,203.459
29/09/2011,16:15:00,203.478,203.478,203.478
29/09/2011,16:30:00,203.49,203.49,203.49
29/09/2011,16:45:00,203.496,203.496,203.496
29/09/2011,17:00:00,203.502,203.502,203.502
29/09/2011,17:15:00,203.508,203.508,203.508
30/09/2011,8:33:00,203.624,203.624,203.624
30/09/2011,8:45:00,203.606,203.606,203.606
30/09/2011,9:00:00,203.587,203.587,203.587
30/09/2011,9:15:00,203.587,203.587,203.587
30/09/2011,9:30:00,203.575,203.575,203.575
30/09/2011,9:45:00,203.569,203.575,203.575
30/09/2011,10:00:00,203.557,203.557,203.557
30/09/2011,10:15:00,203.545,203.557,203.557
30/09/2011,10:30:00,203.539,203.539,203.539
30/09/2011,10:45:00,203.533,203.533,203.533
30/09/2011,11:00:00,203.52,203.52,203.52
30/09/2011,11:15:00,203.508,203.52,203.52
30/09/2011,11:30:00,203.502,203.502,203.502
30/09/2011,11:45:00,203.49,203.49,203.49
30/09/2011,12:00:00,203.526,203.526,203.526
30/09/2011,12:15:00,203.557,203.557,203.557
30/09/2011,12:30:00,203.551,203.551,203.551
30/09/2011,12:45:00,203.563,203.563,203.563
30/09/2011,13:00:00,203.526,203.526,203.526
30/09/2011,13:15:00,203.508,203.508,203.508
30/09/2011,13:30:00,203.551,203.551,203.551
30/09/2011,13:45:00,203.551,203.551,203.551
30/09/2011,14:00:00,203.49,203.49,203.49
30/09/2011,14:15:00,203.484,203.484,203.484
30/09/2011,14:30:00,203.478,203.478,203.478
30/09/2011,14:45:00,203.478,203.478,203.478
30/09/2011,15:00:00,203.526,203.526,203.526
30/09/2011,15:15:00,203.533,203.533,203.533
30/09/2011,15:30:00,203.471,203.471,203.471
30/09/2011,15:45:00,203.49,203.49,203.49
30/09/2011,16:00:00,203.52,203.52,203.52
30/09/2011,16:15:00,203.508,203.508,203.508
30/09/2011,16:30:00,203.52,203.52,203.52
30/09/2011,16:45:00,203.545,203.545,203.545
03/10/2011,8:45:00,204.112,204.112,204.112
03/10/2011,9:00:00,204.094,204.094,204.094
03/10/2011,9:15:00,204.088,204.088,204.088
03/10/2011,9:30:00,204.064,204.064,204.064
03/10/2011,9:45:00,204.057,204.057,204.057
03/10/2011,10:00:00,204.051,204.051,204.051
03/10/2011,10:15:00,204.039,204.039,204.039
03/10/2011,10:30:00,204.027,204.027,204.027
03/10/2011,10:45:00,204.021,204.021,204.021
03/10/2011,11:00:00,204.009,204.009,204.009
03/10/2011,11:15:00,204.003,204.003,204.003
03/10/2011,11:30:00,203.996,203.996,203.996
03/10/2011,11:45:00,203.984,203.996,203.996
03/10/2011,12:00:00,203.972,203.972,203.972
03/10/2011,12:15:00,203.966,203.966,203.966
03/10/2011,12:30:00,203.96,203.96,203.96
03/10/2011,12:45:00,203.966,203.966,203.966
03/10/2011,13:00:00,203.96,203.96,203.96
03/10/2011,13:15:00,203.972,203.972,203.972
03/10/2011,13:30:00,203.972,203.972,203.972
03/10/2011,13:45:00,203.978,203.978,203.978
03/10/2011,14:00:00,203.972,203.972,203.972
03/10/2011,14:15:00,203.972,203.972,203.972
03/10/2011,14:30:00,203.99,203.99,203.99
03/10/2011,14:45:00,204.003,204.003,204.003
03/10/2011,15:00:00,204.021,204.021,204.021
03/10/2011,15:15:00,204.033,204.033,204.033
03/10/2011,15:30:00,204.039,204.039,204.039
03/10/2011,15:45:00,204.051,204.051,204.051
03/10/2011,16:00:00,204.057,204.057,204.057
03/10/2011,16:15:00,204.064,204.064,204.064
03/10/2011,16:30:00,204.07,204.07,204.07
03/10/2011,16:45:00,204.076,204.076,204.076
03/10/2011,17:00:00,204.082,204.082,204.082
03/10/2011,17:15:00,204.088,204.088,204.088
03/10/2011,17:30:00,204.088,204.088,204.088
03/10/2011,17:45:00,204.094,204.094,204.094
18/10/2011,8:45:00,204.149,204.149,204.149
18/10/2011,9:00:00,204.149,204.149,204.149
18/10/2011,9:15:00,204.143,204.143,204.143
18/10/2011,9:30:00,204.143,204.143,204.143
18/10/2011,9:45:00,204.137,204.137,204.137
18/10/2011,10:00:00,204.125,204.125,204.125
18/10/2011,10:15:00,204.112,204.112,204.112
18/10/2011,10:30:00,204.1,204.1,204.1
18/10/2011,10:45:00,204.1,204.1,204.1
18/10/2011,11:00:00,204.088,204.088,204.088
18/10/2011,11:15:00,204.082,204.082,204.082
18/10/2011,11:30:00,204.076,204.076,204.076
18/10/2011,11:45:00,204.064,204.064,204.064
18/10/2011,12:00:00,204.057,204.064,204.064
18/10/2011,12:15:00,204.057,204.057,204.057
18/10/2011,12:30:00,204.045,204.045,204.045
18/10/2011,12:45:00,204.039,204.039,204.039
18/10/2011,13:00:00,204.033,204.033,204.033
18/10/2011,13:15:00,204.033,204.033,204.033
18/10/2011,13:30:00,204.027,204.027,204.027
18/10/2011,13:45:00,204.027,204.027,204.027
18/10/2011,14:00:00,204.021,204.021,204.021
18/10/2011,14:15:00,204.015,204.015,204.015
18/10/2011,14:30:00,204.009,204.009,204.009
18/10/2011,14:45:00,204.009,204.009,204.009
18/10/2011,15:00:00,204.009,204.009,204.009
18/10/2011,15:15:00,204.003,204.003,204.003
18/10/2011,15:30:00,204.003,204.003,204.003
18/10/2011,15:45:00,203.996,203.996,203.996
18/10/2011,16:00:00,203.996,203.996,203.996
18/10/2011,16:15:00,203.99,203.99,203.99
18/10/2011,16:30:00,203.99,203.99,203.99
18/10/2011,16:45:00,203.996,203.996,203.996
18/10/2011,17:00:00,203.984,203.984,203.984
18/10/2011,17:15:00,204.021,204.021,204.021
18/10/2011,17:30:00,204.009,204.009,204.009
18/10/2011,17:45:00,204.003,204.003,204.003
18/10/2011,18:00:00,203.984,203.984,203.984
19/10/2011,8:15:00,204.18,204.18,204.18
19/10/2011,8:30:00,204.149,204.149,204.149
19/10/2011,8:45:00,204.149,204.149,204.149
19/10/2011,9:00:00,204.149,204.149,204.149
19/10/2011,9:15:00,204.137,204.137,204.137
19/10/2011,9:30:00,204.131,204.131,204.131
19/10/2011,9:45:00,204.118,204.118,204.118
19/10/2011,10:00:00,204.112,204.112,204.112
19/10/2011,10:15:00,204.1,204.1,204.1
19/10/2011,10:30:00,204.088,204.088,204.088
19/10/2011,10:45:00,204.076,204.088,204.088
19/10/2011,11:00:00,204.07,204.07,204.07
19/10/2011,11:15:00,204.064,204.064,204.064
19/10/2011,11:30:00,204.051,204.051,204.051
19/10/2011,11:45:00,204.045,204.045,204.045
19/10/2011,12:00:00,204.039,204.039,204.039
19/10/2011,12:15:00,204.027,204.027,204.027
19/10/2011,12:30:00,204.021,204.021,204.021
19/10/2011,12:45:00,204.015,204.015,204.015
19/10/2011,13:00:00,204.009,204.009,204.009
19/10/2011,13:15:00,203.996,203.996,203.996
19/10/2011,13:30:00,203.996,203.996,203.996
19/10/2011,13:45:00,203.984,203.996,203.996
19/10/2011,14:00:00,203.972,203.972,203.972
19/10/2011,14:15:00,203.972,203.972,203.972
19/10/2011,14:30:00,203.966,203.966,203.966
19/10/2011,14:45:00,203.966,203.966,203.966
19/10/2011,15:00:00,203.96,203.96,203.96
19/10/2011,15:15:00,203.96,203.96,203.96
19/10/2011,15:30:00,203.96,203.96,203.96
19/10/2011,15:45:00,203.954,203.954,203.954
19/10/2011,16:00:00,204.46,204.46,204.46
19/10/2011,16:15:00,204.466,204.466,204.466
19/10/2011,16:30:00,204.485,204.485,204.485
19/10/2011,16:45:00,204.497,204.497,204.497
19/10/2011,17:00:00,204.509,204.509,204.509
21/10/2011,15:15:00,207.884,207.884,207.884
21/10/2011,15:30:00,207.866,207.866,207.866
21/10/2011,16:00:00,207.848,207.848,207.848
21/10/2011,16:15:00,207.854,207.854,207.854
27/10/2011,13:30:00,308.796,308.796,308.796
27/10/2011,13:45:00,341.682,341.682,341.682
27/10/2011,14:00:00,344.477,344.477,344.477
27/10/2011,14:15:00,346.498,346.498,346.498
27/10/2011,14:30:00,348.75,348.75,348.75
27/10/2011,14:45:00,350.221,350.221,350.221
27/10/2011,15:00:00,351.411,351.411,351.411
27/10/2011,15:15:00,352.333,352.333,352.333
27/10/2011,15:30:00,353.096,353.096,353.096
27/10/2011,15:45:00,353.828,353.828,353.828
27/10/2011,16:00:00,354.689,354.689,354.689
27/10/2011,16:15:00,355.122,355.122,355.122
27/10/2011,16:30:00,355.464,355.464,355.464
27/10/2011,16:45:00,355.781,355.781,355.781
27/10/2011,17:00:00,356.074,356.074,356.074
27/10/2011,17:15:00,356.093,356.093,356.093
27/10/2011,17:30:00,356.203,356.203,356.203
27/10/2011,17:45:00,356.361,356.203,356.203
27/10/2011,18:00:00,356.514,356.514,356.514
27/10/2011,18:15:00,356.679,356.679,356.679
27/10/2011,18:30:00,356.825,356.825,356.825
27/10/2011,18:45:00,356.972,356.972,356.972
27/10/2011,19:00:00,357.088,357.088,357.088
27/10/2011,19:15:00,357.088,357.088,357.088
27/10/2011,19:30:00,356.99,356.99,356.99
27/10/2011,19:45:00,356.856,356.856,356.856
27/10/2011,20:00:00,356.691,356.691,356.691
27/10/2011,20:15:00,356.526,356.526,356.526
27/10/2011,20:30:00,356.361,356.361,356.361
27/10/2011,20:45:00,356.227,356.227,356.227
27/10/2011,21:00:00,356.074,356.227,356.227
27/10/2011,21:15:00,355.928,355.928,355.928
27/10/2011,21:30:00,355.751,355.751,355.751
27/10/2011,21:45:00,355.647,355.647,355.647
27/10/2011,22:00:00,355.513,355.513,355.513
27/10/2011,22:15:00,355.372,355.372,355.372
27/10/2011,22:30:00,355.22,355.22,355.22
27/10/2011,22:45:00,355.061,355.061,355.061
27/10/2011,23:00:00,354.884,354.884,354.884
27/10/2011,23:15:00,354.732,354.732,354.732
27/10/2011,23:30:00,354.573,354.732,354.732
27/10/2011,23:45:00,354.396,354.396,354.396
28/10/2011,0:00:00,354.201,354.201,354.201
28/10/2011,0:15:00,354.011,354.011,354.011
28/10/2011,0:30:00,353.822,353.822,353.822
28/10/2011,0:45:00,353.651,353.651,353.651
28/10/2011,1:00:00,353.474,353.474,353.474
28/10/2011,1:15:00,353.316,353.316,353.316
28/10/2011,1:30:00,353.2,353.2,353.2
28/10/2011,1:45:00,353.096,353.096,353.096
28/10/2011,2:00:00,352.992,352.992,352.992
28/10/2011,2:15:00,352.919,352.919,352.919
28/10/2011,2:30:00,352.833,352.833,352.833
28/10/2011,2:45:00,352.766,352.766,352.766
28/10/2011,3:00:00,352.705,352.705,352.705
28/10/2011,3:15:00,352.632,352.632,352.632
28/10/2011,3:30:00,352.553,352.553,352.553
28/10/2011,3:45:00,352.516,352.516,352.516
28/10/2011,4:00:00,352.473,352.473,352.473
28/10/2011,4:15:00,352.388,352.388,352.388
28/10/2011,4:30:00,352.302,352.302,352.302
28/10/2011,4:45:00,352.211,352.211,352.211
28/10/2011,5:00:00,352.113,352.113,352.113
28/10/2011,5:15:00,352.034,352.034,352.034
28/10/2011,5:30:00,351.942,351.942,351.942
28/10/2011,5:45:00,351.875,351.875,351.875
28/10/2011,6:00:00,351.802,351.802,351.802
28/10/2011,6:15:00,351.716,351.716,351.716
28/10/2011,6:30:00,351.588,351.716,351.716
28/10/2011,6:45:00,351.503,351.503,351.503
28/10/2011,7:00:00,351.381,351.381,351.381
28/10/2011,7:15:00,351.289,351.381,351.381
28/10/2011,7:30:00,351.222,351.222,351.222
28/10/2011,7:45:00,351.179,351.179,351.179
28/10/2011,8:00:00,351.167,351.167,351.167
28/10/2011,8:15:00,351.149,351.149,351.149
28/10/2011,8:30:00,350.99,350.99,350.99
28/10/2011,8:45:00,350.728,350.728,350.728
28/10/2011,9:00:00,350.667,350.667,350.667
28/10/2011,9:15:00,350.825,350.667,350.667
28/10/2011,9:30:00,351.082,351.082,351.082
28/10/2011,9:45:00,351.155,351.155,351.155
28/10/2011,10:00:00,350.544,350.544,350.544
28/10/2011,10:15:00,350.801,350.801,350.801
28/10/2011,10:30:00,350.941,350.941,350.941
28/10/2011,10:45:00,351.002,351.002,351.002
28/10/2011,11:00:00,351.198,351.198,351.198
28/10/2011,11:15:00,351.484,351.484,351.484
28/10/2011,11:30:00,351.71,351.71,351.71
28/10/2011,11:45:00,351.954,351.954,351.954
28/10/2011,12:00:00,352.217,352.217,352.217
28/10/2011,12:15:00,352.467,352.467,352.467
28/10/2011,12:30:00,352.62,352.62,352.62
28/10/2011,12:45:00,352.803,352.803,352.803
28/10/2011,13:00:00,353.096,353.096,353.096
28/10/2011,13:15:00,353.389,353.389,353.389
28/10/2011,13:30:00,353.688,353.688,353.688
28/10/2011,13:45:00,353.938,353.938,353.938
28/10/2011,14:00:00,354.146,354.146,354.146
28/10/2011,14:15:00,354.353,354.353,354.353
28/10/2011,14:30:00,354.487,354.487,354.487
28/10/2011,14:45:00,354.585,354.585,354.585
28/10/2011,15:00:00,354.677,354.677,354.677
28/10/2011,15:15:00,354.848,354.848,354.848
28/10/2011,15:30:00,355.031,355.031,355.031
28/10/2011,15:45:00,355.195,355.195,355.195
28/10/2011,16:00:00,355.366,355.366,355.366
28/10/2011,16:15:00,355.586,355.586,355.586
28/10/2011,16:30:00,355.757,355.757,355.757
28/10/2011,16:45:00,355.891,355.891,355.891
28/10/2011,17:00:00,356.05,356.05,356.05
28/10/2011,17:15:00,356.087,356.087,356.087
28/10/2011,17:30:00,356.062,356.062,356.062
28/10/2011,17:45:00,355.995,355.995,355.995
28/10/2011,18:00:00,355.885,355.885,355.885
28/10/2011,18:15:00,355.751,355.751,355.751
28/10/2011,18:30:00,355.562,355.562,355.562
28/10/2011,18:45:00,355.336,355.336,355.336
28/10/2011,19:00:00,355.122,355.122,355.122
28/10/2011,19:15:00,354.933,354.933,354.933
28/10/2011,19:30:00,354.762,354.762,354.762
28/10/2011,19:45:00,354.61,354.61,354.61
28/10/2011,20:00:00,354.463,354.463,354.463
28/10/2011,20:15:00,354.335,354.335,354.335
28/10/2011,20:30:00,354.207,354.207,354.207
28/10/2011,20:45:00,354.103,354.103,354.103
28/10/2011,21:00:00,353.987,353.987,353.987
28/10/2011,21:15:00,353.84,353.987,353.987
28/10/2011,21:30:00,353.688,353.688,353.688
28/10/2011,21:45:00,353.554,353.554,353.554
28/10/2011,22:00:00,353.432,353.432,353.432
28/10/2011,22:15:00,353.328,353.328,353.328
28/10/2011,22:30:00,353.2,353.2,353.2
28/10/2011,22:45:00,353.053,353.053,353.053
28/10/2011,23:00:00,352.913,352.913,352.913
28/10/2011,23:15:00,352.791,352.791,352.791
28/10/2011,23:30:00,352.669,352.669,352.669
28/10/2011,23:45:00,352.546,352.546,352.546
29/10/2011,0:00:00,352.382,352.382,352.382
29/10/2011,0:15:00,352.217,352.217,352.217
29/10/2011,0:30:00,352.064,352.064,352.064
29/10/2011,0:45:00,351.942,351.942,351.942
29/10/2011,1:00:00,351.845,351.845,351.845
29/10/2011,1:15:00,351.735,351.735,351.735
29/10/2011,1:30:00,351.607,351.607,351.607
29/10/2011,1:45:00,351.478,351.478,351.478
29/10/2011,2:00:00,351.344,351.344,351.344
29/10/2011,2:15:00,351.234,351.234,351.234
29/10/2011,2:30:00,351.143,351.143,351.143
29/10/2011,2:45:00,351.057,351.057,351.057
29/10/2011,3:00:00,350.966,350.966,350.966
29/10/2011,3:15:00,350.88,350.88,350.88
29/10/2011,3:30:00,350.795,350.795,350.795
29/10/2011,3:45:00,350.734,350.734,350.734
29/10/2011,4:00:00,350.673,350.673,350.673
29/10/2011,4:15:00,350.593,350.593,350.593
29/10/2011,4:30:00,350.52,350.52,350.52
29/10/2011,4:45:00,350.429,350.429,350.429
29/10/2011,5:00:00,350.355,350.355,350.355
29/10/2011,5:15:00,350.276,350.355,350.355
29/10/2011,5:30:00,350.203,350.203,350.203
29/10/2011,5:45:00,350.16,350.16,350.16
29/10/2011,6:00:00,350.105,350.105,350.105
29/10/2011,6:15:00,350.056,350.056,350.056
29/10/2011,6:30:00,350.001,350.001,350.001
29/10/2011,6:45:00,349.94,349.94,349.94
29/10/2011,7:00:00,349.836,349.836,349.836
29/10/2011,7:15:00,349.745,349.745,349.745
29/10/2011,7:30:00,349.659,349.659,349.659
29/10/2011,7:45:00,349.598,349.598,349.598
29/10/2011,8:00:00,349.531,349.531,349.531
29/10/2011,8:15:00,349.476,349.476,349.476
29/10/2011,8:30:00,349.415,349.476,349.476
29/10/2011,8:45:00,349.36,349.36,349.36
29/10/2011,9:00:00,349.305,349.305,349.305
29/10/2011,9:15:00,349.287,349.287,349.287
29/10/2011,9:30:00,349.287,349.287,349.287
29/10/2011,9:45:00,349.318,349.318,349.318
29/10/2011,10:00:00,349.366,349.366,349.366
29/10/2011,10:15:00,349.446,349.446,349.446
29/10/2011,10:30:00,349.519,349.519,349.519
29/10/2011,10:45:00,349.623,349.623,349.623
29/10/2011,11:00:00,349.739,349.739,349.739
29/10/2011,11:15:00,349.885,349.885,349.885
29/10/2011,11:30:00,350.013,350.013,350.013
29/10/2011,11:45:00,350.123,350.123,350.123
29/10/2011,12:00:00,350.233,350.233,350.233
29/10/2011,12:15:00,350.367,350.367,350.367
29/10/2011,12:30:00,350.514,350.514,350.514
29/10/2011,12:45:00,350.66,350.66,350.66
29/10/2011,13:00:00,350.801,350.801,350.801
29/10/2011,13:15:00,350.941,350.801,350.801
29/10/2011,13:30:00,351.094,351.094,351.094
29/10/2011,13:45:00,351.24,351.24,351.24
29/10/2011,14:00:00,351.362,351.362,351.362
29/10/2011,14:15:00,351.497,351.497,351.497
29/10/2011,14:30:00,351.6,351.6,351.6
29/10/2011,14:45:00,351.71,351.71,351.71
29/10/2011,15:00:00,351.759,351.759,351.759
29/10/2011,15:15:00,351.863,351.863,351.863
29/10/2011,15:30:00,351.948,351.948,351.948
29/10/2011,15:45:00,352.022,352.022,352.022
29/10/2011,16:00:00,352.076,352.076,352.076
29/10/2011,16:15:00,352.138,352.138,352.138
29/10/2011,16:30:00,352.192,352.192,352.192
29/10/2011,16:45:00,352.223,352.223,352.223
29/10/2011,17:00:00,352.229,352.229,352.229
29/10/2011,17:15:00,352.229,352.229,352.229
29/10/2011,17:30:00,352.266,352.266,352.266
29/10/2011,17:45:00,352.296,352.296,352.296
29/10/2011,18:00:00,352.308,352.308,352.308
29/10/2011,18:15:00,352.308,352.308,352.308
29/10/2011,18:30:00,352.26,352.26,352.26
29/10/2011,18:45:00,352.199,352.199,352.199
29/10/2011,19:00:00,352.076,352.076,352.076
29/10/2011,19:15:00,351.985,351.985,351.985
29/10/2011,19:30:00,351.875,351.875,351.875
29/10/2011,19:45:00,351.79,351.79,351.79
29/10/2011,20:00:00,351.692,351.692,351.692
29/10/2011,20:15:00,351.594,351.594,351.594
29/10/2011,20:30:00,351.515,351.515,351.515
29/10/2011,20:45:00,351.46,351.46,351.46
29/10/2011,21:00:00,351.375,351.375,351.375
29/10/2011,21:15:00,351.283,351.283,351.283
29/10/2011,21:30:00,351.222,351.222,351.222
29/10/2011,21:45:00,351.167,351.167,351.167
29/10/2011,22:00:00,351.106,351.106,351.106
29/10/2011,22:15:00,351.057,351.057,351.057
29/10/2011,22:30:00,351.002,351.002,351.002
29/10/2011,22:45:00,350.953,350.953,350.953
29/10/2011,23:00:00,350.898,350.898,350.898
29/10/2011,23:15:00,350.819,350.819,350.819
29/10/2011,23:30:00,350.734,350.734,350.734
29/10/2011,23:45:00,350.66,350.66,350.66
30/10/2011,0:00:00,350.593,350.593,350.593
30/10/2011,0:15:00,350.551,350.551,350.551
30/10/2011,0:30:00,350.49,350.49,350.49
30/10/2011,0:45:00,350.453,350.453,350.453
30/10/2011,1:00:00,350.41,350.41,350.41
30/10/2011,1:15:00,350.367,350.367,350.367
30/10/2011,1:30:00,350.288,350.288,350.288
30/10/2011,1:45:00,350.209,350.209,350.209
30/10/2011,2:00:00,350.111,350.111,350.111
30/10/2011,2:15:00,349.995,349.995,349.995
