var_fecha,var_hora,Valor
02/03/2013,18:30:00,9.866111111
02/03/2013,18:15:00,10.06277778
02/03/2013,18:00:00,10.74777778
02/03/2013,17:45:00,11.13888889
02/03/2013,17:30:00,11.13888889
02/03/2013,17:15:00,11.04111111
02/03/2013,17:00:00,11.04111111
02/03/2013,16:45:00,11.23611111
02/03/2013,16:38:00,NULL
02/03/2013,16:30:00,11.04111111
02/03/2013,16:15:00,11.43111111
02/03/2013,16:00:00,11.43111111
02/03/2013,15:55:00,NULL
02/03/2013,15:45:00,11.33388889
02/03/2013,15:30:00,12.20722222
02/03/2013,15:20:00,NULL
02/03/2013,15:15:00,12.20722222
02/03/2013,15:00:00,12.11
02/03/2013,14:49:00,NULL
02/03/2013,14:45:00,11.72222222
02/03/2013,14:30:00,11.52777778
02/03/2013,14:15:00,11.33388889
02/03/2013,14:00:00,12.11
02/03/2013,13:45:00,12.88277778
02/03/2013,13:30:00,13.07611111
02/03/2013,13:15:00,14.23
02/03/2013,13:00:00,13.75
02/03/2013,12:45:00,12.69
02/03/2013,12:30:00,13.46111111
02/03/2013,12:15:00,12.40111111
02/03/2013,12:00:00,12.01277778
02/03/2013,11:45:00,11.625
02/03/2013,11:30:00,12.30388889
02/03/2013,11:15:00,12.49722222
02/03/2013,11:00:00,12.78722222
02/03/2013,10:45:00,12.49722222
02/03/2013,10:30:00,12.69
02/03/2013,10:15:00,12.59388889
02/03/2013,10:00:00,12.40111111
02/03/2013,9:45:00,11.33388889
02/03/2013,9:30:00,11.43111111
02/03/2013,9:15:00,11.625
02/03/2013,9:00:00,10.84611111
02/03/2013,8:45:00,9.965
02/03/2013,8:30:00,9.965
02/03/2013,8:15:00,9.668888889
02/03/2013,8:00:00,8.977777778
02/03/2013,7:59:00,NULL
02/03/2013,7:48:00,NULL
02/03/2013,7:45:00,8.581111111
02/03/2013,7:42:00,NULL
02/03/2013,7:39:00,NULL
02/03/2013,7:34:00,NULL
02/03/2013,7:30:00,8.481111111
02/03/2013,7:18:00,NULL
02/03/2013,7:15:00,8.481111111
02/03/2013,7:06:00,NULL
02/03/2013,7:00:00,NULL
02/03/2013,7:00:00,8.382222222
02/03/2013,6:45:00,8.282222222
02/03/2013,6:30:00,8.282222222
02/03/2013,6:15:00,8.282222222
02/03/2013,6:14:00,NULL
02/03/2013,6:00:00,8.282222222
02/03/2013,5:59:00,NULL
02/03/2013,5:45:00,8.282222222
02/03/2013,5:30:00,8.282222222
02/03/2013,5:15:00,8.382222222
02/03/2013,5:00:00,8.481111111
02/03/2013,4:59:00,NULL
02/03/2013,4:45:00,8.481111111
02/03/2013,4:30:00,8.481111111
02/03/2013,4:15:00,8.382222222
02/03/2013,4:00:00,8.282222222
02/03/2013,3:45:00,8.282222222
02/03/2013,3:30:00,8.282222222
02/03/2013,3:15:00,8.382222222
02/03/2013,3:00:00,8.282222222
02/03/2013,2:45:00,8.282222222
02/03/2013,2:30:00,8.182222222
02/03/2013,2:15:00,8.082222222
02/03/2013,2:00:00,7.982777778
02/03/2013,1:45:00,8.082222222
02/03/2013,1:30:00,8.082222222
02/03/2013,1:15:00,7.882222222
02/03/2013,1:00:00,7.882222222
02/03/2013,0:45:00,7.582222222
02/03/2013,0:30:00,7.481111111
02/03/2013,0:15:00,7.582222222
02/03/2013,0:00:00,7.782222222
03/03/2013,0:00:00,9.176111111
03/03/2013,0:15:00,9.077222222
03/03/2013,0:30:00,9.077222222
03/03/2013,0:45:00,8.977777778
03/03/2013,0:46:00,NULL
03/03/2013,1:00:00,9.077222222
03/03/2013,1:15:00,8.977777778
03/03/2013,1:19:00,NULL
03/03/2013,1:30:00,8.977777778
03/03/2013,1:45:00,8.977777778
03/03/2013,2:00:00,9.077222222
03/03/2013,2:15:00,8.977777778
03/03/2013,2:30:00,8.977777778
03/03/2013,2:30:00,NULL
03/03/2013,2:45:00,8.977777778
03/03/2013,3:00:00,8.977777778
03/03/2013,3:15:00,9.077222222
03/03/2013,3:30:00,8.977777778
03/03/2013,3:45:00,8.977777778
03/03/2013,4:00:00,8.977777778
03/03/2013,4:15:00,8.878888889
03/03/2013,4:30:00,8.878888889
03/03/2013,4:45:00,8.878888889
03/03/2013,5:00:00,8.778888889
03/03/2013,5:09:00,NULL
03/03/2013,5:15:00,8.68
03/03/2013,5:22:00,NULL
03/03/2013,5:30:00,8.68
03/03/2013,5:45:00,8.68
03/03/2013,6:00:00,8.68
03/03/2013,6:13:00,NULL
03/03/2013,6:15:00,8.68
03/03/2013,6:30:00,8.68
03/03/2013,6:45:00,8.778888889
03/03/2013,7:00:00,8.878888889
03/03/2013,7:15:00,9.077222222
03/03/2013,7:25:00,NULL
03/03/2013,7:30:00,9.176111111
03/03/2013,7:31:00,NULL
03/03/2013,7:34:00,NULL
03/03/2013,7:38:00,NULL
03/03/2013,7:43:00,NULL
03/03/2013,7:45:00,9.571111111
03/03/2013,7:53:00,NULL
03/03/2013,8:00:00,9.866111111
03/03/2013,8:02:00,NULL
03/03/2013,8:09:00,NULL
03/03/2013,8:15:00,10.06277778
03/03/2013,8:16:00,NULL
03/03/2013,8:20:00,NULL
03/03/2013,8:25:00,NULL
03/03/2013,8:29:00,NULL
03/03/2013,8:30:00,10.35722222
03/03/2013,8:33:00,NULL
03/03/2013,8:38:00,NULL
03/03/2013,8:45:00,10.55277778
03/03/2013,9:00:00,10.455
03/03/2013,9:15:00,10.65111111
03/03/2013,9:28:00,NULL
03/03/2013,9:30:00,11.04111111
03/03/2013,9:45:00,11.43111111
03/03/2013,10:00:00,12.11
03/03/2013,10:15:00,11.625
03/03/2013,10:30:00,11.13888889
03/03/2013,10:32:00,NULL
03/03/2013,10:33:00,NULL
03/03/2013,10:36:00,NULL
03/03/2013,10:39:00,NULL
03/03/2013,10:45:00,12.49722222
03/03/2013,10:47:00,NULL
03/03/2013,11:00:00,13.07611111
03/03/2013,11:15:00,13.17277778
03/03/2013,11:30:00,12.88277778
03/03/2013,11:45:00,13.365
03/03/2013,12:00:00,13.65388889
03/03/2013,12:15:00,13.84611111
03/03/2013,12:30:00,14.03777778
03/03/2013,12:45:00,13.94222222
03/03/2013,13:00:00,13.55777778
03/03/2013,13:15:00,13.94222222
03/03/2013,13:30:00,14.70888889
03/03/2013,13:45:00,14.325
03/03/2013,14:00:00,13.75
03/03/2013,14:15:00,13.17277778
03/03/2013,14:30:00,13.94222222
03/03/2013,14:45:00,14.23
03/03/2013,15:00:00,14.325
03/03/2013,15:15:00,13.46111111
03/03/2013,15:30:00,13.94222222
03/03/2013,15:45:00,13.07611111
03/03/2013,16:00:00,13.07611111
03/03/2013,16:15:00,13.07611111
03/03/2013,16:30:00,12.69
03/03/2013,16:45:00,12.20722222
03/03/2013,17:00:00,11.625
03/03/2013,17:15:00,11.23611111
03/03/2013,17:30:00,11.13888889
03/03/2013,17:45:00,10.74777778
03/03/2013,18:00:00,10.55277778
03/03/2013,18:15:00,10.35722222
03/03/2013,18:30:00,10.25888889
03/03/2013,18:45:00,10.16111111
03/03/2013,19:00:00,9.965
03/03/2013,19:15:00,9.965
03/03/2013,19:23:00,NULL
03/03/2013,19:30:00,9.866111111
03/03/2013,19:45:00,9.866111111
03/03/2013,20:00:00,9.866111111
03/03/2013,20:15:00,9.866111111
03/03/2013,20:30:00,10.06277778
03/03/2013,20:45:00,9.866111111
03/03/2013,21:00:00,9.767777778
03/03/2013,21:15:00,9.571111111
03/03/2013,21:30:00,9.571111111
03/03/2013,21:45:00,9.571111111
03/03/2013,22:00:00,9.472222222
03/03/2013,22:15:00,9.571111111
03/03/2013,22:30:00,9.472222222
03/03/2013,22:45:00,9.472222222
03/03/2013,23:00:00,9.472222222
03/03/2013,23:15:00,9.372777778
03/03/2013,23:30:00,9.372777778
03/03/2013,23:45:00,9.372777778
04/03/2013,0:00:00,9.472222222
04/03/2013,0:04:00,NULL
04/03/2013,0:15:00,9.472222222
04/03/2013,0:15:00,NULL
04/03/2013,0:30:00,9.472222222
04/03/2013,0:34:00,NULL
04/03/2013,0:45:00,9.472222222
04/03/2013,1:00:00,9.472222222
04/03/2013,1:02:00,NULL
04/03/2013,1:15:00,9.372777778
04/03/2013,1:21:00,NULL
04/03/2013,1:30:00,9.472222222
04/03/2013,1:45:00,9.372777778
04/03/2013,2:00:00,9.372777778
04/03/2013,2:15:00,9.372777778
04/03/2013,2:22:00,NULL
04/03/2013,2:30:00,9.372777778
04/03/2013,2:30:00,NULL
04/03/2013,2:37:00,NULL
04/03/2013,2:45:00,9.275
04/03/2013,2:58:00,NULL
04/03/2013,3:00:00,9.176111111
04/03/2013,3:04:00,NULL
04/03/2013,3:13:00,NULL
04/03/2013,3:15:00,9.176111111
04/03/2013,3:23:00,NULL
04/03/2013,3:30:00,9.275
04/03/2013,3:32:00,NULL
04/03/2013,3:38:00,NULL
04/03/2013,3:40:00,NULL
04/03/2013,3:43:00,NULL
04/03/2013,3:45:00,9.176111111
04/03/2013,3:46:00,NULL
04/03/2013,3:53:00,NULL
04/03/2013,4:00:00,9.176111111
04/03/2013,4:01:00,NULL
04/03/2013,4:10:00,NULL
04/03/2013,4:14:00,NULL
04/03/2013,4:15:00,9.077222222
04/03/2013,4:17:00,NULL
04/03/2013,4:22:00,NULL
04/03/2013,4:25:00,NULL
04/03/2013,4:27:00,NULL
04/03/2013,4:30:00,9.077222222
04/03/2013,4:30:00,NULL
04/03/2013,4:34:00,NULL
04/03/2013,4:38:00,NULL
04/03/2013,4:41:00,NULL
04/03/2013,4:44:00,NULL
04/03/2013,4:45:00,9.077222222
04/03/2013,4:52:00,NULL
04/03/2013,5:00:00,9.077222222
04/03/2013,5:15:00,8.977777778
04/03/2013,5:30:00,8.977777778
04/03/2013,5:45:00,8.878888889
04/03/2013,6:00:00,8.778888889
04/03/2013,6:15:00,8.778888889
04/03/2013,6:30:00,8.68
04/03/2013,6:45:00,8.68
04/03/2013,7:00:00,8.778888889
04/03/2013,7:15:00,8.878888889
04/03/2013,7:22:00,NULL
04/03/2013,7:30:00,9.077222222
04/03/2013,7:45:00,9.176111111
04/03/2013,7:55:00,NULL
04/03/2013,8:00:00,9.472222222
04/03/2013,8:15:00,9.275
04/03/2013,8:30:00,9.372777778
04/03/2013,8:45:00,9.571111111
04/03/2013,9:00:00,10.16111111
04/03/2013,9:15:00,10.455
04/03/2013,9:30:00,10.65111111
04/03/2013,9:45:00,10.65111111
04/03/2013,10:00:00,10.65111111
04/03/2013,10:15:00,11.13888889
04/03/2013,10:30:00,12.01277778
04/03/2013,10:45:00,11.81888889
04/03/2013,11:00:00,12.11
04/03/2013,11:15:00,12.20722222
04/03/2013,11:30:00,12.11
04/03/2013,11:45:00,12.88277778
04/03/2013,11:53:00,NULL
04/03/2013,12:00:00,13.55777778
04/03/2013,12:15:00,13.94222222
04/03/2013,12:30:00,12.69
04/03/2013,12:45:00,12.78722222
04/03/2013,13:00:00,13.46111111
04/03/2013,13:15:00,12.69
04/03/2013,13:30:00,13.46111111
04/03/2013,13:45:00,13.84611111
04/03/2013,14:00:00,13.75
04/03/2013,14:15:00,12.69
04/03/2013,14:30:00,12.40111111
04/03/2013,14:45:00,12.59388889
04/03/2013,15:00:00,12.59388889
04/03/2013,15:15:00,12.98
04/03/2013,15:30:00,12.20722222
04/03/2013,15:45:00,13.26888889
04/03/2013,15:58:00,NULL
04/03/2013,16:00:00,11.72222222
04/03/2013,16:02:00,NULL
04/03/2013,16:09:00,NULL
04/03/2013,16:15:00,11.52777778
04/03/2013,16:20:00,NULL
04/03/2013,16:30:00,11.04111111
04/03/2013,16:31:00,NULL
04/03/2013,16:42:00,NULL
04/03/2013,16:45:00,10.84611111
04/03/2013,17:00:00,10.74777778
04/03/2013,17:00:00,NULL
04/03/2013,17:15:00,10.74777778
04/03/2013,17:25:00,NULL
04/03/2013,17:30:00,10.55277778
04/03/2013,17:31:00,NULL
04/03/2013,17:35:00,NULL
04/03/2013,17:38:00,NULL
04/03/2013,17:45:00,10.35722222
04/03/2013,17:48:00,NULL
04/03/2013,17:53:00,NULL
04/03/2013,17:58:00,NULL
04/03/2013,18:00:00,10.16111111
04/03/2013,18:04:00,NULL
04/03/2013,18:10:00,NULL
04/03/2013,18:14:00,NULL
04/03/2013,18:15:00,9.965
04/03/2013,18:18:00,NULL
04/03/2013,18:22:00,NULL
04/03/2013,18:30:00,9.866111111
04/03/2013,18:30:00,NULL
04/03/2013,18:41:00,NULL
04/03/2013,18:45:00,9.866111111
04/03/2013,18:50:00,NULL
04/03/2013,18:56:00,NULL
04/03/2013,19:00:00,9.668888889
04/03/2013,19:01:00,NULL
04/03/2013,19:07:00,NULL
04/03/2013,19:15:00,9.571111111
04/03/2013,19:18:00,NULL
04/03/2013,19:30:00,9.472222222
04/03/2013,19:45:00,9.472222222
04/03/2013,20:00:00,9.472222222
04/03/2013,20:15:00,9.472222222
04/03/2013,20:29:00,NULL
04/03/2013,20:30:00,9.472222222
04/03/2013,20:45:00,9.571111111
04/03/2013,21:00:00,9.571111111
04/03/2013,21:15:00,9.571111111
04/03/2013,21:30:00,9.472222222
04/03/2013,21:42:00,NULL
04/03/2013,21:45:00,9.372777778
04/03/2013,22:00:00,9.275
04/03/2013,22:15:00,9.275
04/03/2013,22:26:00,NULL
04/03/2013,22:30:00,9.372777778
04/03/2013,22:45:00,9.275
04/03/2013,22:58:00,NULL
04/03/2013,23:00:00,9.275
04/03/2013,23:15:00,9.372777778
04/03/2013,23:30:00,9.275
04/03/2013,23:38:00,NULL
04/03/2013,23:45:00,9.176111111
05/03/2013,0:00:00,9.077222222
05/03/2013,0:15:00,9.077222222
05/03/2013,0:28:00,NULL
05/03/2013,0:30:00,8.977777778
05/03/2013,0:37:00,NULL
05/03/2013,0:43:00,NULL
05/03/2013,0:45:00,8.977777778
05/03/2013,0:46:00,NULL
05/03/2013,0:53:00,NULL
05/03/2013,1:00:00,8.977777778
05/03/2013,1:11:00,NULL
05/03/2013,1:15:00,8.977777778
05/03/2013,1:17:00,NULL
05/03/2013,1:22:00,NULL
05/03/2013,1:30:00,8.878888889
05/03/2013,1:35:00,NULL
05/03/2013,1:45:00,8.878888889
05/03/2013,2:00:00,8.778888889
05/03/2013,2:09:00,NULL
05/03/2013,2:15:00,8.778888889
05/03/2013,2:30:00,8.68
05/03/2013,2:32:00,NULL
05/03/2013,2:45:00,8.68
05/03/2013,3:00:00,8.68
05/03/2013,3:15:00,8.68
05/03/2013,3:29:00,NULL
05/03/2013,3:30:00,8.68
05/03/2013,3:45:00,8.778888889
05/03/2013,4:00:00,8.778888889
05/03/2013,4:15:00,8.778888889
05/03/2013,4:30:00,8.68
05/03/2013,4:45:00,8.68
05/03/2013,5:00:00,8.68
05/03/2013,5:08:00,NULL
05/03/2013,5:15:00,8.68
05/03/2013,5:30:00,8.68
05/03/2013,5:45:00,8.68
05/03/2013,6:00:00,8.68
05/03/2013,6:15:00,8.68
05/03/2013,6:30:00,8.68
05/03/2013,6:45:00,8.778888889
05/03/2013,7:00:00,8.878888889
05/03/2013,7:15:00,8.977777778
05/03/2013,7:30:00,9.275
05/03/2013,7:45:00,9.571111111
05/03/2013,8:00:00,9.571111111
05/03/2013,8:15:00,9.767777778
05/03/2013,8:30:00,10.74777778
05/03/2013,8:45:00,11.23611111
05/03/2013,9:00:00,11.52777778
05/03/2013,9:15:00,12.20722222
05/03/2013,9:30:00,12.69
05/03/2013,9:45:00,13.84611111
05/03/2013,10:00:00,15.95111111
05/03/2013,10:15:00,16.23722222
05/03/2013,10:30:00,15.56888889
05/03/2013,10:45:00,14.23
05/03/2013,11:00:00,14.61277778
05/03/2013,11:15:00,14.23
05/03/2013,11:30:00,14.13388889
05/03/2013,11:45:00,14.99611111
05/03/2013,12:00:00,14.51722222
05/03/2013,12:15:00,15.76
05/03/2013,12:30:00,17.09388889
05/03/2013,12:45:00,17.28388889
05/03/2013,13:00:00,16.52277778
05/03/2013,13:15:00,16.99888889
05/03/2013,13:30:00,16.14111111
05/03/2013,13:45:00,15.56888889
05/03/2013,14:00:00,16.52277778
05/03/2013,14:15:00,16.23722222
05/03/2013,14:30:00,15.28222222
05/03/2013,14:45:00,12.78722222
05/03/2013,14:46:00,NULL
05/03/2013,14:49:00,NULL
05/03/2013,14:53:00,NULL
05/03/2013,14:54:00,NULL
05/03/2013,15:00:00,12.69
05/03/2013,15:15:00,13.17277778
05/03/2013,15:30:00,13.07611111
05/03/2013,15:45:00,13.26888889
05/03/2013,16:00:00,12.98
05/03/2013,16:15:00,12.49722222
05/03/2013,16:30:00,12.49722222
05/03/2013,16:45:00,11.81888889
05/03/2013,17:00:00,11.52777778
05/03/2013,17:15:00,10.84611111
05/03/2013,17:30:00,10.455
05/03/2013,17:45:00,10.35722222
05/03/2013,18:00:00,10.455
05/03/2013,18:15:00,10.25888889
05/03/2013,18:30:00,9.767777778
05/03/2013,18:45:00,9.668888889
05/03/2013,19:00:00,9.668888889
05/03/2013,19:15:00,9.668888889
05/03/2013,19:30:00,9.668888889
05/03/2013,19:45:00,9.472222222
05/03/2013,20:00:00,9.372777778
05/03/2013,20:15:00,9.372777778
05/03/2013,20:30:00,9.176111111
05/03/2013,20:45:00,8.878888889
05/03/2013,21:00:00,8.68
05/03/2013,21:15:00,8.581111111
05/03/2013,21:30:00,8.481111111
05/03/2013,21:45:00,8.282222222
05/03/2013,22:00:00,8.182222222
05/03/2013,22:15:00,8.382222222
05/03/2013,22:30:00,8.382222222
05/03/2013,22:45:00,8.581111111
05/03/2013,23:00:00,8.581111111
05/03/2013,23:15:00,8.581111111
05/03/2013,23:30:00,8.68
05/03/2013,23:45:00,8.68
06/03/2013,0:00:00,8.68
06/03/2013,0:15:00,8.68
06/03/2013,0:30:00,8.778888889
06/03/2013,0:45:00,8.878888889
06/03/2013,1:00:00,8.481111111
06/03/2013,1:15:00,8.182222222
06/03/2013,1:30:00,8.082222222
06/03/2013,1:45:00,8.082222222
06/03/2013,2:00:00,8.082222222
06/03/2013,2:15:00,8.082222222
06/03/2013,2:30:00,7.782222222
06/03/2013,2:45:00,7.481111111
06/03/2013,3:00:00,7.178888889
06/03/2013,3:15:00,7.178888889
06/03/2013,3:30:00,7.381111111
06/03/2013,3:45:00,7.481111111
06/03/2013,4:00:00,7.682222222
06/03/2013,4:15:00,7.982777778
06/03/2013,4:30:00,8.282222222
06/03/2013,4:45:00,8.481111111
06/03/2013,5:00:00,8.581111111
06/03/2013,5:15:00,8.481111111
06/03/2013,5:30:00,8.382222222
06/03/2013,5:45:00,8.282222222
06/03/2013,6:00:00,8.282222222
06/03/2013,6:15:00,8.382222222
06/03/2013,6:30:00,8.382222222
06/03/2013,6:45:00,8.382222222
06/03/2013,7:00:00,8.581111111
06/03/2013,7:15:00,8.68
06/03/2013,7:30:00,8.878888889
06/03/2013,7:45:00,9.372777778
06/03/2013,8:00:00,10.06277778
06/03/2013,8:15:00,10.65111111
06/03/2013,8:30:00,11.43111111
06/03/2013,8:45:00,12.30388889
06/03/2013,9:00:00,12.20722222
06/03/2013,9:15:00,12.20722222
06/03/2013,9:30:00,12.01277778
06/03/2013,9:45:00,12.49722222
06/03/2013,10:00:00,12.49722222
06/03/2013,10:15:00,12.40111111
06/03/2013,10:30:00,12.98
06/03/2013,10:45:00,12.98
06/03/2013,11:00:00,12.88277778
06/03/2013,11:15:00,12.11
06/03/2013,11:18:00,NULL
06/03/2013,11:30:00,13.84611111
06/03/2013,11:45:00,13.84611111
06/03/2013,11:46:00,NULL
06/03/2013,11:49:00,NULL
06/03/2013,11:52:00,NULL
06/03/2013,11:57:00,NULL
06/03/2013,12:00:00,13.55777778
06/03/2013,12:15:00,13.84611111
06/03/2013,12:30:00,14.61277778
06/03/2013,12:45:00,14.23
06/03/2013,13:00:00,14.23
06/03/2013,13:15:00,13.84611111
06/03/2013,13:20:00,NULL
06/03/2013,13:22:00,NULL
06/03/2013,13:23:00,NULL
06/03/2013,13:29:00,NULL
06/03/2013,13:30:00,12.98
06/03/2013,13:39:00,NULL
06/03/2013,13:45:00,12.98
06/03/2013,13:51:00,NULL
06/03/2013,14:00:00,14.325
06/03/2013,14:15:00,14.42111111
06/03/2013,14:30:00,13.46111111
06/03/2013,14:45:00,13.46111111
06/03/2013,15:00:00,14.51722222
06/03/2013,15:15:00,14.80388889
06/03/2013,15:30:00,15.47277778
06/03/2013,15:45:00,15.09111111
06/03/2013,16:00:00,16.33222222
06/03/2013,16:15:00,17.09388889
06/03/2013,16:30:00,17.28388889
06/03/2013,16:45:00,17.28388889
06/03/2013,17:00:00,15.76
06/03/2013,17:15:00,13.94222222
06/03/2013,17:30:00,12.98
06/03/2013,17:45:00,12.49722222
06/03/2013,18:00:00,11.91611111
06/03/2013,18:15:00,11.33388889
06/03/2013,18:30:00,10.65111111
06/03/2013,18:45:00,10.35722222
06/03/2013,19:00:00,10.25888889
06/03/2013,19:15:00,10.25888889
06/03/2013,19:30:00,10.25888889
06/03/2013,19:45:00,10.25888889
06/03/2013,20:00:00,10.16111111
06/03/2013,20:15:00,10.16111111
06/03/2013,20:30:00,10.16111111
06/03/2013,20:45:00,10.06277778
06/03/2013,21:00:00,9.668888889
06/03/2013,21:15:00,9.668888889
06/03/2013,21:30:00,9.472222222
06/03/2013,21:45:00,9.472222222
06/03/2013,22:00:00,9.571111111
06/03/2013,22:15:00,9.571111111
06/03/2013,22:30:00,9.571111111
06/03/2013,22:45:00,9.571111111
06/03/2013,23:00:00,9.668888889
06/03/2013,23:15:00,9.668888889
06/03/2013,23:30:00,9.571111111
06/03/2013,23:45:00,9.372777778
07/03/2013,0:00:00,9.372777778
07/03/2013,0:15:00,9.275
07/03/2013,0:30:00,9.176111111
07/03/2013,0:45:00,9.176111111
07/03/2013,1:00:00,9.176111111
07/03/2013,1:15:00,9.176111111
07/03/2013,1:30:00,9.176111111
07/03/2013,1:45:00,9.176111111
07/03/2013,2:00:00,9.275
07/03/2013,2:15:00,9.275
07/03/2013,2:30:00,9.275
07/03/2013,2:45:00,9.176111111
07/03/2013,3:00:00,9.176111111
07/03/2013,3:15:00,9.176111111
07/03/2013,3:30:00,8.977777778
07/03/2013,3:35:00,NULL
07/03/2013,3:45:00,9.077222222
07/03/2013,4:00:00,8.977777778
07/03/2013,4:15:00,8.977777778
07/03/2013,4:30:00,8.977777778
07/03/2013,4:45:00,8.878888889
07/03/2013,5:00:00,8.878888889
07/03/2013,5:15:00,8.878888889
07/03/2013,5:30:00,8.878888889
07/03/2013,5:45:00,8.878888889
07/03/2013,6:00:00,8.878888889
07/03/2013,6:15:00,8.878888889
07/03/2013,6:30:00,8.878888889
07/03/2013,6:45:00,8.977777778
07/03/2013,7:00:00,9.176111111
07/03/2013,7:15:00,9.372777778
07/03/2013,7:30:00,9.472222222
07/03/2013,7:45:00,9.372777778
07/03/2013,8:00:00,9.176111111
07/03/2013,8:01:00,NULL
07/03/2013,8:05:00,NULL
07/03/2013,8:09:00,NULL
07/03/2013,8:15:00,9.372777778
07/03/2013,8:30:00,9.372777778
07/03/2013,8:45:00,9.965
07/03/2013,9:00:00,10.06277778
07/03/2013,9:15:00,9.965
07/03/2013,9:30:00,10.55277778
07/03/2013,9:45:00,11.23611111
07/03/2013,10:00:00,11.33388889
07/03/2013,10:15:00,10.55277778
07/03/2013,10:30:00,10.25888889
07/03/2013,10:45:00,10.94388889
07/03/2013,11:00:00,11.04111111
07/03/2013,11:15:00,11.33388889
07/03/2013,11:30:00,11.43111111
07/03/2013,11:45:00,11.43111111
07/03/2013,12:00:00,12.40111111
07/03/2013,12:15:00,12.30388889
07/03/2013,12:30:00,12.98
07/03/2013,12:45:00,13.365
07/03/2013,13:00:00,12.11
07/03/2013,13:15:00,12.59388889
07/03/2013,13:30:00,12.40111111
07/03/2013,13:45:00,14.51722222
07/03/2013,14:00:00,16.99888889
07/03/2013,14:15:00,14.61277778
07/03/2013,14:30:00,14.42111111
07/03/2013,14:44:00,NULL
07/03/2013,14:45:00,12.40111111
07/03/2013,15:00:00,12.20722222
07/03/2013,15:14:00,NULL
07/03/2013,15:15:00,12.49722222
07/03/2013,15:30:00,12.88277778
07/03/2013,15:45:00,13.84611111
07/03/2013,16:00:00,14.61277778
07/03/2013,16:15:00,14.13388889
07/03/2013,16:30:00,14.03777778
07/03/2013,16:45:00,14.23
07/03/2013,17:00:00,14.13388889
07/03/2013,17:15:00,13.46111111
07/03/2013,17:30:00,12.69
07/03/2013,17:45:00,11.625
07/03/2013,18:00:00,11.04111111
07/03/2013,18:15:00,10.35722222
07/03/2013,18:30:00,9.965
07/03/2013,18:45:00,9.866111111
07/03/2013,19:00:00,9.472222222
07/03/2013,19:15:00,9.372777778
07/03/2013,19:30:00,9.275
07/03/2013,19:45:00,9.275
07/03/2013,20:00:00,9.176111111
07/03/2013,20:15:00,9.077222222
07/03/2013,20:30:00,9.077222222
07/03/2013,20:45:00,9.176111111
07/03/2013,21:00:00,9.176111111
07/03/2013,21:15:00,9.275
07/03/2013,21:30:00,9.176111111
07/03/2013,21:45:00,8.977777778
07/03/2013,22:00:00,8.878888889
07/03/2013,22:15:00,8.878888889
07/03/2013,22:30:00,8.778888889
07/03/2013,22:45:00,8.878888889
07/03/2013,23:00:00,8.778888889
07/03/2013,23:15:00,8.778888889
07/03/2013,23:30:00,8.778888889
07/03/2013,23:45:00,8.68
08/03/2013,0:00:00,8.581111111
08/03/2013,0:15:00,8.182222222
08/03/2013,0:30:00,8.182222222
08/03/2013,0:45:00,7.982777778
08/03/2013,1:00:00,7.481111111
08/03/2013,1:15:00,7.481111111
08/03/2013,1:30:00,7.582222222
08/03/2013,1:45:00,7.782222222
08/03/2013,2:00:00,8.082222222
08/03/2013,2:15:00,8.082222222
08/03/2013,2:30:00,8.082222222
08/03/2013,2:45:00,8.082222222
08/03/2013,3:00:00,8.082222222
08/03/2013,3:15:00,8.082222222
08/03/2013,3:30:00,8.182222222
08/03/2013,3:45:00,8.182222222
08/03/2013,4:00:00,8.182222222
08/03/2013,4:15:00,8.182222222
08/03/2013,4:30:00,8.481111111
08/03/2013,4:45:00,8.282222222
08/03/2013,5:00:00,8.182222222
08/03/2013,5:15:00,8.082222222
08/03/2013,5:30:00,8.082222222
08/03/2013,5:45:00,8.182222222
08/03/2013,6:00:00,8.282222222
08/03/2013,6:15:00,8.182222222
08/03/2013,6:30:00,8.282222222
08/03/2013,6:45:00,8.382222222
08/03/2013,7:00:00,8.581111111
08/03/2013,7:15:00,8.68
08/03/2013,7:30:00,8.878888889
08/03/2013,7:45:00,8.878888889
08/03/2013,8:00:00,9.077222222
08/03/2013,8:15:00,9.176111111
08/03/2013,8:30:00,9.275
08/03/2013,8:45:00,9.372777778
08/03/2013,9:00:00,9.767777778
08/03/2013,9:15:00,10.455
08/03/2013,9:30:00,10.16111111
08/03/2013,9:45:00,10.16111111
08/03/2013,10:00:00,10.55277778
08/03/2013,10:15:00,10.94388889
08/03/2013,10:30:00,11.52777778
08/03/2013,10:45:00,11.81888889
08/03/2013,11:00:00,11.43111111
08/03/2013,11:15:00,11.72222222
08/03/2013,11:30:00,11.625
08/03/2013,11:45:00,11.81888889
08/03/2013,12:00:00,11.81888889
08/03/2013,12:15:00,12.30388889
08/03/2013,12:30:00,12.59388889
08/03/2013,12:45:00,12.98
08/03/2013,13:00:00,13.26888889
08/03/2013,13:15:00,13.46111111
08/03/2013,13:30:00,13.46111111
08/03/2013,13:45:00,13.26888889
08/03/2013,14:00:00,13.26888889
08/03/2013,14:15:00,12.88277778
08/03/2013,14:30:00,12.30388889
08/03/2013,14:45:00,12.01277778
08/03/2013,15:00:00,11.52777778
08/03/2013,15:15:00,11.72222222
08/03/2013,15:30:00,11.33388889
08/03/2013,15:45:00,11.33388889
08/03/2013,16:00:00,11.43111111
08/03/2013,16:15:00,11.43111111
