"Título de trazado: JTU_01_PT_83"
"N.º","Fecha Tiempo, GMT-05:00","Precipitacion, mm (LGR S/N: 2412759, SEN S/N: 2412759)","Final de archivo (LGR S/N: 2412759)"
570,14/11/17 14:25:02,56.9,
571,14/11/17 14:26:13,57.0,
572,14/11/17 14:27:16,57.1,
573,14/11/17 14:28:22,57.2,
574,14/11/17 14:29:26,57.3,
575,14/11/17 14:30:25,57.4,
576,14/11/17 14:31:27,57.5,
577,14/11/17 14:32:29,57.6,
578,14/11/17 14:33:32,57.7,
579,14/11/17 14:34:31,57.8,
580,14/11/17 14:35:49,57.9,
581,14/11/17 14:37:24,58.0,
582,14/11/17 14:38:42,58.1,
583,14/11/17 14:40:31,58.2,
584,14/11/17 14:43:40,58.3,
585,14/11/17 14:47:20,58.4,
586,14/11/17 14:56:23,58.5,
587,14/11/17 17:31:28,58.6,
588,15/11/17 05:10:48,58.7,
589,15/11/17 05:17:14,58.8,
590,15/11/17 08:00:29,58.9,
591,15/11/17 09:28:49,59.0,
592,15/11/17 09:35:20,59.1,
593,15/11/17 11:59:52,59.2,
594,15/11/17 12:09:06,59.3,
595,15/11/17 12:20:40,59.4,
596,15/11/17 12:26:16,59.5,
597,15/11/17 12:30:46,59.6,
598,15/11/17 12:33:38,59.7,
599,15/11/17 12:37:49,59.8,
600,15/11/17 12:41:21,59.9,
601,15/11/17 12:46:33,60.0,
602,15/11/17 12:53:01,60.1,
603,15/11/17 12:58:56,60.2,
604,15/11/17 13:02:50,60.3,
605,15/11/17 13:05:33,60.4,
606,15/11/17 13:09:48,60.5,
607,15/11/17 13:12:40,60.6,
608,15/11/17 13:18:44,60.7,
609,15/11/17 13:28:23,60.8,
610,15/11/17 13:33:01,60.9,
611,15/11/17 13:37:15,61.0,
612,15/11/17 13:40:30,61.1,
613,15/11/17 13:44:52,61.2,
614,15/11/17 13:48:33,61.3,
615,15/11/17 13:52:25,61.4,
616,15/11/17 13:55:36,61.5,
617,15/11/17 13:59:07,61.6,
618,15/11/17 14:02:23,61.7,
619,15/11/17 14:04:09,61.8,
620,15/11/17 14:06:11,61.9,
621,15/11/17 14:10:15,62.0,
622,15/11/17 14:15:52,62.1,
623,15/11/17 14:19:33,62.2,
624,15/11/17 14:21:37,62.3,
625,15/11/17 14:23:20,62.4,
626,15/11/17 14:25:25,62.5,
627,15/11/17 14:27:04,62.6,
628,15/11/17 14:28:29,62.7,
629,15/11/17 14:29:51,62.8,
630,15/11/17 14:31:16,62.9,
631,15/11/17 14:32:18,63.0,
632,15/11/17 14:33:18,63.1,
633,15/11/17 14:34:13,63.2,
634,15/11/17 14:35:02,63.3,
635,15/11/17 14:35:58,63.4,
636,15/11/17 14:37:20,63.5,
637,15/11/17 14:38:52,63.6,
638,15/11/17 14:40:12,63.7,
639,15/11/17 14:41:26,63.8,
640,15/11/17 14:42:49,63.9,
641,15/11/17 14:44:19,64.0,
642,15/11/17 14:45:49,64.1,
643,15/11/17 14:47:20,64.2,
644,15/11/17 14:49:08,64.3,
645,15/11/17 14:51:10,64.4,
646,15/11/17 14:52:57,64.5,
647,15/11/17 14:54:38,64.6,
648,15/11/17 14:56:12,64.7,
649,15/11/17 14:57:41,64.8,
650,15/11/17 14:59:36,64.9,
651,15/11/17 15:01:25,65.0,
652,15/11/17 15:03:15,65.1,
653,15/11/17 15:05:19,65.2,
654,15/11/17 15:07:12,65.3,
655,15/11/17 15:08:41,65.4,
656,15/11/17 15:10:13,65.5,
657,15/11/17 15:11:36,65.6,
658,15/11/17 15:13:21,65.7,
659,15/11/17 15:15:28,65.8,
660,15/11/17 15:17:40,65.9,
661,15/11/17 15:20:09,66.0,
662,15/11/17 15:22:17,66.1,
663,15/11/17 15:24:27,66.2,
664,15/11/17 15:26:45,66.3,
665,15/11/17 15:28:59,66.4,
666,15/11/17 15:31:42,66.5,
667,15/11/17 15:34:40,66.6,
668,15/11/17 15:39:09,66.7,
669,15/11/17 15:46:54,66.8,
670,16/11/17 02:43:54,66.9,
671,16/11/17 02:49:13,67.0,
672,16/11/17 02:52:49,67.1,
673,16/11/17 02:57:11,67.2,
674,16/11/17 03:27:28,67.3,
675,16/11/17 14:55:03,67.4,
676,16/11/17 14:56:15,67.5,
677,16/11/17 14:57:22,67.6,
678,16/11/17 15:00:07,67.7,
679,16/11/17 15:10:01,67.8,
680,16/11/17 15:12:33,67.9,
681,16/11/17 15:17:33,68.0,
682,16/11/17 18:13:16,68.1,
683,17/11/17 17:01:54,68.2,
684,17/11/17 17:11:40,68.3,
685,17/11/17 17:18:38,68.4,
686,17/11/17 17:21:39,68.5,
687,17/11/17 17:56:25,68.6,
688,19/11/17 23:55:18,68.7,
689,20/11/17 01:32:00,68.8,
690,20/11/17 01:43:47,68.9,
691,20/11/17 02:04:31,69.0,
692,20/11/17 02:15:54,69.1,
693,20/11/17 05:03:29,69.2,
694,20/11/17 07:05:53,69.3,
695,20/11/17 07:11:37,69.4,
696,20/11/17 07:14:03,69.5,
697,20/11/17 07:15:48,69.6,
698,20/11/17 07:17:54,69.7,
699,20/11/17 07:24:00,69.8,
700,20/11/17 07:55:15,69.9,
701,20/11/17 16:02:32,70.0,
702,20/11/17 16:04:24,70.1,
703,20/11/17 16:05:43,70.2,
704,20/11/17 16:07:10,70.3,
705,20/11/17 16:09:10,70.4,
706,20/11/17 16:10:22,70.5,
707,20/11/17 16:11:03,70.6,
708,20/11/17 16:12:19,70.7,
709,20/11/17 16:13:19,70.8,
710,20/11/17 16:14:17,70.9,
