"Título de trazado: JTU_01_PT_11"
"N.º","Fecha Tiempo, GMT-05:00","PRECIPITACION, mm (LGR S/N: 2412761, SEN S/N: 2412761)","Final de archivo (LGR S/N: 2412761)"
585,27/11/16 17:11:40,58.4,
586,27/11/16 21:22:32,58.5,
587,28/11/16 15:43:23,58.6,
588,28/11/16 17:06:32,58.7,
589,28/11/16 17:07:19,58.8,
590,28/11/16 17:08:12,58.9,
591,28/11/16 17:08:56,59.0,
592,28/11/16 17:09:45,59.1,
593,28/11/16 17:10:26,59.2,
594,28/11/16 17:11:23,59.3,
595,28/11/16 17:12:41,59.4,
596,28/11/16 17:14:33,59.5,
597,28/11/16 17:17:45,59.6,
598,28/11/16 17:21:09,59.7,
599,28/11/16 17:26:54,59.8,
600,28/11/16 17:31:17,59.9,
601,28/11/16 17:34:32,60.0,
602,28/11/16 17:37:24,60.1,
603,28/11/16 17:42:16,60.2,
604,28/11/16 18:33:46,60.3,
605,29/11/16 05:26:01,60.4,
606,29/11/16 05:51:43,60.5,
607,29/11/16 06:14:47,60.6,
608,29/11/16 06:32:52,60.7,
609,29/11/16 06:38:53,60.8,
610,29/11/16 06:42:08,60.9,
611,29/11/16 06:45:00,61.0,
612,29/11/16 06:47:23,61.1,
613,29/11/16 06:49:28,61.2,
614,29/11/16 06:52:21,61.3,
615,29/11/16 06:55:21,61.4,
616,29/11/16 06:57:56,61.5,
617,29/11/16 07:00:41,61.6,
618,29/11/16 07:13:12,61.7,
619,29/11/16 07:43:49,61.8,
620,29/11/16 08:47:03,61.9,
621,29/11/16 08:53:34,62.0,
622,29/11/16 09:02:14,62.1,
623,29/11/16 09:11:11,62.2,
624,29/11/16 14:45:42,62.3,
625,29/11/16 14:52:36,62.4,
626,29/11/16 14:56:53,62.5,
627,29/11/16 15:43:43,62.6,
628,29/11/16 22:43:34,62.7,
629,29/11/16 22:46:40,62.8,
630,29/11/16 23:46:30,62.9,
631,30/11/16 00:22:27,63.0,
632,30/11/16 00:31:41,63.1,
633,30/11/16 00:34:28,63.2,
634,30/11/16 00:36:44,63.3,
635,30/11/16 00:38:13,63.4,
636,30/11/16 00:39:32,63.5,
637,30/11/16 00:40:16,63.6,
638,30/11/16 00:41:13,63.7,
639,30/11/16 00:41:57,63.8,
640,30/11/16 00:42:50,63.9,
641,30/11/16 00:43:47,64.0,
642,30/11/16 00:44:37,64.1,
643,30/11/16 00:45:28,64.2,
644,30/11/16 00:46:36,64.3,
645,30/11/16 00:47:29,64.4,
646,30/11/16 00:48:16,64.5,
647,30/11/16 00:48:57,64.6,
648,30/11/16 00:49:55,64.7,
649,30/11/16 00:50:35,64.8,
650,30/11/16 00:51:20,64.9,
651,30/11/16 00:52:08,65.0,
652,30/11/16 00:53:15,65.1,
653,30/11/16 00:54:14,65.2,
654,30/11/16 00:55:37,65.3,
655,30/11/16 00:56:46,65.4,
656,30/11/16 00:58:10,65.5,
657,30/11/16 00:59:06,65.6,
658,30/11/16 00:59:57,65.7,
659,30/11/16 01:00:50,65.8,
660,30/11/16 01:01:42,65.9,
661,30/11/16 01:02:24,66.0,
662,30/11/16 01:03:18,66.1,
663,30/11/16 01:04:12,66.2,
664,30/11/16 01:05:17,66.3,
665,30/11/16 01:06:25,66.4,
666,30/11/16 01:07:38,66.5,
667,30/11/16 01:08:35,66.6,
668,30/11/16 01:09:27,66.7,
669,30/11/16 01:10:10,66.8,
670,30/11/16 01:11:09,66.9,
671,30/11/16 01:12:11,67.0,
672,30/11/16 01:14:21,67.1,
673,30/11/16 01:16:23,67.2,
674,30/11/16 01:18:01,67.3,
675,30/11/16 01:19:41,67.4,
676,30/11/16 01:20:55,67.5,
677,30/11/16 01:22:24,67.6,
678,30/11/16 01:24:15,67.7,
679,30/11/16 01:26:12,67.8,
680,30/11/16 01:29:04,67.9,
681,30/11/16 01:31:44,68.0,
682,30/11/16 01:35:07,68.1,
683,30/11/16 01:38:02,68.2,
684,30/11/16 01:42:25,68.3,
685,30/11/16 01:44:53,68.4,
686,30/11/16 01:47:34,68.5,
687,30/11/16 01:50:27,68.6,
688,30/11/16 01:53:23,68.7,
689,30/11/16 01:55:04,68.8,
690,30/11/16 01:57:26,68.9,
691,30/11/16 02:03:37,69.0,
692,30/11/16 02:22:14,69.1,
693,30/11/16 02:28:12,69.2,
694,30/11/16 02:32:47,69.3,
695,30/11/16 02:35:48,69.4,
696,30/11/16 02:42:06,69.5,
697,30/11/16 03:22:00,69.6,
698,30/11/16 04:22:26,69.7,
699,30/11/16 04:40:10,69.8,
700,30/11/16 04:46:55,69.9,
701,30/11/16 04:53:07,70.0,
702,01/12/16 01:44:10,70.1,
703,01/12/16 02:50:04,70.2,
704,01/12/16 05:03:00,70.3,
705,01/12/16 07:36:21,70.4,
706,02/12/16 03:39:28,70.5,
707,02/12/16 04:17:16,70.6,
708,02/12/16 04:32:46,70.7,
709,02/12/16 07:01:36,70.8,
710,02/12/16 07:07:51,70.9,
711,02/12/16 07:13:33,71.0,
712,02/12/16 07:15:33,71.1,
713,02/12/16 07:18:46,71.2,
714,02/12/16 07:23:20,71.3,
715,02/12/16 07:32:46,71.4,
