Fecha;hora;valor_med;max;min
19/11/2011;7:00:00;40.094;40.094;40.094
19/11/2011;7:05:00;38.846;38.846;38.846
19/11/2011;7:10:00;38.012;38.012;38.012
19/11/2011;7:15:00;35.48;35.48;35.48
19/11/2011;7:20:00;35.328;35.328;35.328
19/11/2011;7:25:00;34.957;34.957;34.957
19/11/2011;7:30:00;33.377;33.377;33.377
19/11/2011;7:35:00;34.465;34.465;34.465
19/11/2011;7:40:00;34.645;34.645;34.645
19/11/2011;7:45:00;37.369;37.369;37.369
19/11/2011;7:50:00;37.133;37.133;37.133
19/11/2011;7:55:00;38.216;38.216;38.216
19/11/2011;8:00:00;37.841;37.841;37.841
19/11/2011;8:05:00;36.411;36.411;36.411
19/11/2011;8:10:00;37.986;37.986;37.986
19/11/2011;8:15:00;34.026;34.026;34.026
19/11/2011;8:20:00;36.216;36.216;36.216
19/11/2011;8:25:00;32.573;32.573;32.573
19/11/2011;8:30:00;31.166;31.166;31.166
19/11/2011;8:35:00;29.401;29.401;29.401
19/11/2011;8:40:00;28.06;28.06;28.06
19/11/2011;8:45:00;27.041;27.041;27.041
19/11/2011;8:50:00;25.66;25.66;25.66
19/11/2011;8:55:00;17.418;17.418;17.418
19/11/2011;9:00:00;16.116;16.116;16.116
19/11/2011;9:05:00;15.845;15.845;15.845
19/11/2011;9:10:00;15.186;15.186;15.186
19/11/2011;9:15:00;14.787;14.787;14.787
19/11/2011;9:20:00;15.425;15.425;15.425
19/11/2011;9:25:00;15.821;15.821;15.821
19/11/2011;9:30:00;15.685;15.685;15.685
19/11/2011;9:35:00;15.765;15.765;15.765
19/11/2011;9:40:00;15.671;15.671;15.671
19/11/2011;9:45:00;15.378;15.378;15.378
19/11/2011;9:50:00;15.064;15.064;15.064
19/11/2011;9:55:00;15.106;15.106;15.106
19/11/2011;10:00:00;15.723;15.723;15.723
19/11/2011;10:05:00;15.324;15.324;15.324
19/11/2011;10:10:00;15.301;15.301;15.301
19/11/2011;10:15:00;15.038;15.038;15.038
19/11/2011;10:20:00;16.154;16.154;16.154
19/11/2011;10:25:00;15.952;15.952;15.952
19/11/2011;10:30:00;15.647;15.647;15.647
19/11/2011;10:35:00;15.162;15.162;15.162
19/11/2011;10:40:00;16.297;16.297;16.297
19/11/2011;10:45:00;15.914;15.914;15.914
19/11/2011;10:50:00;16.503;16.503;16.503
19/11/2011;10:55:00;17.291;17.291;17.291
19/11/2011;11:00:00;16.194;16.194;16.194
19/11/2011;11:05:00;22.607;22.607;22.607
19/11/2011;11:10:00;25.692;25.692;25.692
19/11/2011;11:15:00;26.565;26.565;26.565
19/11/2011;11:20:00;17.033;17.033;17.033
19/11/2011;11:25:00;17.459;17.459;17.459
19/11/2011;11:30:00;31.936;31.936;31.936
19/11/2011;11:35:00;18.28;18.28;18.28
19/11/2011;11:40:00;22.242;22.242;22.242
19/11/2011;11:45:00;20.831;20.831;20.831
19/11/2011;11:50:00;17.363;17.363;17.363
19/11/2011;11:55:00;18.306;18.306;18.306
19/11/2011;12:00:00;32.034;32.034;32.034
19/11/2011;12:05:00;27.68;27.68;27.68
19/11/2011;12:10:00;27.653;27.653;27.653
19/11/2011;12:15:00;25.585;25.585;25.585
19/11/2011;12:20:00;28.527;28.527;28.527
19/11/2011;12:25:00;25.498;25.498;25.498
19/11/2011;12:30:00;27.959;27.959;27.959
19/11/2011;12:35:00;29.012;29.012;29.012
19/11/2011;12:40:00;27.603;27.603;27.603
19/11/2011;12:45:00;28.558;28.558;28.558
19/11/2011;12:50:00;28.789;28.789;28.789
19/11/2011;12:55:00;29.249;29.249;29.249
19/11/2011;13:00:00;27.149;27.149;27.149
19/11/2011;13:05:00;29.575;29.575;29.575
19/11/2011;13:10:00;29.847;29.847;29.847
19/11/2011;13:15:00;29.19;29.19;29.19
19/11/2011;13:20:00;29.413;29.413;29.413
19/11/2011;13:25:00;28.272;28.272;28.272
19/11/2011;13:30:00;28.961;28.961;28.961
19/11/2011;13:35:00;25.423;25.423;25.423
19/11/2011;13:40:00;26.288;26.288;26.288
19/11/2011;13:45:00;26.774;26.774;26.774
19/11/2011;13:50:00;26.159;26.159;26.159
19/11/2011;13:55:00;27.047;27.047;27.047
19/11/2011;14:00:00;27.329;27.329;27.329
19/11/2011;14:05:00;28.806;28.806;28.806
19/11/2011;14:10:00;29.802;29.802;29.802
19/11/2011;14:15:00;29.559;29.559;29.559
19/11/2011;14:20:00;30.377;30.377;30.377
19/11/2011;14:25:00;31.802;31.802;31.802
19/11/2011;14:30:00;32.412;32.412;32.412
19/11/2011;14:35:00;33.284;33.284;33.284
19/11/2011;14:40:00;33.991;33.991;33.991
19/11/2011;14:45:00;32.065;32.065;32.065
19/11/2011;14:50:00;32.636;32.636;32.636
19/11/2011;14:55:00;35.701;35.701;35.701
19/11/2011;15:00:00;36.211;36.211;36.211
19/11/2011;15:05:00;38.553;38.553;38.553
19/11/2011;15:10:00;41.849;41.849;41.849
19/11/2011;15:15:00;45.08;45.08;45.08
19/11/2011;15:20:00;44.217;44.217;44.217
19/11/2011;15:25:00;44.902;44.902;44.902
19/11/2011;15:30:00;45.134;45.134;45.134
19/11/2011;15:35:00;43.655;43.655;43.655
19/11/2011;15:40:00;44.308;44.308;44.308
19/11/2011;15:45:00;46.167;46.167;46.167
19/11/2011;15:50:00;45.38;45.38;45.38
19/11/2011;15:55:00;44.839;44.839;44.839
19/11/2011;16:00:00;47.237;47.237;47.237
19/11/2011;16:05:00;45.146;45.146;45.146
19/11/2011;16:10:00;46.967;46.967;46.967
19/11/2011;16:15:00;47.106;47.106;47.106
19/11/2011;16:20:00;46.604;46.604;46.604
19/11/2011;16:25:00;46.493;46.493;46.493
19/11/2011;16:30:00;48.003;48.003;48.003
19/11/2011;16:35:00;48.545;48.545;48.545
19/11/2011;16:40:00;48.585;48.585;48.585
19/11/2011;16:45:00;50.488;50.488;50.488
19/11/2011;16:50:00;50.514;50.514;50.514
19/11/2011;16:55:00;51.916;51.916;51.916
19/11/2011;17:00:00;50.861;50.861;50.861
19/11/2011;17:05:00;51.965;51.965;51.965
19/11/2011;17:10:00;52.846;52.846;52.846
19/11/2011;17:15:00;55.915;55.915;55.915
19/11/2011;17:20:00;58.356;58.356;58.356
19/11/2011;17:25:00;61.596;61.596;61.596
19/11/2011;17:30:00;64.108;64.108;64.108
19/11/2011;17:35:00;65.925;65.925;65.925
19/11/2011;17:40:00;67.477;67.477;67.477
19/11/2011;17:45:00;68.098;68.098;68.098
19/11/2011;17:50:00;68.816;68.816;68.816
19/11/2011;17:55:00;69.395;69.395;69.395
19/11/2011;18:00:00;70.387;70.387;70.387
19/11/2011;18:05:00;70.487;70.487;70.487
19/11/2011;18:10:00;71.293;71.293;71.293
19/11/2011;18:15:00;71.251;71.251;71.251
19/11/2011;18:20:00;71.338;71.338;71.338
19/11/2011;18:25:00;71.249;71.249;71.249
19/11/2011;18:30:00;70.417;70.417;70.417
19/11/2011;18:35:00;70.304;70.304;70.304
19/11/2011;18:40:00;71.219;71.219;71.219
19/11/2011;18:45:00;72.628;72.628;72.628
19/11/2011;18:50:00;73.485;73.485;73.485
19/11/2011;18:55:00;73.853;73.853;73.853
19/11/2011;19:00:00;74.482;74.482;74.482
19/11/2011;19:05:00;74.367;74.367;74.367
19/11/2011;19:10:00;74.876;74.876;74.876
19/11/2011;19:15:00;74.409;74.409;74.409
19/11/2011;19:20:00;74.742;74.742;74.742
19/11/2011;19:25:00;73.671;73.671;73.671
19/11/2011;19:30:00;72.557;72.557;72.557
19/11/2011;19:35:00;70.36;70.36;70.36
19/11/2011;19:40:00;68.609;68.609;68.609
19/11/2011;19:45:00;67.695;67.695;67.695
19/11/2011;19:50:00;67.036;67.036;67.036
19/11/2011;19:55:00;67.16;67.16;67.16
19/11/2011;20:00:00;66.943;66.943;66.943
19/11/2011;20:05:00;66.741;66.741;66.741
19/11/2011;20:10:00;66.153;66.153;66.153
19/11/2011;20:15:00;65.965;65.965;65.965
19/11/2011;20:20:00;64.849;64.849;64.849
19/11/2011;20:25:00;64.62;64.62;64.62
19/11/2011;20:30:00;64.756;64.756;64.756
19/11/2011;20:35:00;65.529;65.529;65.529
19/11/2011;20:40:00;67.062;67.062;67.062
19/11/2011;20:45:00;68.183;68.183;68.183
19/11/2011;20:50:00;68.583;68.583;68.583
19/11/2011;20:55:00;69.36;69.36;69.36
19/11/2011;21:00:00;69.36;69.36;69.36
19/11/2011;21:05:00;71.2;71.2;71.2
19/11/2011;21:10:00;71.941;71.941;71.941
19/11/2011;21:15:00;72.649;72.649;72.649
19/11/2011;21:20:00;73.169;73.169;73.169
19/11/2011;21:25:00;73.685;73.685;73.685
19/11/2011;21:30:00;73.185;73.185;73.185
19/11/2011;21:35:00;72.871;72.871;72.871
19/11/2011;21:40:00;73.427;73.427;73.427
19/11/2011;21:45:00;72.316;72.316;72.316
19/11/2011;21:50:00;68.506;68.506;68.506
19/11/2011;21:55:00;66.07;66.07;66.07
19/11/2011;22:00:00;66.516;66.516;66.516
19/11/2011;22:05:00;67.644;67.644;67.644
19/11/2011;22:10:00;68.898;68.898;68.898
19/11/2011;22:15:00;69.057;69.057;69.057
19/11/2011;22:20:00;64.62;64.62;64.62
19/11/2011;22:25:00;61.344;61.344;61.344
19/11/2011;22:30:00;60.196;60.196;60.196
19/11/2011;22:35:00;59.289;59.289;59.289
19/11/2011;22:40:00;59.23;59.23;59.23
19/11/2011;22:45:00;60.878;60.878;60.878
19/11/2011;22:50:00;62.369;62.369;62.369
19/11/2011;22:55:00;62.193;62.193;62.193
19/11/2011;23:00:00;63.037;63.037;63.037
19/11/2011;23:05:00;63.804;63.804;63.804
19/11/2011;23:10:00;64.228;64.228;64.228
19/11/2011;23:15:00;63.592;63.592;63.592
19/11/2011;23:20:00;63.192;63.192;63.192
19/11/2011;23:25:00;64.066;64.066;64.066
19/11/2011;23:30:00;64.697;64.697;64.697
19/11/2011;23:35:00;63.515;63.515;63.515
19/11/2011;23:40:00;64.012;64.012;64.012
19/11/2011;23:45:00;63.986;63.986;63.986
19/11/2011;23:50:00;60.024;60.024;60.024
19/11/2011;23:55:00;56.841;56.841;56.841
20/11/2011;0:00:00;54.609;54.609;54.609
20/11/2011;0:05:00;55.46;55.46;55.46
20/11/2011;0:10:00;55.873;55.873;55.873
20/11/2011;0:15:00;61.907;61.907;61.907
20/11/2011;0:20:00;65.069;65.069;65.069
20/11/2011;0:25:00;66.907;66.907;66.907
20/11/2011;0:30:00;67.446;67.446;67.446
20/11/2011;0:35:00;67.597;67.597;67.597
20/11/2011;0:40:00;68.609;68.609;68.609
20/11/2011;0:45:00;69.577;69.577;69.577
20/11/2011;0:50:00;71.073;71.073;71.073
20/11/2011;0:55:00;70.032;70.032;70.032
20/11/2011;1:00:00;68.433;68.433;68.433
20/11/2011;1:05:00;63.436;63.436;63.436
20/11/2011;1:10:00;55.948;55.948;55.948
20/11/2011;1:15:00;46.109;46.109;46.109
20/11/2011;1:20:00;39.564;39.564;39.564
20/11/2011;1:25:00;34.238;34.238;34.238
20/11/2011;1:30:00;31.893;31.893;31.893
20/11/2011;1:35:00;30.866;30.866;30.866
20/11/2011;1:40:00;29.413;29.413;29.413
20/11/2011;1:45:00;32.44;32.44;32.44
20/11/2011;1:50:00;33.72;33.72;33.72
20/11/2011;1:55:00;34.317;34.317;34.317
20/11/2011;2:00:00;34.939;34.939;34.939
20/11/2011;2:05:00;35.3;35.3;35.3
20/11/2011;2:10:00;35.442;35.442;35.442
20/11/2011;2:15:00;35.674;35.674;35.674
20/11/2011;2:20:00;35.975;35.975;35.975
20/11/2011;2:25:00;36.941;36.941;36.941
20/11/2011;2:30:00;36.716;36.716;36.716
20/11/2011;2:35:00;38.057;38.057;38.057
20/11/2011;2:40:00;37.435;37.435;37.435
20/11/2011;2:45:00;34.695;34.695;34.695
20/11/2011;2:50:00;33.553;33.553;33.553
20/11/2011;2:55:00;30.199;30.199;30.199
20/11/2011;3:00:00;30.51;30.51;30.51
20/11/2011;3:05:00;30.663;30.663;30.663
20/11/2011;3:10:00;30.159;30.159;30.159
20/11/2011;3:15:00;30.4;30.4;30.4
20/11/2011;3:20:00;30.581;30.581;30.581
20/11/2011;3:25:00;31.143;31.143;31.143
20/11/2011;3:30:00;31.642;31.642;31.642
20/11/2011;3:35:00;31.785;31.785;31.785
20/11/2011;3:40:00;31.694;31.694;31.694
20/11/2011;3:45:00;32.369;32.369;32.369
20/11/2011;3:50:00;32.828;32.828;32.828
20/11/2011;3:55:00;33.112;33.112;33.112
20/11/2011;4:00:00;33.063;33.063;33.063
20/11/2011;4:05:00;33.713;33.713;33.713
20/11/2011;4:10:00;33.726;33.726;33.726
20/11/2011;4:15:00;32.688;32.688;32.688
20/11/2011;4:20:00;32.78;32.78;32.78
20/11/2011;4:25:00;32.547;32.547;32.547
20/11/2011;4:30:00;30.888;30.888;30.888
20/11/2011;4:35:00;31.895;31.895;31.895
20/11/2011;4:40:00;33.726;33.726;33.726
20/11/2011;4:45:00;34.326;34.326;34.326
20/11/2011;4:50:00;34.843;34.843;34.843
20/11/2011;4:55:00;34.559;34.559;34.559
20/11/2011;5:00:00;35.021;35.021;35.021
20/11/2011;5:05:00;36.01;36.01;36.01
20/11/2011;5:10:00;35.424;35.424;35.424
20/11/2011;5:15:00;36.089;36.089;36.089
20/11/2011;5:20:00;36.516;36.516;36.516
20/11/2011;5:25:00;37.046;37.046;37.046
20/11/2011;5:30:00;37.285;37.285;37.285
20/11/2011;5:35:00;38.125;38.125;38.125
20/11/2011;5:40:00;38.382;38.382;38.382
20/11/2011;5:45:00;40.138;40.138;40.138
20/11/2011;5:50:00;41.071;41.071;41.071
20/11/2011;5:55:00;40.705;40.705;40.705
20/11/2011;6:00:00;40.459;40.459;40.459
20/11/2011;6:05:00;40.729;40.729;40.729
20/11/2011;6:10:00;41.918;41.918;41.918
20/11/2011;6:15:00;42.1;42.1;42.1
20/11/2011;6:20:00;41.142;41.142;41.142
20/11/2011;6:25:00;41.953;41.953;41.953
20/11/2011;6:30:00;40.473;40.473;40.473
20/11/2011;6:35:00;38.881;38.881;38.881
20/11/2011;6:40:00;39.407;39.407;39.407
20/11/2011;6:45:00;41.32;41.32;41.32
20/11/2011;6:50:00;40.811;40.811;40.811
20/11/2011;6:55:00;39.651;39.651;39.651
20/11/2011;7:00:00;38.91;38.91;38.91
20/11/2011;7:05:00;39.153;39.153;39.153
20/11/2011;7:10:00;39.065;39.065;39.065
20/11/2011;7:15:00;35.719;35.719;35.719
20/11/2011;7:20:00;32.957;32.957;32.957
20/11/2011;7:25:00;31.853;31.853;31.853
20/11/2011;7:30:00;32.381;32.381;32.381
20/11/2011;7:35:00;32.168;32.168;32.168
20/11/2011;7:40:00;30.281;30.281;30.281
20/11/2011;7:45:00;27.509;27.509;27.509
20/11/2011;7:50:00;26.417;26.417;26.417
20/11/2011;7:55:00;23.377;23.377;23.377
20/11/2011;8:00:00;21.752;21.752;21.752
20/11/2011;8:05:00;21.407;21.407;21.407
20/11/2011;8:10:00;15.87;15.87;15.87
20/11/2011;8:15:00;17.966;17.966;17.966
20/11/2011;8:20:00;16.857;16.857;16.857
20/11/2011;8:25:00;25.149;25.149;25.149
20/11/2011;8:30:00;29.134;29.134;29.134
20/11/2011;8:35:00;29.223;29.223;29.223
20/11/2011;8:40:00;30.039;30.039;30.039
20/11/2011;8:45:00;31.532;31.532;31.532
20/11/2011;8:50:00;30.377;30.377;30.377
20/11/2011;8:55:00;29.994;29.994;29.994
20/11/2011;9:00:00;31.579;31.579;31.579
20/11/2011;9:05:00;31.504;31.504;31.504
20/11/2011;9:10:00;31.356;31.356;31.356
20/11/2011;9:15:00;32.428;32.428;32.428
20/11/2011;9:20:00;32.793;32.793;32.793
20/11/2011;9:25:00;33.745;33.745;33.745
20/11/2011;9:30:00;33.401;33.401;33.401
20/11/2011;9:35:00;33.816;33.816;33.816
20/11/2011;9:40:00;34.319;34.319;34.319
20/11/2011;9:45:00;32.991;32.991;32.991
20/11/2011;9:50:00;31.056;31.056;31.056
20/11/2011;9:55:00;30.576;30.576;30.576
20/11/2011;10:00:00;29.244;29.244;29.244
20/11/2011;10:05:00;30.084;30.084;30.084
20/11/2011;10:10:00;28.782;28.782;28.782
20/11/2011;10:15:00;28.551;28.551;28.551
20/11/2011;10:20:00;28.009;28.009;28.009
20/11/2011;10:25:00;33.593;33.593;33.593
20/11/2011;10:30:00;36.633;36.633;36.633
20/11/2011;10:35:00;38.038;38.038;38.038
20/11/2011;10:40:00;38.532;38.532;38.532
20/11/2011;10:45:00;39.306;39.306;39.306
20/11/2011;10:50:00;37.601;37.601;37.601
20/11/2011;10:55:00;36.994;36.994;36.994
20/11/2011;11:00:00;37.332;37.332;37.332
20/11/2011;11:05:00;37.559;37.559;37.559
20/11/2011;11:10:00;38.99;38.99;38.99
20/11/2011;11:15:00;41.725;41.725;41.725
20/11/2011;11:20:00;42.047;42.047;42.047
20/11/2011;11:25:00;41.979;41.979;41.979
20/11/2011;11:30:00;42.94;42.94;42.94
20/11/2011;11:35:00;38.216;38.216;38.216
20/11/2011;11:40:00;44.02;44.02;44.02
20/11/2011;11:45:00;42.152;42.152;42.152
20/11/2011;11:50:00;43.181;43.181;43.181
20/11/2011;11:55:00;46.545;46.545;46.545
20/11/2011;12:00:00;45.277;45.277;45.277
20/11/2011;12:05:00;40.788;40.788;40.788
20/11/2011;12:10:00;38.765;38.765;38.765
20/11/2011;12:15:00;39.578;39.578;39.578
20/11/2011;12:20:00;37.264;37.264;37.264
20/11/2011;12:25:00;37.419;37.419;37.419
20/11/2011;12:30:00;39.671;39.671;39.671
20/11/2011;12:35:00;39.14;39.14;39.14
20/11/2011;12:40:00;38.227;38.227;38.227
20/11/2011;12:45:00;39.812;39.812;39.812
20/11/2011;12:50:00;39.503;39.503;39.503
20/11/2011;12:55:00;40.431;40.431;40.431
20/11/2011;13:00:00;40.412;40.412;40.412
20/11/2011;13:05:00;37.185;37.185;37.185
20/11/2011;13:10:00;38.929;38.929;38.929
20/11/2011;13:15:00;37.883;37.883;37.883
20/11/2011;13:20:00;39.726;39.726;39.726
20/11/2011;13:25:00;39.911;39.911;39.911
20/11/2011;13:30:00;39.296;39.296;39.296
20/11/2011;13:35:00;39.833;39.833;39.833
20/11/2011;13:40:00;38.858;38.858;38.858
20/11/2011;13:45:00;39.822;39.822;39.822
20/11/2011;13:50:00;39.273;39.273;39.273
20/11/2011;13:55:00;40.48;40.48;40.48
20/11/2011;14:00:00;40.241;40.241;40.241
20/11/2011;14:05:00;40.522;40.522;40.522
20/11/2011;14:10:00;41.479;41.479;41.479
20/11/2011;14:15:00;39.763;39.763;39.763
20/11/2011;14:20:00;39.133;39.133;39.133
20/11/2011;14:25:00;41.071;41.071;41.071
20/11/2011;14:30:00;38.173;38.173;38.173
20/11/2011;14:35:00;39.425;39.425;39.425
20/11/2011;14:40:00;41.087;41.087;41.087
20/11/2011;14:45:00;39.378;39.378;39.378
20/11/2011;14:50:00;39.381;39.381;39.381
20/11/2011;14:55:00;40.3;40.3;40.3
20/11/2011;15:00:00;40.938;40.938;40.938
20/11/2011;15:05:00;41.842;41.842;41.842
20/11/2011;15:10:00;43.76;43.76;43.76
20/11/2011;15:15:00;44.445;44.445;44.445
20/11/2011;15:20:00;46.522;46.522;46.522
20/11/2011;15:25:00;46.287;46.287;46.287
20/11/2011;15:30:00;47.682;47.682;47.682
20/11/2011;15:35:00;46.972;46.972;46.972
20/11/2011;15:40:00;49.311;49.311;49.311
20/11/2011;15:45:00;47.736;47.736;47.736
20/11/2011;15:50:00;49.115;49.115;49.115
20/11/2011;15:55:00;48.838;48.838;48.838
20/11/2011;16:00:00;50.022;50.022;50.022
20/11/2011;16:05:00;48.348;48.348;48.348
20/11/2011;16:10:00;49.321;49.321;49.321
20/11/2011;16:15:00;51.836;51.836;51.836
20/11/2011;16:20:00;53.418;53.418;53.418
20/11/2011;16:25:00;53.655;53.655;53.655
20/11/2011;16:30:00;55.603;55.603;55.603
20/11/2011;16:35:00;56.114;56.114;56.114
20/11/2011;16:40:00;58.475;58.475;58.475
20/11/2011;16:45:00;60.313;60.313;60.313
20/11/2011;16:50:00;63.246;63.246;63.246
20/11/2011;16:55:00;62.47;62.47;62.47
20/11/2011;17:00:00;63.949;63.949;63.949
20/11/2011;17:05:00;64.041;64.041;64.041
20/11/2011;17:10:00;66.945;66.945;66.945
20/11/2011;17:15:00;69.024;69.024;69.024
20/11/2011;17:20:00;70.982;70.982;70.982
20/11/2011;17:25:00;73.492;73.492;73.492
20/11/2011;17:30:00;75.23;75.23;75.23
20/11/2011;17:35:00;77.016;77.016;77.016
20/11/2011;17:40:00;78.744;78.744;78.744
20/11/2011;17:45:00;80.061;80.061;80.061
20/11/2011;17:50:00;81.226;81.226;81.226
20/11/2011;17:55:00;81.512;81.512;81.512
20/11/2011;18:00:00;82.296;82.296;82.296
20/11/2011;18:05:00;82.891;82.891;82.891
20/11/2011;18:10:00;83.128;83.128;83.128
20/11/2011;18:15:00;83.011;83.011;83.011
20/11/2011;18:20:00;83.589;83.589;83.589
20/11/2011;18:25:00;83.999;83.999;83.999
20/11/2011;18:30:00;84.206;84.206;84.206
20/11/2011;18:35:00;84.323;84.323;84.323
20/11/2011;18:40:00;84.478;84.478;84.478
20/11/2011;18:45:00;84.816;84.816;84.816
20/11/2011;18:50:00;85.231;85.231;85.231
20/11/2011;18:55:00;84.53;84.53;84.53
20/11/2011;19:00:00;84.783;84.783;84.783
20/11/2011;19:05:00;85.871;85.871;85.871
20/11/2011;19:10:00;85.528;85.528;85.528
20/11/2011;19:15:00;85.186;85.186;85.186
20/11/2011;19:20:00;84.883;84.883;84.883
20/11/2011;19:25:00;87.153;87.153;87.153
20/11/2011;19:30:00;88.412;88.412;88.412
20/11/2011;19:35:00;89.042;89.042;89.042
20/11/2011;19:40:00;89.438;89.438;89.438
20/11/2011;19:45:00;89.659;89.659;89.659
20/11/2011;19:50:00;89.842;89.842;89.842
20/11/2011;19:55:00;90.05;90.05;90.05
20/11/2011;20:00:00;90.345;90.345;90.345
20/11/2011;20:05:00;90.714;90.714;90.714
20/11/2011;20:10:00;90.524;90.524;90.524
20/11/2011;20:15:00;90.522;90.522;90.522
20/11/2011;20:20:00;90.167;90.167;90.167
20/11/2011;20:25:00;89.999;89.999;89.999
20/11/2011;20:30:00;89.825;89.825;89.825
20/11/2011;20:35:00;90.597;90.597;90.597
20/11/2011;20:40:00;90.868;90.868;90.868
20/11/2011;20:45:00;91.115;91.115;91.115
20/11/2011;20:50:00;91.049;91.049;91.049
20/11/2011;20:55:00;91.145;91.145;91.145
20/11/2011;21:00:00;91.189;91.189;91.189
20/11/2011;21:05:00;91.121;91.121;91.121
20/11/2011;21:10:00;90.782;90.782;90.782
20/11/2011;21:15:00;91.056;91.056;91.056
20/11/2011;21:20:00;91.436;91.436;91.436
20/11/2011;21:25:00;91.087;91.087;91.087
20/11/2011;21:30:00;91.187;91.187;91.187
20/11/2011;21:35:00;90.535;90.535;90.535
20/11/2011;21:40:00;90.31;90.31;90.31
20/11/2011;21:45:00;88.925;88.925;88.925
20/11/2011;21:50:00;87.795;87.795;87.795
20/11/2011;21:55:00;87.118;87.118;87.118
20/11/2011;22:00:00;86.062;86.062;86.062
20/11/2011;22:05:00;85.516;85.516;85.516
20/11/2011;22:10:00;84.712;84.712;84.712
20/11/2011;22:15:00;84.391;84.391;84.391
20/11/2011;22:20:00;84.815;84.815;84.815
20/11/2011;22:25:00;84.424;84.424;84.424
20/11/2011;22:30:00;84.358;84.358;84.358
20/11/2011;22:35:00;84.197;84.197;84.197
20/11/2011;22:40:00;83.924;83.924;83.924
20/11/2011;22:45:00;83.039;83.039;83.039
20/11/2011;22:50:00;83.367;83.367;83.367
20/11/2011;22:55:00;83.943;83.943;83.943
20/11/2011;23:00:00;84.679;84.679;84.679
20/11/2011;23:05:00;84.421;84.421;84.421
20/11/2011;23:10:00;82.828;82.828;82.828
20/11/2011;23:15:00;79.984;79.984;79.984
20/11/2011;23:20:00;79.41;79.41;79.41
20/11/2011;23:25:00;79.44;79.44;79.44
20/11/2011;23:30:00;78.383;78.383;78.383
20/11/2011;23:35:00;76.406;76.406;76.406
20/11/2011;23:40:00;73.668;73.668;73.668
20/11/2011;23:45:00;71.286;71.286;71.286
20/11/2011;23:50:00;70.975;70.975;70.975
20/11/2011;23:55:00;68.684;68.684;68.684
21/11/2011;0:00:00;65.803;65.803;65.803
21/11/2011;0:05:00;63.644;63.644;63.644
21/11/2011;0:10:00;62.336;62.336;62.336
21/11/2011;0:15:00;63.269;63.269;63.269
21/11/2011;0:20:00;61.79;61.79;61.79
21/11/2011;0:25:00;62.027;62.027;62.027
21/11/2011;0:30:00;68.047;68.047;68.047
21/11/2011;0:35:00;69.613;69.613;69.613
21/11/2011;0:40:00;69.28;69.28;69.28
21/11/2011;0:45:00;69.542;69.542;69.542
21/11/2011;0:50:00;68.302;68.302;68.302
21/11/2011;0:55:00;61.379;61.379;61.379
21/11/2011;1:00:00;57.711;57.711;57.711
21/11/2011;1:05:00;54.467;54.467;54.467
21/11/2011;1:10:00;52.685;52.685;52.685
21/11/2011;1:15:00;52.612;52.612;52.612
21/11/2011;1:20:00;52.335;52.335;52.335
21/11/2011;1:25:00;51.918;51.918;51.918
21/11/2011;1:30:00;51.524;51.524;51.524
21/11/2011;1:35:00;50.256;50.256;50.256
21/11/2011;1:40:00;48.509;48.509;48.509
21/11/2011;1:45:00;45.924;45.924;45.924
21/11/2011;1:50:00;45.593;45.593;45.593
21/11/2011;1:55:00;44.241;44.241;44.241
21/11/2011;2:00:00;45.295;45.295;45.295
21/11/2011;2:05:00;47.3;47.3;47.3
21/11/2011;2:10:00;50.933;50.933;50.933
21/11/2011;2:15:00;51.503;51.503;51.503
21/11/2011;2:20:00;56.396;56.396;56.396
21/11/2011;2:25:00;60.602;60.602;60.602
21/11/2011;2:30:00;62.032;62.032;62.032
21/11/2011;2:35:00;61.764;61.764;61.764
21/11/2011;2:40:00;59.349;59.349;59.349
21/11/2011;2:45:00;58.403;58.403;58.403
21/11/2011;2:50:00;59.577;59.577;59.577
21/11/2011;2:55:00;59.455;59.455;59.455
21/11/2011;3:00:00;59.356;59.356;59.356
21/11/2011;3:05:00;59.113;59.113;59.113
21/11/2011;3:10:00;59.356;59.356;59.356
21/11/2011;3:15:00;59.87;59.87;59.87
21/11/2011;3:20:00;60.873;60.873;60.873
21/11/2011;3:25:00;61.272;61.272;61.272
21/11/2011;3:30:00;61.759;61.759;61.759
21/11/2011;3:35:00;60.725;60.725;60.725
21/11/2011;3:40:00;60.451;60.451;60.451
21/11/2011;3:45:00;61.042;61.042;61.042
21/11/2011;3:50:00;63.942;63.942;63.942
21/11/2011;3:55:00;66.045;66.045;66.045
21/11/2011;4:00:00;68.462;68.462;68.462
21/11/2011;4:05:00;70.009;70.009;70.009
21/11/2011;4:10:00;71.995;71.995;71.995
21/11/2011;4:15:00;72.724;72.724;72.724
21/11/2011;4:20:00;73.739;73.739;73.739
21/11/2011;4:25:00;74.561;74.561;74.561
21/11/2011;4:30:00;75.12;75.12;75.12
21/11/2011;4:35:00;75.504;75.504;75.504
21/11/2011;4:40:00;75.771;75.771;75.771
21/11/2011;4:45:00;77.565;77.565;77.565
21/11/2011;4:50:00;77.947;77.947;77.947
21/11/2011;4:55:00;76.829;76.829;76.829
21/11/2011;5:00:00;77.098;77.098;77.098
21/11/2011;5:05:00;77.26;77.26;77.26
21/11/2011;5:10:00;77.428;77.428;77.428
21/11/2011;5:15:00;77.019;77.019;77.019
21/11/2011;5:20:00;78.202;78.202;78.202
21/11/2011;5:25:00;77.857;77.857;77.857
21/11/2011;5:30:00;80.352;80.352;80.352
