"TOA5","H5006","CR2xx","No_SN","CR200X.Std.01","nivel_04-12-2017.CR2","20631","Intervalo"
"TIMESTAMP","RECORD","nivel_A_Max","nivel_A_Min","nivel_A_Avg","Temp_C_Max","Temp_C_Min","Temp_C_Avg","batt_volt_Avg"
"TS","RN","m","m","m","Grados","Grados","Grados",""
"","","Max","Min","Avg","Max","Min","Avg","Avg"
"2018-01-14 13:25:00",11855,0.3192441,0.3185188,0.3189079,9.101673,9.097424,9.099586,12.88169
"2018-01-14 13:30:00",11856,0.3191824,0.3185816,0.3189859,9.106092,9.102625,9.104494,13.08416
"2018-01-14 13:35:00",11857,0.3190523,0.3186949,0.3189422,9.109824,9.106862,9.108326,12.92803
"2018-01-14 13:40:00",11858,0.3195348,0.3188134,0.319125,9.115511,9.110539,9.112918,13.02322
"2018-01-14 13:45:00",11859,0.3190272,0.3186256,0.3188894,9.123612,9.117126,9.120324,13.36756
"2018-01-14 13:50:00",11860,0.3193076,0.3186573,0.3189924,9.133179,9.125036,9.128955,12.94331
"2018-01-14 13:55:00",11861,0.3191445,0.318905,0.3189908,9.145689,9.135483,9.140497,12.87061
"2018-01-14 14:00:00",11862,0.3193232,0.3188878,0.3191442,9.158101,9.148314,9.153274,12.97521
"2018-01-14 14:05:00",11863,0.3195879,0.3190429,0.3193896,9.168545,9.160351,9.164629,12.86658
"2018-01-14 14:10:00",11864,0.320026,0.3193287,0.3196904,9.177165,9.170421,9.17396,12.93911
"2018-01-14 14:15:00",11865,0.3201604,0.3195734,0.3199861,9.183629,9.178597,9.18107,13.44831
"2018-01-14 14:20:00",11866,0.3206396,0.3199639,0.3203601,9.192073,9.185171,9.18857,13.57524
"2018-01-14 14:25:00",11867,0.3207599,0.3203633,0.320538,9.201881,9.194013,9.197865,13.64642
"2018-01-14 14:30:00",11868,0.32118,0.3204711,0.3207142,9.212463,9.203923,9.208191,13.6298
"2018-01-14 14:35:00",11869,0.3209576,0.3205798,0.3208352,9.222488,9.214486,9.218489,13.57138
"2018-01-14 14:40:00",11870,0.3213554,0.3207542,0.3211072,9.230656,9.224443,9.227695,13.63685
"2018-01-14 14:45:00",11871,0.3215704,0.3212247,0.3213641,9.236632,9.231989,9.234428,13.65767
"2018-01-14 14:50:00",11872,0.3220902,0.3214922,0.3218354,9.241652,9.237651,9.239636,13.62359
"2018-01-14 14:55:00",11873,0.3227798,0.3218412,0.3223383,9.246556,9.242746,9.244717,13.57994
"2018-01-14 15:00:00",11874,0.3233394,0.3225653,0.3229038,9.248334,9.247199,9.24791,13.58397
"2018-01-14 15:05:00",11875,0.3239155,0.3229722,0.3234234,9.248792,9.248492,9.24864,13.07057
"2018-01-14 15:10:00",11876,0.3247923,0.3237739,0.3243098,9.248526,9.248287,9.248438,13.11304
"2018-01-14 15:15:00",11877,0.3254309,0.3248174,0.3251395,9.248601,9.247575,9.248219,13.46611
"2018-01-14 15:20:00",11878,0.3262879,0.3254883,0.3259747,9.246617,9.239648,9.243456,12.94079
"2018-01-14 15:25:00",11879,0.3275576,0.3264081,0.3270707,9.236448,9.223424,9.230016,12.79859
"2018-01-14 15:30:00",11880,0.329643,0.3278292,0.3288735,9.219576,9.20613,9.212526,12.87179
"2018-01-14 15:35:00",11881,0.3321254,0.3305272,0.3314833,9.20352,9.193453,9.198433,12.87246
"2018-01-14 15:40:00",11882,0.3340979,0.3325964,0.3333321,9.191193,9.186495,9.188559,13.20975
"2018-01-14 15:45:00",11883,0.3354351,0.3346255,0.33509,9.185737,9.183171,9.184266,13.43001
"2018-01-14 15:50:00",11884,0.3384351,0.3362808,0.3374169,9.182652,9.179219,9.180826,12.87229
"2018-01-14 15:55:00",11885,0.3411551,0.338643,0.3400623,9.178652,9.17741,9.177865,12.75897
"2018-01-14 16:00:00",11886,0.3431072,0.3411572,0.342022,9.178666,9.177362,9.178054,12.8733
"2018-01-14 16:05:00",11887,0.344854,0.3431027,0.3441116,9.179273,9.178549,9.178922,12.78583
"2018-01-14 16:10:00",11888,0.3473606,0.3451509,0.3461823,9.177983,9.175492,9.176783,12.77424
"2018-01-14 16:15:00",11889,0.3483901,0.3475313,0.3479842,9.175431,9.174871,9.175044,13.15787
"2018-01-14 16:20:00",11890,0.3487803,0.3478545,0.348384,9.181383,9.176242,9.178749,12.96295
"2018-01-14 16:25:00",11891,0.349591,0.3489329,0.3492341,9.187403,9.18285,9.185204,12.91309
"2018-01-14 16:30:00",11892,0.3492094,0.3487999,0.3490346,9.19021,9.188237,9.189404,13.04051
"2018-01-14 16:35:00",11893,0.3497024,0.3488633,0.3493019,9.190271,9.18967,9.189991,12.80883
"2018-01-14 16:40:00",11894,0.3497066,0.3490444,0.3493951,9.189294,9.185519,9.187537,12.75259
"2018-01-14 16:45:00",11895,0.3496937,0.3488266,0.3493494,9.184372,9.179738,9.182079,12.86709
"2018-01-14 16:50:00",11896,0.3497947,0.3490391,0.3494059,9.178475,9.172244,9.175478,12.76602
"2018-01-14 16:55:00",11897,0.3496718,0.349318,0.3495081,9.170347,9.163128,9.166656,12.81588
"2018-01-14 17:00:00",11898,0.3500301,0.3491065,0.3495453,9.161443,9.15368,9.157827,12.91997
"2018-01-14 17:05:00",11899,0.3498295,0.3491269,0.3494169,9.151444,9.142272,9.146822,12.8043
"2018-01-14 17:10:00",11900,0.3498427,0.3493154,0.3495828,9.139812,9.128838,9.134459,12.72136
"2018-01-14 17:15:00",11901,0.3503736,0.3495843,0.3499069,9.126548,9.115457,9.120977,12.83166
"2018-01-14 17:20:00",11902,0.3507842,0.3498704,0.3501306,9.112589,9.101066,9.106932,12.72405
"2018-01-14 17:25:00",11903,0.3506327,0.3499565,0.3503378,9.098098,9.086117,9.0922,12.717
"2018-01-14 17:30:00",11904,0.3507686,0.3497608,0.3502047,9.083062,9.07034,9.076562,12.82394
"2018-01-14 17:35:00",11905,0.35095,0.3503588,0.3506381,9.0674,9.054222,9.06085,12.71481
"2018-01-14 17:40:00",11906,0.3507328,0.3501849,0.350418,9.050523,9.033221,9.04225,12.65555
"2018-01-14 17:45:00",11907,0.3507598,0.3502933,0.3505261,9.028445,9.007867,9.018263,12.71935
"2018-01-14 17:50:00",11908,0.3511962,0.3500232,0.3505403,9.002932,8.981361,8.992247,12.63272
"2018-01-14 17:55:00",11909,0.3502258,0.3497333,0.3500544,8.97525,8.953575,8.964241,12.60955
"2018-01-14 18:00:00",11910,0.3504981,0.3496976,0.3500355,8.947943,8.923951,8.935488,12.6814
"2018-01-14 18:05:00",11911,0.3504345,0.3494796,0.3501774,8.917904,8.893739,8.905891,12.56841
"2018-01-14 18:10:00",11912,0.350264,0.3495327,0.3498818,8.887942,8.866089,8.876757,12.56506
"2018-01-14 18:15:00",11913,0.3500558,0.3490329,0.3496149,8.859764,8.83708,8.848475,12.65756
"2018-01-14 18:20:00",11914,0.3499419,0.3492337,0.3495608,8.831584,8.807375,8.819715,12.57311
"2018-01-14 18:25:00",11915,0.3500461,0.3493784,0.3497352,8.801654,8.777873,8.789722,12.54978
"2018-01-14 18:30:00",11916,0.350393,0.34938,0.3497347,8.771948,8.748868,8.760365,12.64682
"2018-01-14 18:35:00",11917,0.3505195,0.3498585,0.3501711,8.742619,8.718935,8.731023,12.55666
"2018-01-14 18:40:00",11918,0.3507595,0.3499843,0.3503517,8.712988,8.689816,8.701392,12.54978
"2018-01-14 18:45:00",11919,0.3515846,0.3505841,0.3509269,8.683774,8.661416,8.672449,12.64161
"2018-01-14 18:50:00",11920,0.3523051,0.3511268,0.351534,8.655378,8.632154,8.643886,12.53954
"2018-01-14 18:55:00",11921,0.352196,0.3507922,0.3514312,8.626418,8.602745,8.614573,12.5387
"2018-01-14 19:00:00",11922,0.3535963,0.3525672,0.3531874,8.596504,8.5715,8.584105,12.62818
"2018-01-14 19:05:00",11923,0.3548525,0.3538854,0.3542849,8.564931,8.538332,8.551625,12.54138
"2018-01-14 19:10:00",11924,0.3560317,0.3547415,0.3555164,8.532252,8.50814,8.520192,12.53232
"2018-01-14 19:15:00",11925,0.3572706,0.3560819,0.3567676,8.502426,8.478035,8.490324,12.62751
"2018-01-14 19:20:00",11926,0.358919,0.3579414,0.3583054,8.472053,8.447659,8.460133,12.5392
"2018-01-14 19:25:00",11927,0.3600107,0.3592298,0.359684,8.441389,8.417464,8.429482,12.52157
"2018-01-14 19:30:00",11928,0.3611925,0.3603248,0.3607387,8.411366,8.387271,8.399405,12.61206
"2018-01-14 19:35:00",11929,0.3625825,0.36197,0.3623357,8.381112,8.356574,8.368856,12.52611
"2018-01-14 19:40:00",11930,0.363708,0.3629037,0.3633921,8.350553,8.327035,8.338785,12.52695
"2018-01-14 19:45:00",11931,0.3651281,0.3635702,0.3645218,8.320649,8.296721,8.308631,12.60787
"2018-01-14 19:50:00",11932,0.3659787,0.3651043,0.3655788,8.290944,8.268384,8.279727,12.5209
"2018-01-14 19:55:00",11933,0.366704,0.3660904,0.3663824,8.262865,8.24073,8.25186,12.51989
"2018-01-14 20:00:00",11934,0.3676315,0.3666854,0.3671461,8.23542,8.213899,8.224601,12.60451
"2018-01-14 20:05:00",11935,0.369038,0.3668478,0.3679368,8.208832,8.188349,8.19859,12.51267
"2018-01-14 20:10:00",11936,0.3697321,0.3683294,0.3690138,8.18375,8.165034,8.174383,12.51335
"2018-01-14 20:15:00",11937,0.3702205,0.3693078,0.3698161,8.160458,8.142132,8.151206,12.60317
"2018-01-14 20:20:00",11938,0.3713312,0.3698474,0.3704218,8.137969,8.120964,8.129418,12.52107
"2018-01-14 20:25:00",11939,0.3720855,0.3714576,0.371853,8.116454,8.098839,8.107729,12.50462
"2018-01-14 20:30:00",11940,0.3727755,0.3717092,0.3721977,8.094629,8.078332,8.086433,12.59931
"2018-01-14 20:35:00",11941,0.3739581,0.3729448,0.3733565,8.074481,8.05909,8.06672,12.51402
"2018-01-14 20:40:00",11942,0.3748469,0.3734809,0.3740119,8.055386,8.041455,8.048309,12.50411
"2018-01-14 20:45:00",11943,0.3755861,0.3741235,0.3749633,8.03789,8.024177,8.031089,12.59309
"2018-01-14 20:50:00",11944,0.3763448,0.3756188,0.3761259,8.020924,8.007883,8.014387,12.51049
"2018-01-14 20:55:00",11945,0.3776884,0.3764727,0.3772352,8.004816,7.991959,7.998338,12.50227
"2018-01-14 21:00:00",11946,0.3790542,0.3776776,0.3782781,7.988841,7.97693,7.982835,12.57664
"2018-01-14 21:05:00",11947,0.3799136,0.379115,0.3796116,7.97403,7.963111,7.968568,12.49975
"2018-01-14 21:10:00",11948,0.3809896,0.3801093,0.3805119,7.960081,7.949015,7.954504,12.49169
"2018-01-14 21:15:00",11949,0.3817393,0.381,0.3814668,7.946387,7.935766,7.940993,12.58906
"2018-01-14 21:20:00",11950,0.3827403,0.3813547,0.3818271,7.933153,7.922976,7.928096,12.50395
"2018-01-14 21:25:00",11951,0.3841238,0.3829894,0.3835743,7.920455,7.909488,7.914959,12.49572
"2018-01-14 21:30:00",11952,0.3839978,0.3831942,0.3836885,7.906765,7.895264,7.901141,12.57899
"2018-01-14 21:35:00",11953,0.3851171,0.384216,0.3845817,7.892228,7.880503,7.886473,12.4979
"2018-01-14 21:40:00",11954,0.3861297,0.3848749,0.3855438,7.877041,7.864687,7.870961,12.49471
"2018-01-14 21:45:00",11955,0.3869634,0.3861178,0.3863587,7.86141,7.848688,7.85498,12.57983
"2018-01-14 21:50:00",11956,0.3870732,0.3853448,0.3860784,7.845544,7.832697,7.83915,12.4833
"2018-01-14 21:55:00",11957,0.3870249,0.3858213,0.3865069,7.829253,7.816661,7.822896,12.48514
"2018-01-14 22:00:00",11958,0.3869203,0.3861736,0.3865168,7.81322,7.79979,7.806389,12.57395
"2018-01-14 22:05:00",11959,0.3869295,0.3858418,0.386423,7.796455,7.7833,7.789827,12.48111
"2018-01-14 22:10:00",11960,0.3868546,0.3861039,0.3865456,7.779953,7.766485,7.77329,12.47557
"2018-01-14 22:15:00",11961,0.3864101,0.3859844,0.3861631,7.763114,7.749705,7.75636,12.56875
"2018-01-14 22:20:00",11962,0.3867403,0.3856949,0.3861167,7.746251,7.732718,7.739507,12.47742
"2018-01-14 22:25:00",11963,0.3858597,0.3853443,0.3855766,7.729441,7.715909,7.722576,12.47624
"2018-01-14 22:30:00",11964,0.3859579,0.3847327,0.3852921,7.712478,7.699246,7.705889,12.5659
"2018-01-14 22:35:00",11965,0.3858981,0.3841901,0.3849532,7.695627,7.682441,7.689001,12.47255
"2018-01-14 22:40:00",11966,0.3859318,0.384314,0.3849091,7.67915,7.666264,7.67277,12.47003
"2018-01-14 22:45:00",11967,0.3850885,0.3842884,0.3845956,7.663007,7.649749,7.656394,12.56825
"2018-01-14 22:50:00",11968,0.3849882,0.384144,0.3845476,7.646475,7.634102,7.640337,12.47473
"2018-01-14 22:55:00",11969,0.3846359,0.3833804,0.3841076,7.631356,7.619302,7.62533,12.44653
"2018-01-14 23:00:00",11970,0.3847507,0.3834215,0.3841307,7.616395,7.604332,7.610347,12.56153
"2018-01-14 23:05:00",11971,0.384278,0.383378,0.3837863,7.601368,7.589571,7.595441,12.46852
"2018-01-14 23:10:00",11972,0.3840386,0.3831968,0.3838018,7.586471,7.5744,7.580476,12.46214
"2018-01-14 23:15:00",11973,0.3844663,0.3830048,0.3836394,7.571413,7.559711,7.565505,12.55179
"2018-01-14 23:20:00",11974,0.3851483,0.3838249,0.3843174,7.556835,7.545327,7.551095,12.45811
"2018-01-14 23:25:00",11975,0.3852834,0.3844549,0.3848739,7.542419,7.530864,7.536643,12.45089
"2018-01-14 23:30:00",11976,0.3860072,0.3845404,0.3854672,7.52801,7.516661,7.522344,12.54592
"2018-01-14 23:35:00",11977,0.3870117,0.3859251,0.3864983,7.513964,7.502561,7.508252,12.45727
"2018-01-14 23:40:00",11978,0.388186,0.385959,0.3870575,7.499716,7.489205,7.494471,12.4294
"2018-01-14 23:45:00",11979,0.3888245,0.3880425,0.3885497,7.486575,7.476419,7.481466,12.535
"2018-01-14 23:50:00",11980,0.3909379,0.3893886,0.3899996,7.473803,7.463573,7.468619,12.44468
"2018-01-14 23:55:00",11981,0.3918514,0.3904647,0.3910382,7.461119,7.451132,7.4561,12.44166
"2018-01-15 00:00:00",11982,0.3934795,0.3914063,0.3925214,7.44866,7.439447,7.444097,12.53887
"2018-01-15 00:05:00",11983,0.394636,0.3926118,0.3932675,7.436957,7.427346,7.432169,12.43931
"2018-01-15 00:10:00",11984,0.3959019,0.3950215,0.3954598,7.424947,7.414693,7.41991,12.43478
"2018-01-15 00:15:00",11985,0.3979027,0.3958474,0.3966973,7.411894,7.400288,7.406115,12.53366
"2018-01-15 00:20:00",11986,0.3991405,0.3980364,0.3985649,7.397368,7.385366,7.391381,12.44065
"2018-01-15 00:25:00",11987,0.402106,0.3994473,0.4004337,7.382272,7.370534,7.376471,12.43511
"2018-01-15 00:30:00",11988,0.4032526,0.4016377,0.4024134,7.367687,7.356283,7.362025,12.52392
"2018-01-15 00:35:00",11989,0.4063532,0.4038519,0.4046249,7.353141,7.341052,7.347116,12.43091
"2018-01-15 00:40:00",11990,0.4086713,0.4063061,0.407568,7.338053,7.326827,7.332473,12.42369
"2018-01-15 00:45:00",11991,0.4112899,0.4084015,0.4104361,7.323796,7.313084,7.318379,12.51637
"2018-01-15 00:50:00",11992,0.4144323,0.411065,0.4125385,7.310319,7.299811,7.305051,12.42571
"2018-01-15 00:55:00",11993,0.4166631,0.4132596,0.4147492,7.2971,7.285945,7.291562,12.40909
"2018-01-15 01:00:00",11994,0.4192963,0.4166195,0.4177843,7.283273,7.272265,7.27774,12.50865
"2018-01-15 01:05:00",11995,0.4217581,0.4194726,0.4205206,7.269485,7.258796,7.26404,12.42336
"2018-01-15 01:10:00",11996,0.4232672,0.4222584,0.4227615,7.256332,7.245989,7.251155,12.3928
"2018-01-15 01:15:00",11997,0.4264227,0.4239679,0.425469,7.24321,7.232845,7.237987,12.50243
"2018-01-15 01:20:00",11998,0.4282197,0.4266647,0.4275078,7.230364,7.220023,7.225187,12.40523
"2018-01-15 01:25:00",11999,0.4314312,0.427518,0.430325,7.217285,7.206986,7.212171,12.39801
"2018-01-15 01:30:00",12000,0.4335434,0.4309587,0.4323612,7.2045,7.194507,7.1994,12.48632
"2018-01-15 01:35:00",12001,0.4353751,0.4333584,0.4341838,7.192221,7.183348,7.187753,12.3834
"2018-01-15 01:40:00",12002,0.4369953,0.4358892,0.4363739,7.180896,7.171667,7.176351,12.39213
"2018-01-15 01:45:00",12003,0.4396842,0.4374378,0.4379992,7.169421,7.159067,7.164235,12.48044
"2018-01-15 01:50:00",12004,0.4429286,0.4401762,0.440974,7.156488,7.145887,7.151177,12.38961
"2018-01-15 01:55:00",12005,0.4428691,0.4416512,0.4422939,7.143386,7.133623,7.138434,12.38441
"2018-01-15 02:00:00",12006,0.4452105,0.4433478,0.4440808,7.131232,7.122658,7.126803,12.47692
"2018-01-15 02:05:00",12007,0.4471635,0.444043,0.44576,7.120575,7.112446,7.116463,12.37618
"2018-01-15 02:10:00",12008,0.4470266,0.446042,0.4467123,7.110435,7.102672,7.106592,12.37417
"2018-01-15 02:15:00",12009,0.4480749,0.4474721,0.447776,7.100706,7.093125,7.096857,12.4655
"2018-01-15 02:20:00",12010,0.449329,0.4478216,0.4486606,7.091231,7.083863,7.087572,12.37148
"2018-01-15 02:25:00",12011,0.449076,0.4477053,0.4485199,7.081924,7.073772,7.077784,12.36628
"2018-01-15 02:30:00",12012,0.4509715,0.4487007,0.4498551,7.071744,7.063849,7.067744,12.45677
"2018-01-15 02:35:00",12013,0.4512336,0.4494626,0.4503818,7.061797,7.054851,7.058275,12.35553
"2018-01-15 02:40:00",12014,0.4514753,0.4498988,0.4509105,7.052876,7.045158,7.049033,12.35301
"2018-01-15 02:45:00",12015,0.4513937,0.4492278,0.4503636,7.043183,7.035302,7.039229,12.45207
"2018-01-15 02:50:00",12016,0.4497335,0.4489348,0.4492846,7.033525,7.025832,7.029765,12.34798
"2018-01-15 02:55:00",12017,0.4495872,0.4484526,0.4490014,7.023551,7.014909,7.019235,12.34009
"2018-01-15 03:00:00",12018,0.4503115,0.448323,0.4492895,7.012878,7.004123,7.008486,12.44267
"2018-01-15 03:05:00",12019,0.4494068,0.4471224,0.4485615,7.001792,6.992441,6.997121,12.34042
"2018-01-15 03:10:00",12020,0.4492959,0.4478374,0.4486768,6.990596,6.981905,6.986299,12.32733
"2018-01-15 03:15:00",12021,0.4481818,0.4476296,0.4479027,6.979608,6.970638,6.975174,12.43494
"2018-01-15 03:20:00",12022,0.4483352,0.4469846,0.4474606,6.968125,6.958413,6.963327,12.32901
"2018-01-15 03:25:00",12023,0.4489931,0.447764,0.4481245,6.955926,6.945695,6.950834,12.32296
"2018-01-15 03:30:00",12024,0.4473105,0.4464749,0.4468361,6.94298,6.933205,6.938159,12.4101
"2018-01-15 03:35:00",12025,0.4478751,0.4451086,0.4466515,6.930503,6.919107,6.924841,12.31759
"2018-01-15 03:40:00",12026,0.4470527,0.4455871,0.4463139,6.916758,6.905373,6.911008,12.2914
"2018-01-15 03:45:00",12027,0.4461624,0.4455961,0.4458532,6.902661,6.891848,6.8973,12.40691
"2018-01-15 03:50:00",12028,0.44622,0.4452633,0.4455453,6.889315,6.878544,6.884077,12.30097
"2018-01-15 03:55:00",12029,0.4467322,0.4440224,0.4450904,6.875631,6.864496,6.870074,12.29325
"2018-01-15 04:00:00",12030,0.446362,0.4436068,0.4445693,6.861393,6.850332,6.855903,12.38793
"2018-01-15 04:05:00",12031,0.4454097,0.4434301,0.4441554,6.847663,6.837001,6.842325,12.29358
"2018-01-15 04:10:00",12032,0.4444273,0.4433648,0.4439646,6.834301,6.823719,6.829044,12.27478
"2018-01-15 04:15:00",12033,0.4439321,0.4419353,0.4429634,6.820874,6.810049,6.815523,12.38844
"2018-01-15 04:20:00",12034,0.4429376,0.4411232,0.44184,6.807618,6.797254,6.802397,12.28905
"2018-01-15 04:25:00",12035,0.4436157,0.4402344,0.4412598,6.794925,6.784723,6.789748,12.2825
"2018-01-15 04:30:00",12036,0.4417242,0.4385089,0.4401013,6.782294,6.772781,6.777594,12.38189
"2018-01-15 04:35:00",12037,0.440686,0.4392288,0.4398341,6.770416,6.761414,6.765909,12.28468
"2018-01-15 04:40:00",12038,0.4400491,0.4379687,0.4390759,6.759043,6.750247,6.754587,12.27495
"2018-01-15 04:45:00",12039,0.4389324,0.4372833,0.4380706,6.748111,6.74016,6.744134,12.37467
"2018-01-15 04:50:00",12040,0.4380783,0.4370054,0.4375223,6.738171,6.730361,6.734211,12.27595
"2018-01-15 04:55:00",12041,0.4381818,0.4357118,0.4368974,6.728436,6.720793,6.724568,12.26487
"2018-01-15 05:00:00",12042,0.4371895,0.4350986,0.4362113,6.71878,6.711507,6.715149,12.36913
"2018-01-15 05:05:00",12043,0.4361326,0.4344479,0.434909,6.70964,6.701678,6.70565,12.28133
"2018-01-15 05:10:00",12044,0.435815,0.4338563,0.4347713,6.699806,6.692233,6.696054,12.26454
"2018-01-15 05:15:00",12045,0.4359872,0.4334788,0.4347353,6.690379,6.682479,6.68641,12.35872
"2018-01-15 05:20:00",12046,0.4349958,0.4330247,0.4339852,6.680412,6.67247,6.676402,12.27226
"2018-01-15 05:25:00",12047,0.4347699,0.4342028,0.4345203,6.670517,6.662596,6.666541,12.2548
"2018-01-15 05:30:00",12048,0.4344453,0.4335364,0.4341443,6.660713,6.652972,6.65695,12.36863
"2018-01-15 05:35:00",12049,0.4355788,0.4336425,0.4347875,6.650874,6.642858,6.646838,12.26907
"2018-01-15 05:40:00",12050,0.4352518,0.4344769,0.4348875,6.640868,6.633175,6.636941,12.25866
"2018-01-15 05:45:00",12051,0.4364979,0.434194,0.4353878,6.631331,6.623976,6.62761,12.36074
"2018-01-15 05:50:00",12052,0.4371775,0.4346345,0.4361363,6.622252,6.615309,6.618745,12.25564
"2018-01-15 05:55:00",12053,0.4371163,0.436071,0.4366171,6.613668,6.607705,6.610693,12.26101
"2018-01-15 06:00:00",12054,0.4383755,0.4362735,0.4375943,6.606266,6.600632,6.603415,12.35771
"2018-01-15 06:05:00",12055,0.4392502,0.4377931,0.4384212,6.599288,6.594235,6.596718,12.2642
"2018-01-15 06:10:00",12056,0.4405987,0.4387046,0.4400237,6.593043,6.588332,6.590662,12.25312
"2018-01-15 06:15:00",12057,0.4407085,0.4396857,0.4400968,6.587254,6.583098,6.585145,12.35335
"2018-01-15 06:20:00",12058,0.4417159,0.43891,0.4406197,6.582171,6.578281,6.580191,12.25514
"2018-01-15 06:25:00",12059,0.4412467,0.440791,0.4410736,6.577335,6.574089,6.575705,12.24607
"2018-01-15 06:30:00",12060,0.4426757,0.4403446,0.4412805,6.573276,6.570225,6.57163,12.35688
"2018-01-15 06:35:00",12061,0.442582,0.4410775,0.4417071,6.569361,6.56691,6.568095,12.26118
"2018-01-15 06:40:00",12062,0.4434659,0.4421027,0.4425382,6.566292,6.563468,6.564813,12.25564
"2018-01-15 06:45:00",12063,0.443422,0.4424205,0.4429797,6.562794,6.560267,6.561507,12.3463
"2018-01-15 06:50:00",12064,0.4440117,0.442165,0.4430464,6.559675,6.556966,6.558356,12.26
"2018-01-15 06:55:00",12065,0.4436826,0.442573,0.4430439,6.556311,6.553702,6.554983,12.24506
"2018-01-15 07:00:00",12066,0.4450128,0.4426013,0.4437545,6.552984,6.550446,6.551699,12.34479
"2018-01-15 07:05:00",12067,0.4438062,0.4423742,0.4433478,6.549897,6.547611,6.548729,12.26152
"2018-01-15 07:10:00",12068,0.4452962,0.443594,0.4440652,6.547069,6.54494,6.545979,12.26084
"2018-01-15 07:15:00",12069,0.4451918,0.4426047,0.4436355,6.544405,6.542673,6.543546,12.38542
"2018-01-15 07:20:00",12070,0.4449747,0.441931,0.4433624,6.542276,6.54106,6.541659,12.28502
"2018-01-15 07:25:00",12071,0.4438795,0.4425829,0.4433343,6.540607,6.539436,6.539989,12.27981
"2018-01-15 07:30:00",12072,0.4441216,0.4424304,0.4431869,6.539058,6.53824,6.538621,12.38206
"2018-01-15 07:35:00",12073,0.4451475,0.443288,0.4442561,6.538044,6.537257,6.537654,12.27713
"2018-01-15 07:40:00",12074,0.4434956,0.4424908,0.4430603,6.537081,6.53659,6.53679,12.29325
"2018-01-15 07:45:00",12075,0.4444198,0.4423761,0.4432485,6.537578,6.536848,6.537151,12.4205
"2018-01-15 07:50:00",12076,0.4433997,0.442185,0.4429861,6.540267,6.537937,6.539029,12.36225
"2018-01-15 07:55:00",12077,0.4444106,0.4419914,0.4429558,6.544285,6.541067,6.542669,12.38911
"2018-01-15 08:00:00",12078,0.4430633,0.4423999,0.4426765,6.549532,6.545161,6.547301,12.53551
"2018-01-15 08:05:00",12079,0.4421731,0.4417078,0.441895,6.555725,6.550653,6.553124,12.47591
"2018-01-15 08:10:00",12080,0.4425817,0.4404891,0.4412016,6.562498,6.556997,6.559714,12.45274
"2018-01-15 08:15:00",12081,0.441832,0.4409357,0.4413262,6.56887,6.563797,6.566264,12.54306
"2018-01-15 08:20:00",12082,0.4423935,0.4399611,0.4409476,6.575835,6.570344,6.573007,12.45442
"2018-01-15 08:25:00",12083,0.4407775,0.4386293,0.4398422,6.583641,6.577367,6.580426,12.46701
"2018-01-15 08:30:00",12084,0.4410745,0.4391074,0.4403168,6.593403,6.585343,6.589225,12.63188
"2018-01-15 08:35:00",12085,0.4413399,0.4385848,0.4400085,6.606146,6.595939,6.600963,12.68963
"2018-01-15 08:40:00",12086,0.4397653,0.4381436,0.4389479,6.620971,6.609005,6.614898,12.84358
"2018-01-15 08:45:00",12087,0.4396972,0.4373552,0.4385002,6.640135,6.624405,6.632118,13.1901
"2018-01-15 08:50:00",12088,0.4383651,0.4376038,0.4380872,6.660226,6.644247,6.652297,13.244
"2018-01-15 08:55:00",12089,0.4377722,0.4367551,0.4373821,6.681474,6.664303,6.672742,13.52537
"2018-01-15 09:00:00",12090,0.4365645,0.4356169,0.4361242,6.703862,6.685838,6.694633,13.60059
"2018-01-15 09:05:00",12091,0.437504,0.4358269,0.4365743,6.733515,6.709114,6.721164,13.48189
"2018-01-15 09:10:00",12092,0.4361836,0.4342124,0.4353603,6.771285,6.74066,6.756286,13.42313
"2018-01-15 09:15:00",12093,0.4356976,0.4338697,0.4351095,6.797711,6.776364,6.787421,13.42934
"2018-01-15 09:20:00",12094,0.434687,0.433517,0.4341451,6.822798,6.802204,6.812293,13.50036
"2018-01-15 09:25:00",12095,0.4346049,0.4338697,0.4341837,6.857966,6.827987,6.84155,13.41574
"2018-01-15 09:30:00",12096,0.4345271,0.4335044,0.4341876,6.901356,6.868222,6.885713,13.39258
"2018-01-15 09:35:00",12097,0.433664,0.4322855,0.4330303,6.935078,6.908467,6.922314,13.3914
"2018-01-15 09:40:00",12098,0.4333754,0.4309109,0.4321624,6.961607,6.940022,6.950342,13.4055
"2018-01-15 09:45:00",12099,0.4322141,0.4308695,0.4314571,7.007494,6.969057,6.987357,13.40836
"2018-01-15 09:50:00",12100,0.4314212,0.4295086,0.4305737,7.069946,7.019405,7.046225,13.31787
"2018-01-15 09:55:00",12101,0.4311169,0.4301726,0.4305213,7.107303,7.076421,7.091422,13.41154
"2018-01-15 10:00:00",12102,0.4309971,0.4287496,0.4299172,7.149715,7.115943,7.133082,13.40483
"2018-01-15 10:05:00",12103,0.4298295,0.428469,0.4292078,7.190192,7.157149,7.173279,13.39493
"2018-01-15 10:10:00",12104,0.4303041,0.4276714,0.4286588,7.235578,7.199523,7.217969,13.21579
"2018-01-15 10:15:00",12105,0.4284788,0.4276839,0.4279372,7.273082,7.243153,7.257998,13.39761
"2018-01-15 10:20:00",12106,0.428147,0.4262534,0.4272439,7.318917,7.281187,7.299635,13.50959
