"Título de trazado: JTU-01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10725305, SEN S/N: 10725305)";"Final de archivo (LGR S/N: 10725305)"
393;21/06/16 04:40:45;39.2;
394;21/06/16 05:00:03;39.3;
395;21/06/16 05:26:24;39.4;
396;21/06/16 06:05:26;39.5;
397;21/06/16 06:27:14;39.6;
398;21/06/16 07:09:23;39.7;
399;21/06/16 07:39:40;39.8;
400;21/06/16 09:02:00;39.9;
401;21/06/16 12:18:53;40.0;
402;22/06/16 01:12:20;40.1;
403;22/06/16 01:41:39;40.2;
404;22/06/16 02:36:06;40.3;
405;22/06/16 03:20:11;40.4;
406;22/06/16 03:43:05;40.5;
407;22/06/16 03:58:17;40.6;
408;22/06/16 04:19:29;40.7;
409;22/06/16 04:31:19;40.8;
410;22/06/16 04:45:22;40.9;
411;22/06/16 04:55:59;41.0;
412;22/06/16 05:02:55;41.1;
413;22/06/16 05:18:31;41.2;
414;22/06/16 05:30:16;41.3;
415;22/06/16 06:07:36;41.4;
416;22/06/16 06:28:41;41.5;
417;22/06/16 06:42:05;41.6;
418;22/06/16 06:55:15;41.7;
419;22/06/16 07:51:49;41.8;
420;22/06/16 08:32:35;41.9;
421;22/06/16 10:28:47;42.0;
422;22/06/16 13:46:44;42.1;
423;23/06/16 04:11:52;42.2;
424;23/06/16 07:28:17;42.3;
425;23/06/16 07:54:38;42.4;
426;23/06/16 15:20:29;42.5;
427;23/06/16 15:24:28;42.6;
428;23/06/16 15:28:03;42.7;
429;23/06/16 15:31:07;42.8;
430;23/06/16 16:48:25;42.9;
431;23/06/16 17:33:37;43.0;
432;23/06/16 21:19:35;43.1;
433;23/06/16 21:25:44;43.2;
434;23/06/16 21:54:59;43.3;
435;23/06/16 23:00:20;43.4;
436;24/06/16 05:38:54;43.5;
437;24/06/16 12:20:27;43.6;
438;24/06/16 12:36:37;43.7;
439;24/06/16 12:56:54;43.8;
440;24/06/16 13:00:13;43.9;
441;24/06/16 13:07:50;44.0;
442;24/06/16 13:18:21;44.1;
443;24/06/16 13:20:44;44.2;
444;24/06/16 13:25:17;44.3;
445;24/06/16 14:01:43;44.4;
446;24/06/16 18:11:47;44.5;
447;24/06/16 18:26:30;44.6;
448;24/06/16 18:36:40;44.7;
449;24/06/16 19:37:00;44.8;
450;24/06/16 20:33:24;44.9;
451;24/06/16 22:45:33;45.0;
452;24/06/16 23:43:13;45.1;
453;25/06/16 00:35:00;45.2;
454;25/06/16 07:05:04;45.3;
455;25/06/16 11:21:59;45.4;
456;25/06/16 11:23:49;45.5;
457;25/06/16 11:26:04;45.6;
458;25/06/16 11:26:57;45.7;
459;25/06/16 11:29:30;45.8;
460;25/06/16 11:33:56;45.9;
461;25/06/16 11:39:17;46.0;
462;25/06/16 11:52:26;46.1;
463;25/06/16 12:09:16;46.2;
464;25/06/16 12:58:26;46.3;
465;25/06/16 13:28:35;46.4;
466;25/06/16 18:43:18;46.5;
467;26/06/16 11:45:26;46.6;
468;26/06/16 11:50:13;46.7;
469;26/06/16 11:56:08;46.8;
470;26/06/16 12:12:51;46.9;
471;26/06/16 12:27:01;47.0;
472;26/06/16 12:35:12;47.1;
473;27/06/16 23:56:29;47.2;
474;28/06/16 03:06:49;47.3;
475;28/06/16 18:03:16;47.4;
476;28/06/16 22:15:42;47.5;
477;28/06/16 23:08:06;47.6;
478;29/06/16 00:58:20;47.7;
479;29/06/16 01:54:51;47.8;
480;29/06/16 02:37:12;47.9;
481;29/06/16 03:10:10;48.0;
482;29/06/16 04:18:35;48.1;
483;29/06/16 20:27:38;48.2;
484;29/06/16 20:45:13;48.3;
485;29/06/16 21:35:18;48.4;
486;29/06/16 22:58:00;48.5;
487;30/06/16 04:03:24;48.6;
