"Título de trazado: JTU_01_PP_11"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 10390583, SEN S/N: 10390583)","Final de archivo (LGR S/N: 10390583)"
1435,24/04/14 11:12:41,143.4,
1436,24/04/14 11:14:50,143.5,
1437,24/04/14 11:16:51,143.6,
1438,24/04/14 11:18:52,143.7,
1439,24/04/14 11:22:48,143.8,
1440,24/04/14 11:28:17,143.9,
1441,24/04/14 11:32:25,144.0,
1442,24/04/14 11:35:13,144.1,
1443,24/04/14 11:39:25,144.2,
1444,24/04/14 11:44:18,144.3,
1445,24/04/14 11:51:29,144.4,
1446,24/04/14 11:56:00,144.5,
1447,24/04/14 12:02:50,144.6,
1448,24/04/14 12:05:05,144.7,
1449,24/04/14 12:10:45,144.8,
1450,24/04/14 12:17:34,144.9,
1451,24/04/14 12:23:59,145.0,
1452,24/04/14 12:38:26,145.1,
1453,24/04/14 15:49:53,145.2,
1454,24/04/14 17:18:29,145.3,
1455,24/04/14 17:33:30,145.4,
1456,24/04/14 17:37:06,145.5,
1457,24/04/14 17:39:18,145.6,
1458,24/04/14 17:41:28,145.7,
1459,24/04/14 17:44:00,145.8,
1460,24/04/14 17:46:02,145.9,
1461,24/04/14 17:48:08,146.0,
1462,24/04/14 17:50:55,146.1,
1463,24/04/14 17:57:57,146.2,
1464,24/04/14 19:41:20,146.3,
1465,26/04/14 10:39:01,146.4,
1466,26/04/14 14:24:27,146.5,
1467,26/04/14 14:28:55,146.6,
1468,27/04/14 00:48:51,146.7,
1469,27/04/14 00:50:32,146.8,
1470,27/04/14 00:53:27,146.9,
1471,27/04/14 00:58:25,147.0,
1472,27/04/14 01:01:35,147.1,
1473,27/04/14 01:03:46,147.2,
1474,27/04/14 01:10:12,147.3,
1475,27/04/14 01:25:46,147.4,
1476,27/04/14 01:32:30,147.5,
1477,27/04/14 02:05:41,147.6,
1478,27/04/14 13:16:56,147.7,
1479,27/04/14 13:18:38,147.8,
1480,27/04/14 13:19:28,147.9,
1481,27/04/14 13:20:19,148.0,
1482,27/04/14 13:20:53,148.1,
1483,27/04/14 13:21:57,148.2,
1484,27/04/14 13:23:07,148.3,
1485,27/04/14 13:24:39,148.4,
1486,27/04/14 13:25:19,148.5,
1487,27/04/14 13:26:23,148.6,
1488,27/04/14 13:27:17,148.7,
1489,27/04/14 13:28:58,148.8,
1490,27/04/14 13:29:42,148.9,
1491,27/04/14 13:30:27,149.0,
1492,27/04/14 13:31:02,149.1,
1493,27/04/14 13:31:26,149.2,
1494,27/04/14 13:32:08,149.3,
1495,27/04/14 13:33:46,149.4,
1496,27/04/14 13:39:37,149.5,
1497,27/04/14 14:08:22,149.6,
1498,27/04/14 14:11:36,149.7,
1499,27/04/14 14:13:45,149.8,
1500,27/04/14 14:15:21,149.9,
1501,27/04/14 14:16:38,150.0,
1502,27/04/14 14:17:28,150.1,
1503,27/04/14 14:18:14,150.2,
1504,27/04/14 14:18:40,150.3,
1505,27/04/14 14:19:14,150.4,
1506,27/04/14 14:20:11,150.5,
1507,27/04/14 14:20:53,150.6,
1508,27/04/14 14:21:53,150.7,
1509,27/04/14 15:11:16,150.8,
1510,27/04/14 15:12:36,150.9,
1511,27/04/14 16:11:19,151.0,
1512,28/04/14 15:35:14,151.1,
1513,28/04/14 15:38:49,151.2,
1514,28/04/14 15:39:53,151.3,
1515,28/04/14 15:47:24,151.4,
1516,28/04/14 16:23:40,151.5,
1517,28/04/14 18:07:10,151.6,
1518,28/04/14 18:13:20,151.7,
1519,29/04/14 04:49:11,151.8,
1520,29/04/14 04:55:27,151.9,
1521,29/04/14 05:01:42,152.0,
1522,29/04/14 05:04:39,152.1,
1523,29/04/14 05:06:22,152.2,
1524,29/04/14 05:07:42,152.3,
1525,29/04/14 05:09:37,152.4,
1526,29/04/14 05:12:49,152.5,
1527,29/04/14 05:16:53,152.6,
1528,29/04/14 05:18:31,152.7,
1529,29/04/14 05:20:47,152.8,
1530,29/04/14 05:23:54,152.9,
1531,29/04/14 05:25:38,153.0,
1532,29/04/14 05:27:12,153.1,
1533,29/04/14 05:30:11,153.2,
1534,29/04/14 05:32:48,153.3,
1535,29/04/14 05:35:31,153.4,
1536,29/04/14 05:37:46,153.5,
1537,29/04/14 05:41:02,153.6,
1538,29/04/14 05:43:59,153.7,
1539,29/04/14 05:46:23,153.8,
1540,29/04/14 05:48:18,153.9,
1541,29/04/14 05:50:17,154.0,
1542,29/04/14 05:52:16,154.1,
1543,29/04/14 05:54:17,154.2,
1544,29/04/14 05:56:13,154.3,
1545,29/04/14 05:59:01,154.4,
1546,29/04/14 09:43:02,154.5,
1547,29/04/14 12:25:57,154.6,
1548,30/04/14 03:05:19,154.7,
1549,30/04/14 03:12:38,154.8,
1550,30/04/14 03:15:13,154.9,
1551,30/04/14 05:17:27,155.0,
1552,30/04/14 05:35:22,155.1,
1553,30/04/14 05:44:37,155.2,
1554,30/04/14 05:46:58,155.3,
1555,30/04/14 05:50:52,155.4,
1556,30/04/14 05:54:28,155.5,
1557,30/04/14 05:59:15,155.6,
1558,30/04/14 06:01:30,155.7,
1559,30/04/14 06:04:10,155.8,
1560,30/04/14 06:06:32,155.9,
1561,30/04/14 06:09:19,156.0,
1562,30/04/14 06:11:07,156.1,
1563,30/04/14 06:13:27,156.2,
1564,30/04/14 06:17:00,156.3,
1565,30/04/14 06:21:37,156.4,
1566,30/04/14 06:28:02,156.5,
1567,30/04/14 06:38:49,156.6,
1568,30/04/14 07:42:10,156.7,
1569,30/04/14 07:55:26,156.8,
1570,30/04/14 08:26:15,156.9,
1571,30/04/14 09:53:19,157.0,
1572,30/04/14 10:33:53,157.1,
1573,30/04/14 10:36:21,157.2,
1574,30/04/14 10:37:59,157.3,
1575,30/04/14 10:40:04,157.4,
1576,30/04/14 10:43:54,157.5,
1577,30/04/14 10:51:29,157.6,
1578,30/04/14 10:55:43,157.7,
1579,30/04/14 11:28:47,157.8,
1580,30/04/14 11:31:12,157.9,
1581,30/04/14 11:34:59,158.0,
1582,30/04/14 11:51:15,158.1,
1583,30/04/14 12:05:05,158.2,
1584,30/04/14 12:21:11,158.3,
1585,30/04/14 12:23:36,158.4,
1586,30/04/14 12:25:00,158.5,
1587,30/04/14 12:29:29,158.6,
1588,30/04/14 13:31:00,158.7,
1589,30/04/14 13:32:11,158.8,
1590,30/04/14 13:33:10,158.9,
1591,30/04/14 13:33:55,159.0,
1592,30/04/14 13:34:56,159.1,
1593,30/04/14 13:35:40,159.2,
1594,30/04/14 13:36:11,159.3,
1595,30/04/14 13:36:41,159.4,
1596,30/04/14 13:37:07,159.5,
1597,30/04/14 13:37:50,159.6,
1598,30/04/14 13:38:19,159.7,
1599,30/04/14 13:40:19,159.8,
1600,30/04/14 13:44:40,159.9,
1601,30/04/14 13:56:21,160.0,
1602,30/04/14 14:21:42,160.1,
1603,30/04/14 14:51:47,160.2,
1604,01/05/14 15:46:04,160.3,
1605,01/05/14 15:52:43,160.4,
1606,02/05/14 10:56:44,160.5,
1607,02/05/14 10:58:02,160.6,
1608,02/05/14 10:58:52,160.7,
1609,02/05/14 10:59:43,160.8,
1610,02/05/14 11:00:48,160.9,
1611,02/05/14 11:02:02,161.0,
1612,02/05/14 11:04:17,161.1,
1613,02/05/14 11:07:16,161.2,
1614,02/05/14 11:10:49,161.3,
1615,02/05/14 11:16:13,161.4,
1616,02/05/14 11:19:11,161.5,
1617,02/05/14 11:22:54,161.6,
1618,02/05/14 11:27:50,161.7,
1619,02/05/14 11:31:48,161.8,
1620,02/05/14 11:34:41,161.9,
1621,02/05/14 11:37:10,162.0,
1622,02/05/14 11:39:02,162.1,
1623,02/05/14 11:42:13,162.2,
1624,02/05/14 11:44:45,162.3,
1625,02/05/14 11:47:31,162.4,
1626,02/05/14 11:49:50,162.5,
1627,02/05/14 11:53:34,162.6,
1628,02/05/14 11:56:09,162.7,
1629,02/05/14 12:01:25,162.8,
1630,02/05/14 12:06:06,162.9,
1631,02/05/14 12:09:05,163.0,
1632,02/05/14 12:10:34,163.1,
1633,02/05/14 12:11:58,163.2,
1634,02/05/14 12:13:37,163.3,
1635,02/05/14 12:15:09,163.4,
1636,02/05/14 12:16:23,163.5,
1637,02/05/14 12:17:55,163.6,
1638,02/05/14 12:19:22,163.7,
1639,02/05/14 12:21:21,163.8,
1640,02/05/14 12:23:39,163.9,
1641,02/05/14 12:27:55,164.0,
1642,02/05/14 12:32:07,164.1,
1643,02/05/14 12:40:52,164.2,
1644,02/05/14 12:50:17,164.3,
1645,02/05/14 12:59:20,164.4,
1646,02/05/14 13:08:25,164.5,
1647,02/05/14 13:15:03,164.6,
1648,02/05/14 13:18:33,164.7,
1649,02/05/14 13:23:22,164.8,
1650,02/05/14 13:28:47,164.9,
1651,02/05/14 13:50:12,165.0,
1652,02/05/14 22:08:06,165.1,
1653,03/05/14 04:27:53,165.2,
1654,03/05/14 04:30:04,165.3,
1655,03/05/14 04:33:07,165.4,
1656,03/05/14 04:35:16,165.5,
1657,03/05/14 04:37:32,165.6,
1658,03/05/14 04:47:01,165.7,
1659,03/05/14 05:31:13,165.8,
1660,03/05/14 05:34:50,165.9,
1661,03/05/14 05:36:55,166.0,
1662,03/05/14 05:38:07,166.1,
1663,03/05/14 05:39:23,166.2,
1664,03/05/14 05:40:42,166.3,
1665,03/05/14 05:42:38,166.4,
1666,03/05/14 05:43:56,166.5,
1667,03/05/14 05:45:42,166.6,
1668,03/05/14 05:47:27,166.7,
1669,03/05/14 05:49:38,166.8,
1670,03/05/14 05:52:15,166.9,
1671,03/05/14 05:54:55,167.0,
1672,03/05/14 05:58:35,167.1,
1673,03/05/14 06:17:08,167.2,
1674,03/05/14 06:20:26,167.3,
1675,03/05/14 06:22:05,167.4,
1676,03/05/14 06:23:00,167.5,
1677,03/05/14 06:23:55,167.6,
1678,03/05/14 06:25:00,167.7,
1679,03/05/14 06:26:05,167.8,
1680,03/05/14 06:27:03,167.9,
1681,03/05/14 06:28:09,168.0,
1682,03/05/14 06:29:03,168.1,
1683,03/05/14 06:29:58,168.2,
1684,03/05/14 06:30:44,168.3,
1685,03/05/14 06:31:42,168.4,
1686,03/05/14 06:32:27,168.5,
1687,03/05/14 06:33:17,168.6,
1688,03/05/14 06:34:02,168.7,
1689,03/05/14 06:34:46,168.8,
1690,03/05/14 06:35:27,168.9,
1691,03/05/14 06:36:19,169.0,
1692,03/05/14 06:37:05,169.1,
1693,03/05/14 06:37:56,169.2,
1694,03/05/14 06:38:48,169.3,
1695,03/05/14 06:39:58,169.4,
1696,03/05/14 06:40:54,169.5,
1697,03/05/14 06:41:37,169.6,
1698,03/05/14 06:42:42,169.7,
1699,03/05/14 06:43:37,169.8,
1700,03/05/14 06:44:56,169.9,
1701,03/05/14 06:46:13,170.0,
1702,03/05/14 06:47:32,170.1,
1703,03/05/14 06:48:55,170.2,
1704,03/05/14 06:50:19,170.3,
1705,03/05/14 06:52:37,170.4,
1706,03/05/14 06:54:18,170.5,
1707,03/05/14 06:57:10,170.6,
1708,03/05/14 06:59:52,170.7,
1709,03/05/14 07:07:18,170.8,
1710,03/05/14 07:11:59,170.9,
1711,03/05/14 07:20:49,171.0,
1712,03/05/14 07:26:18,171.1,
1713,03/05/14 07:31:04,171.2,
1714,03/05/14 07:33:54,171.3,
1715,03/05/14 07:36:02,171.4,
1716,03/05/14 07:38:07,171.5,
1717,03/05/14 07:40:41,171.6,
1718,03/05/14 07:42:39,171.7,
1719,03/05/14 07:43:46,171.8,
1720,03/05/14 07:45:13,171.9,
1721,03/05/14 07:47:35,172.0,
1722,03/05/14 07:49:59,172.1,
1723,03/05/14 07:53:36,172.2,
1724,03/05/14 07:58:08,172.3,
1725,03/05/14 08:02:11,172.4,
1726,03/05/14 10:19:39,172.5,
1727,04/05/14 04:35:02,172.6,
1728,04/05/14 12:40:04,172.7,
1729,04/05/14 12:48:32,172.8,
1730,06/05/14 17:41:16,172.9,
1731,06/05/14 19:16:33,173.0,
1732,06/05/14 19:49:40,173.1,
1733,06/05/14 20:00:00,173.2,
1734,06/05/14 20:05:52,173.3,
1735,06/05/14 20:12:08,173.4,
1736,06/05/14 20:16:01,173.5,
1737,06/05/14 20:20:00,173.6,
1738,06/05/14 20:39:22,173.7,
1739,06/05/14 20:44:36,173.8,
1740,06/05/14 20:50:22,173.9,
1741,07/05/14 05:43:16,174.0,
1742,07/05/14 14:27:18,174.1,
1743,07/05/14 14:28:19,174.2,
1744,07/05/14 14:29:59,174.3,
1745,07/05/14 14:31:17,174.4,
1746,07/05/14 14:31:35,174.5,
1747,07/05/14 14:32:15,174.6,
1748,07/05/14 14:32:44,174.7,
1749,07/05/14 14:33:18,174.8,
1750,07/05/14 14:33:36,174.9,
1751,07/05/14 14:34:03,175.0,
1752,07/05/14 14:34:29,175.1,
1753,07/05/14 14:34:53,175.2,
1754,07/05/14 14:35:05,175.3,
1755,07/05/14 14:35:18,175.4,
1756,07/05/14 14:35:33,175.5,
1757,07/05/14 14:35:59,175.6,
1758,07/05/14 14:36:27,175.7,
1759,07/05/14 14:37:07,175.8,
1760,07/05/14 14:37:47,175.9,
1761,07/05/14 14:38:25,176.0,
1762,07/05/14 14:38:44,176.1,
1763,07/05/14 14:39:05,176.2,
1764,07/05/14 14:39:32,176.3,
1765,07/05/14 14:40:21,176.4,
1766,07/05/14 14:41:07,176.5,
1767,07/05/14 14:41:46,176.6,
1768,07/05/14 14:42:28,176.7,
1769,07/05/14 14:43:34,176.8,
1770,07/05/14 14:44:48,176.9,
1771,07/05/14 14:46:53,177.0,
1772,07/05/14 14:51:37,177.1,
1773,07/05/14 14:56:37,177.2,
1774,07/05/14 14:58:24,177.3,
1775,07/05/14 15:23:37,177.4,
1776,07/05/14 15:30:19,177.5,
1777,07/05/14 15:31:38,177.6,
1778,07/05/14 15:32:44,177.7,
1779,07/05/14 15:35:05,177.8,
1780,07/05/14 15:43:44,177.9,
1781,07/05/14 17:17:00,178.0,
1782,08/05/14 06:01:04,178.1,
1783,08/05/14 06:29:53,178.2,
1784,08/05/14 07:16:01,178.3,
1785,08/05/14 08:29:47,178.4,
1786,08/05/14 12:20:35,178.5,
1787,08/05/14 12:24:52,178.6,
1788,08/05/14 12:30:12,178.7,
1789,08/05/14 12:56:15,178.8,
1790,08/05/14 13:07:33,178.9,
1791,08/05/14 14:07:25,179.0,
1792,08/05/14 19:42:56,179.1,
1793,08/05/14 19:53:30,179.2,
1794,08/05/14 19:59:02,179.3,
1795,08/05/14 20:02:06,179.4,
1796,08/05/14 20:05:23,179.5,
1797,08/05/14 20:08:50,179.6,
1798,08/05/14 20:11:40,179.7,
1799,08/05/14 20:15:27,179.8,
1800,08/05/14 20:19:40,179.9,
1801,08/05/14 20:22:52,180.0,
1802,08/05/14 20:24:45,180.1,
1803,08/05/14 20:26:36,180.2,
1804,08/05/14 20:28:30,180.3,
1805,08/05/14 20:31:26,180.4,
1806,08/05/14 20:34:39,180.5,
1807,08/05/14 20:37:43,180.6,
1808,08/05/14 20:40:50,180.7,
1809,08/05/14 20:44:23,180.8,
1810,08/05/14 20:47:08,180.9,
1811,08/05/14 20:51:00,181.0,
1812,08/05/14 20:53:37,181.1,
1813,08/05/14 20:57:15,181.2,
1814,08/05/14 21:01:05,181.3,
1815,08/05/14 21:05:02,181.4,
1816,08/05/14 21:08:44,181.5,
1817,08/05/14 21:13:13,181.6,
1818,08/05/14 21:17:33,181.7,
1819,08/05/14 21:22:28,181.8,
1820,08/05/14 21:26:10,181.9,
1821,08/05/14 21:30:00,182.0,
1822,08/05/14 21:32:42,182.1,
1823,08/05/14 21:34:59,182.2,
1824,08/05/14 21:36:43,182.3,
1825,08/05/14 21:38:33,182.4,
1826,08/05/14 21:40:28,182.5,
1827,08/05/14 21:42:26,182.6,
1828,08/05/14 21:44:32,182.7,
1829,08/05/14 21:47:01,182.8,
1830,08/05/14 21:49:42,182.9,
1831,08/05/14 21:52:46,183.0,
1832,08/05/14 21:55:24,183.1,
1833,08/05/14 21:58:50,183.2,
1834,08/05/14 22:01:59,183.3,
1835,08/05/14 22:05:40,183.4,
1836,08/05/14 22:09:18,183.5,
1837,08/05/14 22:12:04,183.6,
1838,08/05/14 22:15:24,183.7,
1839,08/05/14 22:20:23,183.8,
1840,08/05/14 22:24:58,183.9,
1841,08/05/14 22:29:40,184.0,
1842,08/05/14 22:33:50,184.1,
1843,08/05/14 22:39:58,184.2,
1844,08/05/14 22:44:52,184.3,
1845,08/05/14 22:48:45,184.4,
1846,08/05/14 22:51:02,184.5,
1847,08/05/14 22:53:30,184.6,
1848,08/05/14 22:54:41,184.7,
1849,08/05/14 22:56:26,184.8,
1850,08/05/14 22:57:35,184.9,
1851,08/05/14 22:59:26,185.0,
1852,08/05/14 23:01:45,185.1,
1853,08/05/14 23:04:35,185.2,
1854,08/05/14 23:08:51,185.3,
1855,08/05/14 23:11:48,185.4,
1856,08/05/14 23:14:19,185.5,
1857,08/05/14 23:16:29,185.6,
1858,08/05/14 23:18:42,185.7,
1859,08/05/14 23:20:58,185.8,
1860,08/05/14 23:22:51,185.9,
1861,08/05/14 23:24:57,186.0,
1862,08/05/14 23:26:49,186.1,
1863,08/05/14 23:28:54,186.2,
1864,08/05/14 23:31:03,186.3,
1865,08/05/14 23:33:13,186.4,
1866,08/05/14 23:36:17,186.5,
1867,08/05/14 23:39:58,186.6,
1868,08/05/14 23:44:15,186.7,
1869,08/05/14 23:49:51,186.8,
1870,08/05/14 23:53:56,186.9,
1871,08/05/14 23:58:10,187.0,
1872,09/05/14 00:02:31,187.1,
1873,09/05/14 00:07:32,187.2,
1874,09/05/14 00:13:21,187.3,
1875,09/05/14 00:19:20,187.4,
1876,09/05/14 00:25:23,187.5,
1877,09/05/14 00:35:58,187.6,
1878,09/05/14 00:47:51,187.7,
1879,09/05/14 01:00:53,187.8,
1880,09/05/14 01:11:40,187.9,
1881,09/05/14 01:23:59,188.0,
1882,09/05/14 01:33:06,188.1,
1883,09/05/14 01:43:03,188.2,
1884,09/05/14 01:52:23,188.3,
1885,09/05/14 02:04:29,188.4,
1886,09/05/14 02:21:46,188.5,
1887,09/05/14 02:45:17,188.6,
1888,09/05/14 03:46:08,188.7,
1889,09/05/14 04:05:38,188.8,
1890,09/05/14 04:13:15,188.9,
1891,09/05/14 04:20:42,189.0,
1892,09/05/14 04:25:57,189.1,
1893,09/05/14 04:31:31,189.2,
1894,09/05/14 04:37:01,189.3,
1895,09/05/14 04:41:56,189.4,
1896,09/05/14 04:46:42,189.5,
1897,09/05/14 04:52:41,189.6,
1898,09/05/14 04:58:50,189.7,
1899,09/05/14 05:06:41,189.8,
1900,09/05/14 05:13:35,189.9,
1901,09/05/14 05:22:08,190.0,
1902,09/05/14 05:31:16,190.1,
1903,09/05/14 05:41:31,190.2,
1904,09/05/14 05:52:22,190.3,
1905,09/05/14 06:02:47,190.4,
1906,09/05/14 06:10:02,190.5,
1907,09/05/14 06:14:18,190.6,
1908,09/05/14 06:19:28,190.7,
1909,09/05/14 06:24:58,190.8,
1910,09/05/14 06:29:40,190.9,
1911,09/05/14 06:34:15,191.0,
1912,09/05/14 06:40:08,191.1,
1913,09/05/14 06:46:22,191.2,
1914,09/05/14 06:51:41,191.3,
1915,09/05/14 06:57:02,191.4,
1916,09/05/14 07:04:45,191.5,
1917,09/05/14 07:11:55,191.6,
1918,09/05/14 07:17:46,191.7,
1919,09/05/14 07:22:08,191.8,
1920,09/05/14 07:25:39,191.9,
1921,09/05/14 07:30:00,192.0,
1922,09/05/14 07:34:30,192.1,
1923,09/05/14 07:41:06,192.2,
1924,09/05/14 07:46:32,192.3,
1925,09/05/14 07:54:00,192.4,
1926,09/05/14 08:00:30,192.5,
1927,09/05/14 08:06:42,192.6,
1928,09/05/14 08:12:07,192.7,
1929,09/05/14 08:18:33,192.8,
1930,09/05/14 08:23:57,192.9,
1931,09/05/14 08:29:32,193.0,
1932,09/05/14 08:33:47,193.1,
1933,09/05/14 08:39:57,193.2,
1934,09/05/14 08:48:00,193.3,
1935,09/05/14 08:57:06,193.4,
1936,09/05/14 09:03:06,193.5,
1937,09/05/14 09:14:56,193.6,
1938,09/05/14 09:25:33,193.7,
1939,09/05/14 09:39:01,193.8,
1940,09/05/14 09:51:22,193.9,
1941,09/05/14 10:21:04,194.0,
1942,09/05/14 10:37:35,194.1,
1943,09/05/14 10:54:06,194.2,
1944,09/05/14 11:25:14,194.3,
1945,09/05/14 11:45:20,194.4,
1946,09/05/14 11:50:48,194.5,
1947,09/05/14 11:58:33,194.6,
1948,09/05/14 12:09:46,194.7,
1949,09/05/14 12:23:22,194.8,
1950,09/05/14 12:28:44,194.9,
1951,09/05/14 12:42:56,195.0,
1952,09/05/14 12:53:32,195.1,
1953,09/05/14 16:10:25,195.2,
1954,09/05/14 16:16:06,195.3,
1955,09/05/14 16:22:10,195.4,
1956,09/05/14 16:28:37,195.5,
1957,09/05/14 21:20:11,195.6,
1958,09/05/14 21:51:12,195.7,
1959,09/05/14 22:20:32,195.8,
1960,09/05/14 22:25:35,195.9,
1961,09/05/14 22:28:25,196.0,
1962,09/05/14 22:30:26,196.1,
1963,09/05/14 22:32:41,196.2,
1964,09/05/14 22:35:10,196.3,
1965,09/05/14 22:38:14,196.4,
1966,09/05/14 22:40:15,196.5,
1967,09/05/14 22:42:09,196.6,
1968,09/05/14 22:44:13,196.7,
1969,09/05/14 22:46:17,196.8,
1970,09/05/14 22:48:21,196.9,
1971,09/05/14 22:50:32,197.0,
1972,09/05/14 22:53:30,197.1,
1973,09/05/14 22:56:30,197.2,
1974,09/05/14 22:59:18,197.3,
1975,09/05/14 23:03:19,197.4,
1976,09/05/14 23:05:59,197.5,
1977,09/05/14 23:07:26,197.6,
1978,09/05/14 23:08:35,197.7,
1979,09/05/14 23:09:32,197.8,
1980,09/05/14 23:10:35,197.9,
1981,09/05/14 23:11:40,198.0,
1982,09/05/14 23:12:52,198.1,
1983,09/05/14 23:14:04,198.2,
1984,09/05/14 23:14:56,198.3,
1985,09/05/14 23:15:59,198.4,
1986,09/05/14 23:17:14,198.5,
1987,09/05/14 23:18:22,198.6,
1988,09/05/14 23:19:33,198.7,
1989,09/05/14 23:20:46,198.8,
1990,09/05/14 23:22:00,198.9,
1991,09/05/14 23:23:32,199.0,
1992,09/05/14 23:25:03,199.1,
1993,09/05/14 23:27:26,199.2,
1994,09/05/14 23:31:13,199.3,
1995,09/05/14 23:36:21,199.4,
1996,09/05/14 23:40:14,199.5,
1997,09/05/14 23:44:07,199.6,
1998,09/05/14 23:49:24,199.7,
1999,09/05/14 23:57:23,199.8,
2000,10/05/14 00:05:57,199.9,
2001,10/05/14 00:17:45,200.0,
2002,10/05/14 00:22:39,200.1,
2003,10/05/14 00:24:11,200.2,
2004,10/05/14 00:26:12,200.3,
2005,10/05/14 00:30:06,200.4,
2006,10/05/14 00:34:49,200.5,
2007,10/05/14 00:40:08,200.6,
2008,10/05/14 00:52:54,200.7,
2009,10/05/14 01:13:00,200.8,
2010,10/05/14 01:18:05,200.9,
2011,10/05/14 01:21:48,201.0,
2012,10/05/14 01:24:40,201.1,
2013,10/05/14 01:30:41,201.2,
2014,10/05/14 01:37:27,201.3,
2015,10/05/14 01:44:13,201.4,
2016,10/05/14 01:50:10,201.5,
2017,10/05/14 10:57:25,201.6,
2018,10/05/14 10:58:32,201.7,
2019,10/05/14 10:58:45,201.8,
2020,10/05/14 10:59:18,201.9,
2021,10/05/14 10:59:52,202.0,
2022,10/05/14 11:00:09,202.1,
2023,10/05/14 11:00:22,202.2,
2024,10/05/14 11:00:34,202.3,
2025,10/05/14 11:00:48,202.4,
2026,10/05/14 11:01:19,202.5,
2027,10/05/14 11:02:13,202.6,
2028,10/05/14 11:02:52,202.7,
2029,10/05/14 11:03:19,202.8,
2030,10/05/14 11:03:36,202.9,
2031,10/05/14 11:04:01,203.0,
2032,10/05/14 11:04:25,203.1,
2033,10/05/14 11:04:55,203.2,
2034,10/05/14 11:05:19,203.3,
2035,10/05/14 11:05:47,203.4,
2036,10/05/14 11:06:10,203.5,
2037,10/05/14 11:06:42,203.6,
2038,10/05/14 11:07:10,203.7,
2039,10/05/14 11:07:46,203.8,
2040,10/05/14 11:08:05,203.9,
2041,10/05/14 11:08:23,204.0,
2042,10/05/14 11:08:39,204.1,
2043,10/05/14 11:08:59,204.2,
2044,10/05/14 11:09:18,204.3,
2045,10/05/14 11:09:55,204.4,
2046,10/05/14 11:10:25,204.5,
2047,10/05/14 11:11:00,204.6,
2048,10/05/14 11:11:42,204.7,
2049,10/05/14 11:13:13,204.8,
2050,10/05/14 11:14:34,204.9,
2051,10/05/14 11:15:02,205.0,
2052,10/05/14 11:15:40,205.1,
2053,10/05/14 11:16:15,205.2,
2054,10/05/14 11:16:38,205.3,
2055,10/05/14 11:17:10,205.4,
2056,10/05/14 11:17:33,205.5,
2057,10/05/14 11:18:26,205.6,
2058,10/05/14 11:19:13,205.7,
2059,10/05/14 11:19:58,205.8,
2060,10/05/14 11:20:41,205.9,
2061,10/05/14 11:22:30,206.0,
2062,10/05/14 11:24:40,206.1,
2063,10/05/14 11:27:22,206.2,
2064,10/05/14 11:30:00,206.3,
2065,10/05/14 11:34:26,206.4,
2066,10/05/14 11:40:54,206.5,
2067,10/05/14 11:49:48,206.6,
2068,10/05/14 11:53:12,206.7,
2069,10/05/14 11:58:33,206.8,
2070,10/05/14 12:06:12,206.9,
2071,10/05/14 12:10:46,207.0,
2072,10/05/14 12:12:21,207.1,
2073,10/05/14 12:14:33,207.2,
2074,10/05/14 12:16:21,207.3,
2075,10/05/14 12:18:35,207.4,
2076,10/05/14 12:20:57,207.5,
2077,10/05/14 12:23:05,207.6,
2078,10/05/14 12:25:04,207.7,
2079,10/05/14 12:26:52,207.8,
2080,10/05/14 12:28:51,207.9,
2081,10/05/14 12:30:38,208.0,
2082,10/05/14 12:33:18,208.1,
2083,10/05/14 12:37:05,208.2,
2084,10/05/14 12:42:13,208.3,
2085,10/05/14 20:52:58,208.4,
2086,10/05/14 20:56:59,208.5,
2087,10/05/14 21:01:27,208.6,
2088,10/05/14 21:03:39,208.7,
2089,10/05/14 21:05:10,208.8,
2090,10/05/14 21:06:43,208.9,
2091,10/05/14 21:08:52,209.0,
2092,10/05/14 21:10:34,209.1,
2093,10/05/14 21:13:17,209.2,
2094,10/05/14 21:14:51,209.3,
2095,10/05/14 21:16:02,209.4,
2096,10/05/14 21:17:28,209.5,
2097,10/05/14 21:19:00,209.6,
2098,10/05/14 21:20:04,209.7,
2099,10/05/14 21:21:17,209.8,
2100,10/05/14 21:22:47,209.9,
2101,10/05/14 21:23:58,210.0,
2102,10/05/14 21:25:09,210.1,
2103,10/05/14 21:26:15,210.2,
2104,10/05/14 21:27:14,210.3,
2105,10/05/14 21:28:07,210.4,
2106,10/05/14 21:28:53,210.5,
2107,10/05/14 21:29:44,210.6,
2108,10/05/14 21:30:42,210.7,
2109,10/05/14 21:31:34,210.8,
2110,10/05/14 21:32:16,210.9,
2111,10/05/14 21:32:56,211.0,
2112,10/05/14 21:33:36,211.1,
2113,10/05/14 21:34:16,211.2,
2114,10/05/14 21:35:06,211.3,
2115,10/05/14 21:36:04,211.4,
2116,10/05/14 21:37:07,211.5,
2117,10/05/14 21:39:01,211.6,
2118,10/05/14 21:40:34,211.7,
2119,10/05/14 21:42:49,211.8,
2120,10/05/14 21:44:54,211.9,
2121,10/05/14 21:47:17,212.0,
2122,10/05/14 21:50:22,212.1,
2123,10/05/14 21:55:13,212.2,
2124,10/05/14 21:59:23,212.3,
2125,11/05/14 00:13:21,212.4,
2126,11/05/14 00:31:46,212.5,
2127,11/05/14 00:54:55,212.6,
2128,11/05/14 01:24:44,212.7,
2129,11/05/14 01:35:59,212.8,
