"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, units (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
727;06/11/15 01:33:52;72.6;
728;06/11/15 01:36:41;72.7;
729;06/11/15 01:39:59;72.8;
730;06/11/15 01:43:10;72.9;
731;06/11/15 01:47:17;73.0;
732;06/11/15 01:50:29;73.1;
733;06/11/15 01:54:24;73.2;
734;06/11/15 01:56:52;73.3;
735;06/11/15 01:59:21;73.4;
736;06/11/15 02:01:59;73.5;
737;06/11/15 02:05:54;73.6;
738;06/11/15 02:09:07;73.7;
739;06/11/15 02:14:22;73.8;
740;06/11/15 02:19:40;73.9;
741;06/11/15 02:24:18;74.0;
742;06/11/15 02:28:11;74.1;
743;06/11/15 02:32:32;74.2;
744;06/11/15 02:36:12;74.3;
745;06/11/15 02:40:55;74.4;
746;06/11/15 02:44:28;74.5;
747;06/11/15 02:48:33;74.6;
748;06/11/15 02:51:44;74.7;
749;06/11/15 02:55:20;74.8;
750;06/11/15 02:58:19;74.9;
751;06/11/15 03:02:22;75.0;
752;06/11/15 03:05:37;75.1;
753;06/11/15 03:09:51;75.2;
754;06/11/15 03:13:11;75.3;
755;06/11/15 03:17:22;75.4;
756;06/11/15 03:20:51;75.5;
757;06/11/15 03:24:43;75.6;
758;06/11/15 03:28:20;75.7;
759;06/11/15 03:31:55;75.8;
760;06/11/15 03:34:31;75.9;
761;06/11/15 03:37:26;76.0;
762;06/11/15 03:40:52;76.1;
763;06/11/15 03:46:08;76.2;
764;06/11/15 03:49:53;76.3;
765;06/11/15 03:53:59;76.4;
766;06/11/15 03:57:22;76.5;
767;06/11/15 04:01:06;76.6;
768;06/11/15 04:04:11;76.7;
769;06/11/15 04:07:40;76.8;
770;06/11/15 04:10:32;76.9;
771;06/11/15 04:13:16;77.0;
772;06/11/15 04:15:22;77.1;
773;06/11/15 04:18:02;77.2;
774;06/11/15 04:20:20;77.3;
775;06/11/15 04:23:02;77.4;
776;06/11/15 04:25:21;77.5;
777;06/11/15 04:28:21;77.6;
778;06/11/15 04:30:28;77.7;
779;06/11/15 04:33:07;77.8;
780;06/11/15 04:35:07;77.9;
781;06/11/15 04:37:31;78.0;
782;06/11/15 04:39:50;78.1;
783;06/11/15 04:42:49;78.2;
784;06/11/15 04:45:24;78.3;
785;06/11/15 04:48:27;78.4;
786;06/11/15 04:51:09;78.5;
787;06/11/15 04:54:58;78.6;
788;06/11/15 04:58:42;78.7;
789;06/11/15 05:02:20;78.8;
790;06/11/15 05:05:18;78.9;
791;06/11/15 05:08:55;79.0;
792;06/11/15 05:12:20;79.1;
793;06/11/15 05:16:25;79.2;
794;06/11/15 05:20:03;79.3;
795;06/11/15 05:23:55;79.4;
796;06/11/15 05:26:58;79.5;
797;06/11/15 05:30:32;79.6;
798;06/11/15 05:33:27;79.7;
799;06/11/15 05:37:04;79.8;
800;06/11/15 05:40:07;79.9;
801;06/11/15 05:43:46;80.0;
802;06/11/15 05:47:00;80.1;
803;06/11/15 05:51:18;80.2;
804;06/11/15 05:55:44;80.3;
805;06/11/15 06:01:19;80.4;
806;06/11/15 06:07:37;80.5;
807;06/11/15 06:18:02;80.6;
808;06/11/15 06:31:37;80.7;
809;06/11/15 07:07:38;80.8;
810;06/11/15 07:56:25;80.9;
811;06/11/15 16:29:41;81.0;
812;06/11/15 16:38:18;81.1;
813;06/11/15 16:41:45;81.2;
814;06/11/15 16:43:07;81.3;
815;06/11/15 16:46:17;81.4;
816;06/11/15 16:47:11;81.5;
817;06/11/15 16:49:11;81.6;
818;06/11/15 16:50:33;81.7;
819;06/11/15 16:51:48;81.8;
820;06/11/15 16:52:48;81.9;
821;06/11/15 16:54:29;82.0;
822;06/11/15 16:55:50;82.1;
823;06/11/15 16:57:30;82.2;
824;06/11/15 16:59:14;82.3;
825;06/11/15 17:01:31;82.4;
826;06/11/15 17:02:36;82.5;
827;06/11/15 17:03:48;82.6;
828;06/11/15 17:04:46;82.7;
829;06/11/15 17:06:47;82.8;
830;06/11/15 17:09:11;82.9;
831;06/11/15 17:12:24;83.0;
832;06/11/15 17:17:22;83.1;
833;06/11/15 17:20:14;83.2;
834;06/11/15 17:24:04;83.3;
835;06/11/15 17:31:07;83.4;
836;06/11/15 17:37:59;83.5;
837;06/11/15 17:45:23;83.6;
838;06/11/15 17:47:45;83.7;
839;06/11/15 17:53:10;83.8;
840;06/11/15 18:05:01;83.9;
841;06/11/15 18:27:02;84.0;
842;06/11/15 18:35:45;84.1;
843;06/11/15 18:38:05;84.2;
844;06/11/15 18:43:49;84.3;
845;06/11/15 18:52:54;84.4;
846;06/11/15 20:39:32;84.5;
847;07/11/15 00:25:29;84.6;
848;07/11/15 00:30:35;84.7;
849;07/11/15 00:32:55;84.8;
850;07/11/15 00:35:15;84.9;
851;07/11/15 00:37:38;85.0;
852;07/11/15 00:39:18;85.1;
853;07/11/15 00:41:02;85.2;
854;07/11/15 00:42:39;85.3;
855;07/11/15 00:44:21;85.4;
856;07/11/15 00:45:09;85.5;
857;07/11/15 00:45:50;85.6;
858;07/11/15 00:46:23;85.7;
859;07/11/15 00:47:01;85.8;
860;07/11/15 00:47:41;85.9;
861;07/11/15 00:48:52;86.0;
862;07/11/15 00:50:21;86.1;
863;07/11/15 00:51:38;86.2;
864;07/11/15 00:52:25;86.3;
865;07/11/15 00:53:14;86.4;
866;07/11/15 00:53:54;86.5;
867;07/11/15 00:55:04;86.6;
868;07/11/15 00:55:59;86.7;
869;07/11/15 00:57:08;86.8;
870;07/11/15 00:58:07;86.9;
871;07/11/15 00:59:16;87.0;
872;07/11/15 01:00:19;87.1;
873;07/11/15 01:01:34;87.2;
874;07/11/15 01:02:45;87.3;
875;07/11/15 01:04:22;87.4;
876;07/11/15 01:05:22;87.5;
877;07/11/15 01:06:31;87.6;
878;07/11/15 01:07:44;87.7;
879;07/11/15 01:09:17;87.8;
880;07/11/15 01:11:15;87.9;
881;07/11/15 01:14:12;88.0;
882;07/11/15 01:16:58;88.1;
883;07/11/15 01:20:26;88.2;
884;07/11/15 01:22:57;88.3;
885;07/11/15 01:25:50;88.4;
886;07/11/15 01:28:06;88.5;
887;07/11/15 01:30:16;88.6;
888;07/11/15 01:31:55;88.7;
889;07/11/15 01:33:50;88.8;
890;07/11/15 01:35:33;88.9;
891;07/11/15 01:37:36;89.0;
892;07/11/15 01:39:18;89.1;
893;07/11/15 01:41:40;89.2;
894;07/11/15 01:43:43;89.3;
895;07/11/15 01:45:53;89.4;
896;07/11/15 01:47:37;89.5;
897;07/11/15 01:49:55;89.6;
898;07/11/15 01:52:12;89.7;
899;07/11/15 01:54:37;89.8;
900;07/11/15 01:56:45;89.9;
901;07/11/15 01:59:22;90.0;
902;07/11/15 02:01:32;90.1;
903;07/11/15 02:04:00;90.2;
904;07/11/15 02:05:54;90.3;
905;07/11/15 02:08:19;90.4;
906;07/11/15 02:10:24;90.5;
907;07/11/15 02:12:59;90.6;
908;07/11/15 02:15:05;90.7;
909;07/11/15 02:17:33;90.8;
910;07/11/15 02:19:30;90.9;
911;07/11/15 02:21:42;91.0;
912;07/11/15 02:23:46;91.1;
913;07/11/15 02:26:28;91.2;
914;07/11/15 02:28:24;91.3;
915;07/11/15 02:30:52;91.4;
916;07/11/15 02:33:25;91.5;
917;07/11/15 02:36:28;91.6;
918;07/11/15 02:39:00;91.7;
919;07/11/15 02:41:51;91.8;
920;07/11/15 02:44:30;91.9;
921;07/11/15 02:48:08;92.0;
922;07/11/15 02:51:03;92.1;
923;07/11/15 02:53:51;92.2;
924;07/11/15 02:56:14;92.3;
925;07/11/15 02:59:25;92.4;
926;07/11/15 03:02:03;92.5;
927;07/11/15 03:05:39;92.6;
928;07/11/15 03:08:58;92.7;
929;07/11/15 03:12:37;92.8;
930;07/11/15 03:15:39;92.9;
931;07/11/15 03:19:06;93.0;
932;07/11/15 03:22:08;93.1;
933;07/11/15 03:26:02;93.2;
934;07/11/15 03:29:01;93.3;
935;07/11/15 03:31:53;93.4;
936;07/11/15 03:33:50;93.5;
937;07/11/15 03:36:21;93.6;
938;07/11/15 03:38:46;93.7;
939;07/11/15 03:41:31;93.8;
940;07/11/15 03:43:45;93.9;
941;07/11/15 03:46:27;94.0;
942;07/11/15 03:48:55;94.1;
943;07/11/15 03:51:55;94.2;
944;07/11/15 03:54:25;94.3;
945;07/11/15 03:57:18;94.4;
946;07/11/15 03:59:31;94.5;
947;07/11/15 04:02:22;94.6;
948;07/11/15 04:05:06;94.7;
949;07/11/15 04:08:26;94.8;
950;07/11/15 04:11:30;94.9;
951;07/11/15 04:14:44;95.0;
952;07/11/15 04:17:07;95.1;
953;07/11/15 04:19:59;95.2;
954;07/11/15 04:22:27;95.3;
955;07/11/15 04:25:37;95.4;
956;07/11/15 04:28:03;95.5;
957;07/11/15 04:31:13;95.6;
958;07/11/15 04:33:51;95.7;
959;07/11/15 04:36:36;95.8;
960;07/11/15 04:38:54;95.9;
961;07/11/15 04:41:47;96.0;
962;07/11/15 04:44:32;96.1;
963;07/11/15 04:47:52;96.2;
964;07/11/15 04:50:44;96.3;
965;07/11/15 04:53:43;96.4;
966;07/11/15 04:56:07;96.5;
967;07/11/15 04:59:02;96.6;
968;07/11/15 05:01:28;96.7;
969;07/11/15 05:04:18;96.8;
970;07/11/15 05:06:47;96.9;
971;07/11/15 05:09:28;97.0;
972;07/11/15 05:11:42;97.1;
973;07/11/15 05:14:29;97.2;
974;07/11/15 05:17:03;97.3;
975;07/11/15 05:20:13;97.4;
976;07/11/15 05:22:53;97.5;
977;07/11/15 05:26:05;97.6;
978;07/11/15 05:28:41;97.7;
979;07/11/15 05:31:43;97.8;
980;07/11/15 05:34:34;97.9;
981;07/11/15 05:37:58;98.0;
982;07/11/15 05:40:50;98.1;
983;07/11/15 05:44:01;98.2;
984;07/11/15 05:46:35;98.3;
985;07/11/15 05:49:37;98.4;
986;07/11/15 05:52:37;98.5;
987;07/11/15 05:55:58;98.6;
988;07/11/15 05:58:30;98.7;
989;07/11/15 06:01:10;98.8;
990;07/11/15 06:03:29;98.9;
991;07/11/15 06:06:20;99.0;
992;07/11/15 06:08:52;99.1;
993;07/11/15 06:11:50;99.2;
994;07/11/15 06:14:24;99.3;
995;07/11/15 06:17:45;99.4;
996;07/11/15 06:20:21;99.5;
997;07/11/15 06:23:17;99.6;
998;07/11/15 06:25:47;99.7;
999;07/11/15 06:28:49;99.8;
1000;07/11/15 06:31:36;99.9;
1001;07/11/15 06:34:58;100.0;
1002;07/11/15 06:37:51;100.1;
1003;07/11/15 06:40:48;100.2;
1004;07/11/15 06:43:05;100.3;
1005;07/11/15 06:45:54;100.4;
1006;07/11/15 06:48:20;100.5;
1007;07/11/15 06:51:15;100.6;
1008;07/11/15 06:53:40;100.7;
1009;07/11/15 06:56:33;100.8;
1010;07/11/15 06:58:57;100.9;
1011;07/11/15 07:01:45;101.0;
1012;07/11/15 07:04:07;101.1;
1013;07/11/15 07:06:56;101.2;
1014;07/11/15 07:09:25;101.3;
1015;07/11/15 07:12:27;101.4;
1016;07/11/15 07:15:01;101.5;
1017;07/11/15 07:17:57;101.6;
1018;07/11/15 07:20:33;101.7;
1019;07/11/15 07:23:33;101.8;
1020;07/11/15 07:26:00;101.9;
1021;07/11/15 07:28:46;102.0;
1022;07/11/15 07:31:02;102.1;
1023;07/11/15 07:33:42;102.2;
1024;07/11/15 07:35:55;102.3;
1025;07/11/15 07:38:32;102.4;
1026;07/11/15 07:40:57;102.5;
1027;07/11/15 07:43:42;102.6;
1028;07/11/15 07:45:59;102.7;
1029;07/11/15 07:48:36;102.8;
1030;07/11/15 07:50:48;102.9;
1031;07/11/15 07:53:33;103.0;
1032;07/11/15 07:55:53;103.1;
1033;07/11/15 07:58:33;103.2;
1034;07/11/15 08:00:51;103.3;
1035;07/11/15 08:03:29;103.4;
1036;07/11/15 08:05:54;103.5;
1037;07/11/15 08:08:39;103.6;
1038;07/11/15 08:10:56;103.7;
1039;07/11/15 08:13:26;103.8;
1040;07/11/15 08:15:33;103.9;
1041;07/11/15 08:18:14;104.0;
1042;07/11/15 08:20:26;104.1;
1043;07/11/15 08:22:46;104.2;
1044;07/11/15 08:25:02;104.3;
1045;07/11/15 08:28:00;104.4;
1046;07/11/15 08:30:41;104.5;
1047;07/11/15 08:33:58;104.6;
1048;07/11/15 08:36:48;104.7;
1049;07/11/15 08:40:31;104.8;
1050;07/11/15 08:43:55;104.9;
1051;07/11/15 08:48:20;105.0;
1052;07/11/15 08:52:33;105.1;
1053;07/11/15 08:57:45;105.2;
1054;07/11/15 09:01:27;105.3;
1055;07/11/15 09:05:59;105.4;
1056;07/11/15 09:10:15;105.5;
1057;07/11/15 09:16:20;105.6;
1058;07/11/15 09:21:00;105.7;
1059;07/11/15 09:26:17;105.8;
1060;07/11/15 09:29:45;105.9;
1061;07/11/15 09:34:14;106.0;
1062;07/11/15 09:38:53;106.1;
1063;07/11/15 09:47:17;106.2;
1064;07/11/15 09:53:47;106.3;
1065;07/11/15 10:01:05;106.4;
1066;07/11/15 10:06:19;106.5;
1067;07/11/15 10:12:56;106.6;
1068;07/11/15 10:19:00;106.7;
1069;07/11/15 10:23:38;106.8;
1070;07/11/15 10:26:54;106.9;
1071;07/11/15 10:31:11;107.0;
1072;07/11/15 10:34:35;107.1;
1073;07/11/15 10:39:18;107.2;
1074;07/11/15 10:42:44;107.3;
1075;07/11/15 10:46:21;107.4;
1076;07/11/15 10:50:01;107.5;
1077;07/11/15 10:54:43;107.6;
1078;07/11/15 10:59:57;107.7;
1079;07/11/15 11:04:08;107.8;
1080;07/11/15 11:08:15;107.9;
1081;07/11/15 11:14:10;108.0;
1082;07/11/15 11:19:27;108.1;
1083;07/11/15 11:24:52;108.2;
1084;07/11/15 11:28:34;108.3;
1085;07/11/15 11:32:05;108.4;
1086;07/11/15 11:35:17;108.5;
1087;07/11/15 11:39:55;108.6;
1088;07/11/15 11:44:50;108.7;
1089;07/11/15 11:52:16;108.8;
1090;07/11/15 11:56:46;108.9;
1091;07/11/15 12:01:22;109.0;
1092;07/11/15 12:04:21;109.1;
1093;07/11/15 12:07:07;109.2;
1094;07/11/15 12:09:35;109.3;
1095;07/11/15 12:12:27;109.4;
1096;07/11/15 12:15:36;109.5;
1097;07/11/15 12:20:13;109.6;
1098;07/11/15 12:25:42;109.7;
1099;07/11/15 12:30:44;109.8;
1100;07/11/15 12:35:33;109.9;
1101;07/11/15 12:41:41;110.0;
1102;07/11/15 12:49:48;110.1;
1103;07/11/15 13:02:13;110.2;
1104;07/11/15 13:08:15;110.3;
1105;07/11/15 13:14:53;110.4;
1106;07/11/15 13:19:40;110.5;
1107;07/11/15 13:24:56;110.6;
1108;07/11/15 13:29:47;110.7;
1109;07/11/15 13:37:48;110.8;
1110;07/11/15 13:44:31;110.9;
1111;07/11/15 13:51:21;111.0;
1112;07/11/15 13:56:19;111.1;
1113;07/11/15 14:04:19;111.2;
1114;07/11/15 14:11:12;111.3;
1115;07/11/15 14:22:19;111.4;
1116;07/11/15 14:30:31;111.5;
1117;07/11/15 14:36:33;111.6;
1118;07/11/15 14:41:48;111.7;
1119;07/11/15 14:48:49;111.8;
1120;07/11/15 14:56:26;111.9;
1121;07/11/15 15:02:25;112.0;
1122;07/11/15 15:08:46;112.1;
1123;07/11/15 15:26:25;112.2;
1124;07/11/15 15:39:13;112.3;
1125;07/11/15 15:51:58;112.4;
1126;07/11/15 16:01:48;112.5;
1127;07/11/15 16:18:48;112.6;
1128;07/11/15 16:28:09;112.7;
1129;07/11/15 16:37:56;112.8;
1130;07/11/15 16:44:14;112.9;
1131;07/11/15 16:52:01;113.0;
1132;07/11/15 16:59:08;113.1;
1133;07/11/15 17:08:35;113.2;
1134;07/11/15 17:15:52;113.3;
1135;07/11/15 17:23:18;113.4;
1136;07/11/15 17:29:02;113.5;
1137;07/11/15 17:35:41;113.6;
1138;07/11/15 17:43:12;113.7;
1139;07/11/15 17:53:16;113.8;
1140;07/11/15 18:32:36;113.9;
1141;07/11/15 18:44:10;114.0;
1142;07/11/15 18:52:35;114.1;
1143;07/11/15 19:07:11;114.2;
1144;07/11/15 20:02:16;114.3;
1145;08/11/15 14:51:37;114.4;
1146;08/11/15 14:53:28;114.5;
1147;08/11/15 14:57:22;114.6;
1148;08/11/15 15:00:04;114.7;
1149;08/11/15 15:04:12;114.8;
1150;08/11/15 15:08:04;114.9;
1151;08/11/15 15:11:15;115.0;
1152;08/11/15 15:12:59;115.1;
1153;08/11/15 15:14:43;115.2;
1154;08/11/15 15:15:32;115.3;
1155;08/11/15 15:16:40;115.4;
1156;08/11/15 15:17:14;115.5;
1157;08/11/15 15:17:59;115.6;
1158;08/11/15 15:18:47;115.7;
1159;08/11/15 15:20:11;115.8;
1160;08/11/15 15:21:34;115.9;
1161;08/11/15 15:23:13;116.0;
1162;08/11/15 15:25:01;116.1;
1163;08/11/15 15:27:26;116.2;
1164;08/11/15 15:29:28;116.3;
1165;08/11/15 15:31:58;116.4;
1166;08/11/15 15:34:44;116.5;
1167;08/11/15 15:53:12;116.6;
1168;08/11/15 15:55:38;116.7;
1169;08/11/15 15:56:47;116.8;
1170;08/11/15 15:57:48;116.9;
1171;08/11/15 15:59:07;117.0;
1172;08/11/15 15:59:54;117.1;
1173;08/11/15 16:01:12;117.2;
1174;08/11/15 16:02:47;117.3;
1175;08/11/15 16:05:57;117.4;
1176;08/11/15 16:12:30;117.5;
1177;08/11/15 16:15:57;117.6;
1178;08/11/15 16:18:38;117.7;
1179;08/11/15 16:21:13;117.8;
1180;08/11/15 16:26:02;117.9;
1181;08/11/15 16:44:38;118.0;
1182;08/11/15 16:51:51;118.1;
1183;08/11/15 17:12:45;118.2;
1184;08/11/15 17:15:26;118.3;
1185;08/11/15 17:19:28;118.4;
1186;08/11/15 17:26:11;118.5;
1187;11/11/15 04:18:26;118.6;
1188;12/11/15 16:18:02;118.7;
1189;13/11/15 06:19:39;118.8;
1190;14/11/15 14:59:10;118.9;
1191;14/11/15 14:59:24;119.0;
1192;14/11/15 14:59:41;119.1;
1193;14/11/15 15:00:00;119.2;
1194;14/11/15 15:00:19;119.3;
1195;14/11/15 15:01:08;119.4;
1196;14/11/15 15:01:40;119.5;
1197;14/11/15 15:02:33;119.6;
1198;14/11/15 15:03:13;119.7;
1199;14/11/15 15:06:05;119.8;
1200;14/11/15 15:48:19;119.9;
1201;14/11/15 16:55:28;120.0;
1202;14/11/15 16:56:42;120.1;
1203;14/11/15 17:08:53;120.2;
1204;14/11/15 17:29:09;120.3;
1205;14/11/15 17:45:53;120.4;
1206;14/11/15 18:50:59;120.5;
1207;14/11/15 22:18:04;120.6;
1208;15/11/15 00:44:22;120.7;
1209;15/11/15 05:35:04;120.8;
1210;15/11/15 12:04:52;120.9;
1211;15/11/15 12:08:52;121.0;
1212;15/11/15 12:11:01;121.1;
1213;16/11/15 14:13:19;121.2;
1214;16/11/15 14:16:17;121.3;
1215;16/11/15 14:18:30;121.4;
1216;16/11/15 14:21:16;121.5;
1217;16/11/15 14:23:37;121.6;
1218;16/11/15 14:24:46;121.7;
1219;16/11/15 14:26:36;121.8;
1220;16/11/15 14:29:37;121.9;
1221;16/11/15 14:34:56;122.0;
1222;16/11/15 14:36:03;122.1;
1223;16/11/15 14:36:58;122.2;
1224;16/11/15 14:37:39;122.3;
1225;16/11/15 14:38:09;122.4;
1226;16/11/15 14:38:24;122.5;
1227;16/11/15 14:39:00;122.6;
1228;16/11/15 14:39:31;122.7;
1229;16/11/15 14:40:12;122.8;
1230;16/11/15 14:41:07;122.9;
1231;16/11/15 14:42:13;123.0;
1232;16/11/15 14:43:56;123.1;
1233;16/11/15 14:47:08;123.2;
1234;16/11/15 15:04:14;123.3;
1235;17/11/15 09:38:45;123.4;
1236;17/11/15 09:40:01;123.5;
1237;17/11/15 09:41:43;123.6;
1238;17/11/15 09:43:03;123.7;
1239;17/11/15 09:44:55;123.8;
1240;17/11/15 09:46:17;123.9;
1241;17/11/15 09:48:23;124.0;
1242;17/11/15 09:50:03;124.1;
1243;17/11/15 09:51:23;124.2;
1244;17/11/15 09:52:16;124.3;
1245;17/11/15 09:53:20;124.4;
1246;17/11/15 09:54:12;124.5;
1247;17/11/15 09:55:07;124.6;
1248;17/11/15 09:55:49;124.7;
1249;17/11/15 09:56:49;124.8;
1250;17/11/15 09:57:35;124.9;
1251;17/11/15 09:58:33;125.0;
1252;17/11/15 09:59:23;125.1;
1253;17/11/15 10:00:31;125.2;
1254;17/11/15 10:01:22;125.3;
1255;17/11/15 10:02:31;125.4;
1256;17/11/15 10:03:39;125.5;
1257;17/11/15 10:04:56;125.6;
1258;17/11/15 10:05:52;125.7;
1259;17/11/15 10:07:21;125.8;
1260;17/11/15 10:08:29;125.9;
1261;17/11/15 10:09:44;126.0;
1262;17/11/15 10:10:38;126.1;
1263;17/11/15 10:11:45;126.2;
1264;17/11/15 10:12:55;126.3;
1265;17/11/15 10:14:09;126.4;
1266;17/11/15 10:15:14;126.5;
1267;17/11/15 10:16:44;126.6;
1268;17/11/15 10:17:51;126.7;
1269;17/11/15 10:19:27;126.8;
1270;17/11/15 10:20:43;126.9;
1271;17/11/15 10:22:02;127.0;
1272;17/11/15 10:23:01;127.1;
1273;17/11/15 10:23:56;127.2;
1274;17/11/15 10:24:51;127.3;
1275;17/11/15 10:26:01;127.4;
1276;17/11/15 10:27:36;127.5;
1277;17/11/15 10:29:02;127.6;
1278;17/11/15 10:30:11;127.7;
1279;17/11/15 10:32:07;127.8;
1280;17/11/15 10:33:53;127.9;
1281;17/11/15 10:36:44;128.0;
1282;17/11/15 10:44:12;128.1;
1283;17/11/15 11:22:06;128.1;Registrado
