Plot Title: Papayacta ,,,,,,,,
#,"Time, GMT-05:00","Temp, °C","Batt, V",Ext. Line Event,Coupler Attached,Coupler Detached,Host Connected,End Of File
1864,08/25/2011 08:00:00 PM,17.284,2.95,,,,,
1865,08/25/2011 08:15:00 PM,18.521,2.95,,,,,
1866,08/25/2011 08:16:56 PM,,,20.5,,,,
1867,08/25/2011 08:30:00 PM,18.14,2.95,,,,,
1868,08/25/2011 08:45:00 PM,19.282,2.97,,,,,
1869,08/25/2011 08:48:58 PM,,,20.6,,,,
1870,08/25/2011 09:00:00 PM,19.948,2.95,,,,,
1871,08/25/2011 09:14:31 PM,,,20.7,,,,
1872,08/25/2011 09:15:00 PM,19.948,2.95,,,,,
1873,08/25/2011 09:30:00 PM,20.234,2.95,,,,,
1874,08/25/2011 09:39:23 PM,,,20.8,,,,
1875,08/25/2011 09:45:00 PM,19.662,2.95,,,,,
1876,08/25/2011 10:00:00 PM,19.758,2.95,,,,,
1877,08/25/2011 10:10:52 PM,,,20.9,,,,
1878,08/25/2011 10:15:00 PM,19.758,2.95,,,,,
1879,08/25/2011 10:30:00 PM,21.378,2.95,,,,,
1880,08/25/2011 10:45:00 PM,18.901,2.97,,,,,
1881,08/25/2011 10:45:16 PM,,,21,,,,
1882,08/25/2011 11:00:00 PM,19.377,2.97,,,,,
1883,08/25/2011 11:15:00 PM,20.519,2.95,,,,,
1884,08/25/2011 11:30:00 PM,21.951,2.95,,,,,
1885,08/25/2011 11:35:23 PM,,,21.1,,,,
1886,08/25/2011 11:45:00 PM,21.664,2.95,,,,,
1887,08/26/2011 12:00:00 AM,24.062,2.97,,,,,
1888,08/26/2011 12:15:00 AM,22.429,2.95,,,,,
1889,08/26/2011 12:30:00 AM,19.187,2.97,,,,,
1890,08/26/2011 12:34:33 AM,,,21.2,,,,
1891,08/26/2011 12:45:00 AM,21.569,2.95,,,,,
1892,08/26/2011 01:00:00 AM,23.388,2.97,,,,,
1893,08/26/2011 01:15:00 AM,22.812,2.95,,,,,
1894,08/26/2011 01:30:00 AM,16.903,2.95,,,,,
1895,08/26/2011 01:45:00 AM,18.806,2.97,,,,,
1896,08/26/2011 02:00:00 AM,16.618,2.95,,,,,
1897,08/26/2011 02:15:00 AM,15.282,2.95,,,,,
1898,08/26/2011 02:30:00 AM,21.473,2.95,,,,,
1899,08/26/2011 02:45:00 AM,18.331,2.97,,,,,
1900,08/26/2011 03:00:00 AM,22.525,2.95,,,,,
1901,08/26/2011 03:15:00 AM,15.664,2.95,,,,,
1902,08/26/2011 03:30:00 AM,11.916,2.95,,,,,
1903,08/26/2011 03:45:00 AM,10.944,2.95,,,,,
1904,08/26/2011 04:00:00 AM,10.553,2.95,,,,,
1905,08/26/2011 04:15:00 AM,10.357,2.95,,,,,
1906,08/26/2011 04:30:00 AM,9.669,2.95,,,,,
1907,08/26/2011 04:45:00 AM,9.373,2.97,,,,,
1908,08/26/2011 05:00:00 AM,8.481,2.97,,,,,
1909,08/26/2011 05:15:00 AM,8.082,2.97,,,,,
1910,08/26/2011 05:30:00 AM,7.983,2.97,,,,,
1911,08/26/2011 05:45:00 AM,7.882,2.95,,,,,
1912,08/26/2011 06:00:00 AM,8.282,2.97,,,,,
1913,08/26/2011 06:15:00 AM,8.182,2.97,,,,,
1914,08/26/2011 06:30:00 AM,8.082,2.97,,,,,
1915,08/26/2011 06:45:00 AM,7.882,2.95,,,,,
1916,08/26/2011 07:00:00 AM,7.983,2.95,,,,,
1917,08/26/2011 07:15:00 AM,7.983,2.97,,,,,
1918,08/26/2011 07:30:00 AM,7.983,2.95,,,,,
1919,08/26/2011 07:45:00 AM,7.983,2.95,,,,,
1920,08/26/2011 08:00:00 AM,8.082,2.97,,,,,
1921,08/26/2011 08:15:00 AM,7.782,2.95,,,,,
1922,08/26/2011 08:30:00 AM,7.682,2.95,,,,,
1923,08/26/2011 08:45:00 AM,7.381,2.95,,,,,
1924,08/26/2011 09:00:00 AM,7.28,2.95,,,,,
1925,08/26/2011 09:15:00 AM,6.978,2.95,,,,,
1926,08/26/2011 09:30:00 AM,6.674,2.95,,,,,
1927,08/26/2011 09:45:00 AM,6.674,2.95,,,,,
1928,08/26/2011 10:00:00 AM,7.079,2.95,,,,,
1929,08/26/2011 10:15:00 AM,6.573,2.95,,,,,
1930,08/26/2011 10:30:00 AM,6.471,2.95,,,,,
1931,08/26/2011 10:45:00 AM,6.37,2.95,,,,,
1932,08/26/2011 11:00:00 AM,6.37,2.95,,,,,
1933,08/26/2011 11:15:00 AM,6.674,2.95,,,,,
1934,08/26/2011 11:30:00 AM,6.573,2.95,,,,,
1935,08/26/2011 11:45:00 AM,6.064,2.95,,,,,
1936,08/26/2011 12:00:00 PM,5.552,2.95,,,,,
1937,08/26/2011 12:15:00 PM,5.962,2.95,,,,,
1938,08/26/2011 12:30:00 PM,6.166,2.95,,,,,
1939,08/26/2011 12:45:00 PM,6.268,2.95,,,,,
1940,08/26/2011 01:00:00 PM,6.166,2.95,,,,,
1941,08/26/2011 01:15:00 PM,6.37,2.95,,,,,
1942,08/26/2011 01:30:00 PM,6.268,2.95,,,,,
1943,08/26/2011 01:45:00 PM,6.064,2.95,,,,,
1944,08/26/2011 02:00:00 PM,6.064,2.95,,,,,
1945,08/26/2011 02:15:00 PM,5.757,2.95,,,,,
1946,08/26/2011 02:30:00 PM,5.962,2.95,,,,,
1947,08/26/2011 02:45:00 PM,6.166,2.95,,,,,
1948,08/26/2011 03:00:00 PM,6.471,2.95,,,,,
1949,08/26/2011 03:15:00 PM,6.978,2.95,,,,,
1950,08/26/2011 03:30:00 PM,6.978,2.95,,,,,
1951,08/26/2011 03:45:00 PM,7.079,2.95,,,,,
1952,08/26/2011 04:00:00 PM,6.978,2.95,,,,,
1953,08/26/2011 04:15:00 PM,6.877,2.95,,,,,
1954,08/26/2011 04:30:00 PM,6.978,2.95,,,,,
1955,08/26/2011 04:45:00 PM,6.978,2.95,,,,,
1956,08/26/2011 05:00:00 PM,7.28,2.95,,,,,
1957,08/26/2011 05:15:00 PM,7.983,2.95,,,,,
1958,08/26/2011 05:30:00 PM,8.581,2.97,,,,,
1959,08/26/2011 05:45:00 PM,9.275,2.97,,,,,
1960,08/26/2011 06:00:00 PM,9.965,2.95,,,,,
1961,08/26/2011 06:15:00 PM,10.944,2.95,,,,,
1962,08/26/2011 06:30:00 PM,11.528,2.95,,,,,
1963,08/26/2011 06:45:00 PM,12.207,2.95,,,,,
1964,08/26/2011 07:00:00 PM,15.473,2.95,,,,,
1965,08/26/2011 07:15:00 PM,13.461,2.97,,,,,
1966,08/26/2011 07:30:00 PM,14.709,2.97,,,,,
1967,08/26/2011 07:45:00 PM,14.996,2.97,,,,,
1968,08/26/2011 08:00:00 PM,14.996,2.97,,,,,
1969,08/26/2011 08:15:00 PM,16.332,2.95,,,,,
1970,08/26/2011 08:30:00 PM,16.618,2.95,,,,,
1971,08/26/2011 08:45:00 PM,16.999,2.95,,,,,
1972,08/26/2011 09:00:00 PM,17.284,2.95,,,,,
1973,08/26/2011 09:15:00 PM,16.808,2.95,,,,,
1974,08/26/2011 09:30:00 PM,17.189,2.95,,,,,
1975,08/26/2011 09:45:00 PM,18.806,2.97,,,,,
1976,08/26/2011 10:00:00 PM,17.379,2.95,,,,,
1977,08/26/2011 10:15:00 PM,17.189,2.95,,,,,
1978,08/26/2011 10:30:00 PM,20.043,2.95,,,,,
1979,08/26/2011 10:45:00 PM,17.189,2.95,,,,,
1980,08/26/2011 11:00:00 PM,20.71,2.95,,,,,
1981,08/26/2011 11:15:00 PM,17.665,2.97,,,,,
1982,08/26/2011 11:30:00 PM,18.045,2.97,,,,,
1983,08/26/2011 11:45:00 PM,18.045,2.97,,,,,
1984,08/27/2011 12:00:00 AM,16.808,2.95,,,,,
1985,08/27/2011 12:15:00 AM,14.613,2.97,,,,,
1986,08/27/2011 12:30:00 AM,12.594,2.95,,,,,
1987,08/27/2011 12:45:00 AM,14.709,2.97,,,,,
1988,08/27/2011 01:00:00 AM,13.076,2.97,,,,,
1989,08/27/2011 01:15:00 AM,11.334,2.95,,,,,
1990,08/27/2011 01:30:00 AM,11.722,2.95,,,,,
1991,08/27/2011 01:45:00 AM,10.259,2.95,,,,,
1992,08/27/2011 02:00:00 AM,10.748,2.95,,,,,
1993,08/27/2011 02:15:00 AM,11.139,2.95,,,,,
1994,08/27/2011 02:30:00 AM,11.528,2.95,,,,,
1995,08/27/2011 02:45:00 AM,11.916,2.95,,,,,
1996,08/27/2011 03:00:00 AM,11.139,2.95,,,,,
1997,08/27/2011 03:15:00 AM,10.846,2.95,,,,,
1998,08/27/2011 03:30:00 AM,10.651,2.95,,,,,
1999,08/27/2011 03:45:00 AM,10.357,2.95,,,,,
2000,08/27/2011 04:00:00 AM,9.472,2.97,,,,,
2001,08/27/2011 04:15:00 AM,9.373,2.97,,,,,
2002,08/27/2011 04:30:00 AM,9.275,2.97,,,,,
2003,08/27/2011 04:45:00 AM,8.978,2.97,,,,,
2004,08/27/2011 05:00:00 AM,8.68,2.97,,,,,
2005,08/27/2011 05:15:00 AM,8.382,2.97,,,,,
2006,08/27/2011 05:30:00 AM,8.182,2.95,,,,,
2007,08/27/2011 05:45:00 AM,7.983,2.95,,,,,
2008,08/27/2011 06:00:00 AM,8.082,2.97,,,,,
2009,08/27/2011 06:15:00 AM,7.983,2.95,,,,,
2010,08/27/2011 06:30:00 AM,7.983,2.95,,,,,
2011,08/27/2011 06:45:00 AM,7.882,2.95,,,,,
2012,08/27/2011 07:00:00 AM,7.882,2.95,,,,,
2013,08/27/2011 07:15:00 AM,7.882,2.95,,,,,
2014,08/27/2011 07:30:00 AM,7.983,2.95,,,,,
2015,08/27/2011 07:45:00 AM,7.983,2.95,,,,,
2016,08/27/2011 08:00:00 AM,7.983,2.95,,,,,
2017,08/27/2011 08:15:00 AM,7.983,2.95,,,,,
2018,08/27/2011 08:30:00 AM,8.082,2.95,,,,,
2019,08/27/2011 08:45:00 AM,8.082,2.95,,,,,
2020,08/27/2011 09:00:00 AM,8.182,2.95,,,,,
2021,08/27/2011 09:15:00 AM,8.082,2.95,,,,,
2022,08/27/2011 09:30:00 AM,8.082,2.95,,,,,
2023,08/27/2011 09:45:00 AM,8.082,2.95,,,,,
2024,08/27/2011 10:00:00 AM,7.983,2.95,,,,,
2025,08/27/2011 10:15:00 AM,7.983,2.95,,,,,
2026,08/27/2011 10:30:00 AM,7.983,2.95,,,,,
2027,08/27/2011 10:45:00 AM,7.983,2.95,,,,,
2028,08/27/2011 11:00:00 AM,7.882,2.95,,,,,
2029,08/27/2011 11:15:00 AM,7.882,2.95,,,,,
2030,08/27/2011 11:30:00 AM,7.882,2.95,,,,,
2031,08/27/2011 11:45:00 AM,7.782,2.95,,,,,
2032,08/27/2011 12:00:00 PM,7.782,2.95,,,,,
2033,08/27/2011 12:15:00 PM,7.682,2.95,,,,,
2034,08/27/2011 12:30:00 PM,7.582,2.95,,,,,
2035,08/27/2011 12:45:00 PM,7.582,2.95,,,,,
2036,08/27/2011 12:45:37 PM,,,21.3,,,,
2037,08/27/2011 01:00:00 PM,7.481,2.95,,,,,
2038,08/27/2011 01:15:00 PM,7.481,2.95,,,,,
2039,08/27/2011 01:30:00 PM,7.582,2.95,,,,,
2040,08/27/2011 01:45:00 PM,7.481,2.95,,,,,
2041,08/27/2011 02:00:00 PM,7.381,2.95,,,,,
2042,08/27/2011 02:15:00 PM,7.481,2.95,,,,,
2043,08/27/2011 02:30:00 PM,7.381,2.95,,,,,
2044,08/27/2011 02:45:00 PM,7.381,2.95,,,,,
2045,08/27/2011 03:00:00 PM,7.481,2.95,,,,,
2046,08/27/2011 03:15:00 PM,7.381,2.95,,,,,
2047,08/27/2011 03:30:00 PM,7.381,2.95,,,,,
2048,08/27/2011 03:45:00 PM,7.381,2.95,,,,,
2049,08/27/2011 04:00:00 PM,7.28,2.95,,,,,
2050,08/27/2011 04:15:00 PM,7.381,2.95,,,,,
2051,08/27/2011 04:30:00 PM,7.381,2.95,,,,,
2052,08/27/2011 04:45:00 PM,7.481,2.95,,,,,
2053,08/27/2011 05:00:00 PM,7.682,2.95,,,,,
2054,08/27/2011 05:15:00 PM,7.782,2.95,,,,,
2055,08/27/2011 05:30:00 PM,7.882,2.95,,,,,
2056,08/27/2011 05:45:00 PM,8.082,2.95,,,,,
2057,08/27/2011 06:00:00 PM,8.581,2.97,,,,,
2058,08/27/2011 06:15:00 PM,8.879,2.97,,,,,
2059,08/27/2011 06:30:00 PM,8.879,2.97,,,,,
2060,08/27/2011 06:45:00 PM,9.866,2.95,,,,,
2061,08/27/2011 07:00:00 PM,10.357,2.95,,,,,
2062,08/27/2011 07:15:00 PM,10.748,2.95,,,,,
2063,08/27/2011 07:30:00 PM,10.651,2.95,,,,,
2064,08/27/2011 07:45:00 PM,12.013,2.95,,,,,
2065,08/27/2011 08:00:00 PM,12.69,2.95,,,,,
2066,08/27/2011 08:15:00 PM,15.664,2.95,,,,,
2067,08/27/2011 08:30:00 PM,15.282,2.95,,,,,
2068,08/27/2011 08:45:00 PM,14.996,2.97,,,,,
2069,08/27/2011 09:00:00 PM,14.804,2.97,,,,,
2070,08/27/2011 09:15:00 PM,17.284,2.95,,,,,
2071,08/27/2011 09:30:00 PM,16.618,2.95,,,,,
2072,08/27/2011 09:45:00 PM,17.855,2.95,,,,,
2073,08/27/2011 10:00:00 PM,17.094,2.95,,,,,
2074,08/27/2011 10:15:00 PM,15.378,2.95,,,,,
2075,08/27/2011 10:30:00 PM,13.365,2.97,,,,,
2076,08/27/2011 10:45:00 PM,16.523,2.95,,,,,
2077,08/27/2011 11:00:00 PM,16.427,2.95,,,,,
2078,08/27/2011 11:15:00 PM,20.138,2.95,,,,,
2079,08/27/2011 11:19:09 PM,,,21.4,,,,
2080,08/27/2011 11:30:00 PM,18.236,2.95,,,,,
2081,08/27/2011 11:45:00 PM,18.236,2.97,,,,,
2082,08/28/2011 12:00:00 AM,13.846,2.97,,,,,
2083,08/28/2011 12:15:00 AM,14.804,2.97,,,,,
2084,08/28/2011 12:30:00 AM,15.569,2.95,,,,,
2085,08/28/2011 12:45:00 AM,14.038,2.97,,,,,
2086,08/28/2011 01:00:00 AM,13.558,2.97,,,,,
2087,08/28/2011 01:15:00 AM,13.461,2.97,,,,,
2088,08/28/2011 01:30:00 AM,11.625,2.95,,,,,
2089,08/28/2011 01:45:00 AM,11.431,2.95,,,,,
2090,08/28/2011 02:00:00 AM,10.846,2.95,,,,,
2091,08/28/2011 02:15:00 AM,10.553,2.95,,,,,
2092,08/28/2011 02:30:00 AM,10.063,2.95,,,,,
2093,08/28/2011 02:45:00 AM,10.063,2.95,,,,,
2094,08/28/2011 03:00:00 AM,10.161,2.95,,,,,
2095,08/28/2011 03:15:00 AM,10.357,2.95,,,,,
2096,08/28/2011 03:30:00 AM,9.669,2.95,,,,,
2097,08/28/2011 03:45:00 AM,9.275,2.97,,,,,
2098,08/28/2011 04:00:00 AM,9.275,2.97,,,,,
2099,08/28/2011 04:15:00 AM,8.978,2.97,,,,,
2100,08/28/2011 04:30:00 AM,8.68,2.97,,,,,
2101,08/28/2011 04:45:00 AM,8.68,2.97,,,,,
2102,08/28/2011 05:00:00 AM,8.68,2.97,,,,,
2103,08/28/2011 05:15:00 AM,8.68,2.97,,,,,
2104,08/28/2011 05:30:00 AM,8.68,2.95,,,,,
2105,08/28/2011 05:45:00 AM,8.581,2.95,,,,,
2106,08/28/2011 06:00:00 AM,8.581,2.97,,,,,
2107,08/28/2011 06:15:00 AM,8.581,2.97,,,,,
2108,08/28/2011 06:30:00 AM,8.581,2.95,,,,,
2109,08/28/2011 06:45:00 AM,8.481,2.95,,,,,
2110,08/28/2011 07:00:00 AM,8.481,2.95,,,,,
2111,08/28/2011 07:15:00 AM,8.382,2.95,,,,,
2112,08/28/2011 07:30:00 AM,8.581,2.95,,,,,
2113,08/28/2011 07:45:00 AM,8.481,2.95,,,,,
2114,08/28/2011 08:00:00 AM,8.481,2.95,,,,,
2115,08/28/2011 08:15:00 AM,8.581,2.95,,,,,
2116,08/28/2011 08:30:00 AM,8.481,2.95,,,,,
2117,08/28/2011 08:45:00 AM,8.481,2.95,,,,,
2118,08/28/2011 09:00:00 AM,8.382,2.95,,,,,
2119,08/28/2011 09:15:00 AM,8.382,2.95,,,,,
2120,08/28/2011 09:30:00 AM,8.282,2.95,,,,,
2121,08/28/2011 09:45:00 AM,8.282,2.95,,,,,
2122,08/28/2011 10:00:00 AM,8.282,2.95,,,,,
2123,08/28/2011 10:10:15 AM,,,21.5,,,,
2124,08/28/2011 10:15:00 AM,8.282,2.95,,,,,
2125,08/28/2011 10:30:00 AM,8.282,2.95,,,,,
2126,08/28/2011 10:45:00 AM,8.282,2.95,,,,,
2127,08/28/2011 11:00:00 AM,8.182,2.95,,,,,
2128,08/28/2011 11:15:00 AM,8.282,2.95,,,,,
2129,08/28/2011 11:30:00 AM,8.182,2.95,,,,,
2130,08/28/2011 11:45:00 AM,8.182,2.95,,,,,
2131,08/28/2011 12:00:00 PM,8.082,2.95,,,,,
2132,08/28/2011 12:15:00 PM,7.983,2.95,,,,,
2133,08/28/2011 12:30:00 PM,7.983,2.95,,,,,
2134,08/28/2011 12:45:00 PM,7.882,2.95,,,,,
2135,08/28/2011 01:00:00 PM,7.782,2.95,,,,,
2136,08/28/2011 01:15:00 PM,7.682,2.95,,,,,
2137,08/28/2011 01:30:00 PM,7.682,2.95,,,,,
2138,08/28/2011 01:45:00 PM,7.682,2.95,,,,,
2139,08/28/2011 02:00:00 PM,7.682,2.95,,,,,
2140,08/28/2011 02:15:00 PM,7.582,2.95,,,,,
2141,08/28/2011 02:30:00 PM,7.481,2.95,,,,,
2142,08/28/2011 02:45:00 PM,7.481,2.95,,,,,
2143,08/28/2011 03:00:00 PM,7.582,2.95,,,,,
2144,08/28/2011 03:15:00 PM,7.481,2.95,,,,,
2145,08/28/2011 03:30:00 PM,7.481,2.95,,,,,
2146,08/28/2011 03:45:00 PM,7.481,2.95,,,,,
2147,08/28/2011 04:00:00 PM,7.481,2.95,,,,,
2148,08/28/2011 04:15:00 PM,7.481,2.95,,,,,
2149,08/28/2011 04:30:00 PM,7.481,2.95,,,,,
2150,08/28/2011 04:45:00 PM,7.582,2.95,,,,,
2151,08/28/2011 05:00:00 PM,7.582,2.95,,,,,
2152,08/28/2011 05:15:00 PM,7.782,2.95,,,,,
2153,08/28/2011 05:30:00 PM,8.282,2.95,,,,,
2154,08/28/2011 05:45:00 PM,8.382,2.95,,,,,
2155,08/28/2011 06:00:00 PM,8.779,2.95,,,,,
2156,08/28/2011 06:15:00 PM,8.879,2.97,,,,,
2157,08/28/2011 06:30:00 PM,8.879,2.97,,,,,
2158,08/28/2011 06:45:00 PM,10.259,2.95,,,,,
2159,08/28/2011 07:00:00 PM,10.748,2.95,,,,,
2160,08/28/2011 07:15:00 PM,11.236,2.95,,,,,
2161,08/28/2011 07:30:00 PM,11.722,2.95,,,,,
2162,08/28/2011 07:45:00 PM,11.139,2.95,,,,,
2163,08/28/2011 08:00:00 PM,12.497,2.95,,,,,
2164,08/28/2011 08:15:00 PM,12.69,2.95,,,,,
2165,08/28/2011 08:30:00 PM,13.173,2.95,,,,,
2166,08/28/2011 08:45:00 PM,14.23,2.97,,,,,
2167,08/28/2011 08:53:19 PM,,,21.6,,,,
2168,08/28/2011 09:00:00 PM,16.427,2.95,,,,,
2169,08/28/2011 09:15:00 PM,14.421,2.97,,,,,
2170,08/28/2011 09:30:00 PM,14.325,2.97,,,,,
2171,08/28/2011 09:45:00 PM,16.523,2.95,,,,,
2172,08/28/2011 10:00:00 PM,16.141,2.95,,,,,
2173,08/28/2011 10:15:00 PM,16.903,2.95,,,,,
2174,08/28/2011 10:30:00 PM,17.094,2.95,,,,,
2175,08/28/2011 10:45:00 PM,16.141,2.95,,,,,
2176,08/28/2011 11:00:00 PM,17.094,2.95,,,,,
2177,08/28/2011 11:15:00 PM,18.901,2.97,,,,,
2178,08/28/2011 11:30:00 PM,13.942,2.97,,,,,
2179,08/28/2011 11:45:00 PM,12.594,2.95,,,,,
2180,08/29/2011 12:00:00 AM,14.421,2.97,,,,,
2181,08/29/2011 12:15:00 AM,14.325,2.97,,,,,
2182,08/29/2011 12:30:00 AM,14.23,2.97,,,,,
2183,08/29/2011 12:43:19 AM,,,21.7,,,,
2184,08/29/2011 12:45:00 AM,13.365,2.95,,,,,
2185,08/29/2011 01:00:00 AM,14.325,2.97,,,,,
2186,08/29/2011 01:15:00 AM,14.421,2.97,,,,,
2187,08/29/2011 01:30:00 AM,14.613,2.97,,,,,
2188,08/29/2011 01:45:00 AM,15.76,2.95,,,,,
2189,08/29/2011 02:00:00 AM,14.325,2.97,,,,,
2190,08/29/2011 02:15:00 AM,12.98,2.95,,,,,
2191,08/29/2011 02:30:00 AM,14.23,2.97,,,,,
2192,08/29/2011 02:45:00 AM,13.365,2.95,,,,,
2193,08/29/2011 03:00:00 AM,15.569,2.95,,,,,
2194,08/29/2011 03:15:00 AM,11.819,2.95,,,,,
2195,08/29/2011 03:30:00 AM,11.334,2.95,,,,,
2196,08/29/2011 03:45:00 AM,10.651,2.95,,,,,
2197,08/29/2011 04:00:00 AM,9.965,2.95,,,,,
2198,08/29/2011 04:15:00 AM,9.472,2.97,,,,,
2199,08/29/2011 04:30:00 AM,9.275,2.97,,,,,
2200,08/29/2011 04:45:00 AM,8.879,2.97,,,,,
2201,08/29/2011 05:00:00 AM,8.879,2.97,,,,,
2202,08/29/2011 05:15:00 AM,9.077,2.97,,,,,
2203,08/29/2011 05:30:00 AM,8.978,2.97,,,,,
2204,08/29/2011 05:45:00 AM,8.879,2.97,,,,,
2205,08/29/2011 06:00:00 AM,8.879,2.97,,,,,
2206,08/29/2011 06:15:00 AM,8.481,2.95,,,,,
2207,08/29/2011 06:30:00 AM,8.581,2.95,,,,,
2208,08/29/2011 06:45:00 AM,8.68,2.95,,,,,
2209,08/29/2011 07:00:00 AM,8.581,2.95,,,,,
2210,08/29/2011 07:15:00 AM,8.481,2.95,,,,,
2211,08/29/2011 07:30:00 AM,8.282,2.95,,,,,
2212,08/29/2011 07:45:00 AM,8.282,2.95,,,,,
2213,08/29/2011 08:00:00 AM,8.182,2.95,,,,,
2214,08/29/2011 08:15:00 AM,8.282,2.95,,,,,
2215,08/29/2011 08:30:00 AM,8.282,2.95,,,,,
2216,08/29/2011 08:45:00 AM,8.182,2.95,,,,,
2217,08/29/2011 09:00:00 AM,8.082,2.95,,,,,
2218,08/29/2011 09:15:00 AM,8.082,2.95,,,,,
2219,08/29/2011 09:30:00 AM,8.082,2.95,,,,,
2220,08/29/2011 09:45:00 AM,8.182,2.95,,,,,
2221,08/29/2011 10:00:00 AM,7.983,2.95,,,,,
2222,08/29/2011 10:02:37 AM,,,21.8,,,,
2223,08/29/2011 10:15:00 AM,7.882,2.95,,,,,
2224,08/29/2011 10:30:00 AM,8.082,2.95,,,,,
2225,08/29/2011 10:45:00 AM,7.882,2.95,,,,,
2226,08/29/2011 11:00:00 AM,7.882,2.95,,,,,
2227,08/29/2011 11:15:00 AM,7.882,2.95,,,,,
2228,08/29/2011 11:30:00 AM,7.882,2.95,,,,,
2229,08/29/2011 11:45:00 AM,7.882,2.95,,,,,
2230,08/29/2011 12:00:00 PM,7.682,2.95,,,,,
2231,08/29/2011 12:15:00 PM,7.682,2.95,,,,,
2232,08/29/2011 12:30:00 PM,7.782,2.95,,,,,
2233,08/29/2011 12:45:00 PM,7.582,2.95,,,,,
2234,08/29/2011 01:00:00 PM,7.582,2.95,,,,,
2235,08/29/2011 01:15:00 PM,7.582,2.95,,,,,
2236,08/29/2011 01:30:00 PM,7.582,2.95,,,,,
2237,08/29/2011 01:45:00 PM,7.481,2.95,,,,,
2238,08/29/2011 02:00:00 PM,7.481,2.95,,,,,
2239,08/29/2011 02:15:00 PM,7.481,2.95,,,,,
2240,08/29/2011 02:30:00 PM,7.381,2.95,,,,,
2241,08/29/2011 02:45:00 PM,7.381,2.95,,,,,
2242,08/29/2011 03:00:00 PM,7.381,2.95,,,,,
2243,08/29/2011 03:15:00 PM,7.381,2.95,,,,,
2244,08/29/2011 03:30:00 PM,7.381,2.95,,,,,
2245,08/29/2011 03:45:00 PM,7.381,2.95,,,,,
2246,08/29/2011 04:00:00 PM,7.28,2.95,,,,,
2247,08/29/2011 04:15:00 PM,7.28,2.95,,,,,
2248,08/29/2011 04:30:00 PM,7.28,2.95,,,,,
2249,08/29/2011 04:45:00 PM,7.481,2.95,,,,,
2250,08/29/2011 05:00:00 PM,7.782,2.95,,,,,
2251,08/29/2011 05:15:00 PM,7.882,2.95,,,,,
2252,08/29/2011 05:30:00 PM,8.282,2.95,,,,,
2253,08/29/2011 05:45:00 PM,8.68,2.95,,,,,
2254,08/29/2011 06:00:00 PM,9.275,2.97,,,,,
2255,08/29/2011 06:15:00 PM,9.373,2.97,,,,,
2256,08/29/2011 06:30:00 PM,9.472,2.97,,,,,
2257,08/29/2011 06:45:00 PM,9.669,2.95,,,,,
2258,08/29/2011 07:00:00 PM,8.978,2.97,,,,,
2259,08/29/2011 07:15:00 PM,9.768,2.95,,,,,
2260,08/29/2011 07:30:00 PM,9.965,2.95,,,,,
2261,08/29/2011 07:45:00 PM,10.357,2.95,,,,,
2262,08/29/2011 08:00:00 PM,10.944,2.95,,,,,
2263,08/29/2011 08:15:00 PM,10.748,2.95,,,,,
2264,08/29/2011 08:30:00 PM,11.236,2.95,,,,,
2265,08/29/2011 08:45:00 PM,10.357,2.95,,,,,
2266,08/29/2011 09:00:00 PM,10.651,2.95,,,,,
2267,08/29/2011 09:15:00 PM,11.139,2.95,,,,,
2268,08/29/2011 09:30:00 PM,11.236,2.95,,,,,
2269,08/29/2011 09:45:00 PM,11.236,2.95,,,,,
2270,08/29/2011 10:00:00 PM,11.431,2.95,,,,,
2271,08/29/2011 10:15:00 PM,11.528,2.95,,,,,
2272,08/29/2011 10:30:00 PM,11.236,2.95,,,,,
2273,08/29/2011 10:45:00 PM,10.944,2.95,,,,,
2274,08/29/2011 11:00:00 PM,10.357,2.95,,,,,
2275,08/29/2011 11:12:12 PM,,,21.9,,,,
2276,08/29/2011 11:15:00 PM,10.651,2.95,,,,,
2277,08/29/2011 11:30:00 PM,10.455,2.95,,,,,
2278,08/29/2011 11:45:00 PM,11.236,2.95,,,,,
2279,08/30/2011 12:00:00 AM,12.304,2.95,,,,,
2280,08/30/2011 12:15:00 AM,12.69,2.95,,,,,
2281,08/30/2011 12:30:00 AM,12.69,2.95,,,,,
2282,08/30/2011 12:45:00 AM,13.269,2.95,,,,,
2283,08/30/2011 01:00:00 AM,13.558,2.95,,,,,
2284,08/30/2011 01:15:00 AM,12.013,2.95,,,,,
2285,08/30/2011 01:30:00 AM,11.334,2.95,,,,,
2286,08/30/2011 01:45:00 AM,12.11,2.95,,,,,
2287,08/30/2011 02:00:00 AM,11.236,2.95,,,,,
2288,08/30/2011 02:15:00 AM,10.357,2.95,,,,,
2289,08/30/2011 02:30:00 AM,9.965,2.95,,,,,
2290,08/30/2011 02:45:00 AM,10.063,2.95,,,,,
2291,08/30/2011 03:00:00 AM,9.571,2.97,,,,,
2292,08/30/2011 03:15:00 AM,9.472,2.97,,,,,
2293,08/30/2011 03:30:00 AM,8.978,2.95,,,,,
2294,08/30/2011 03:45:00 AM,8.779,2.95,,,,,
2295,08/30/2011 04:00:00 AM,8.978,2.95,,,,,
2296,08/30/2011 04:15:00 AM,8.581,2.95,,,,,
2297,08/30/2011 04:30:00 AM,8.282,2.95,,,,,
2298,08/30/2011 04:45:00 AM,8.182,2.95,,,,,
2299,08/30/2011 05:00:00 AM,8.082,2.95,,,,,
