med_fecha;med_hora;med_valor;med_maximo;med_minimo
25/11/2011;14:50:00;9.249;9.249;9.249
25/11/2011;14:55:00;9.164;9.164;9.164
25/11/2011;15:00:00;8.691;8.691;8.691
25/11/2011;15:05:00;8.802;8.802;8.802
25/11/2011;15:10:00;8.636;8.636;8.636
25/11/2011;15:15:00;8.201;8.201;8.201
25/11/2011;15:20:00;7.806;7.806;7.806
25/11/2011;15:25:00;7.51;7.51;7.51
25/11/2011;15:30:00;7.362;7.362;7.362
25/11/2011;15:35:00;7.151;7.151;7.151
25/11/2011;15:40:00;6.758;6.758;6.758
25/11/2011;15:45:00;6.542;6.542;6.542
25/11/2011;15:50:00;6.471;6.471;6.471
25/11/2011;15:55:00;6.422;6.422;6.422
25/11/2011;16:00:00;6.349;6.349;6.349
25/11/2011;16:05:00;6.255;6.255;6.255
25/11/2011;16:10:00;6.216;6.216;6.216
25/11/2011;16:15:00;6.182;6.182;6.182
25/11/2011;16:20:00;6.167;6.167;6.167
25/11/2011;16:25:00;6.248;6.248;6.248
25/11/2011;16:30:00;6.413;6.413;6.413
25/11/2011;16:35:00;6.588;6.588;6.588
25/11/2011;16:40:00;6.649;6.649;6.649
25/11/2011;16:45:00;6.625;6.625;6.625
25/11/2011;16:50:00;6.562;6.562;6.562
25/11/2011;16:55:00;6.246;6.246;6.246
25/11/2011;17:00:00;5.975;5.975;5.975
25/11/2011;17:05:00;5.68;5.68;5.68
25/11/2011;17:10:00;5.409;5.409;5.409
25/11/2011;17:15:00;5.253;5.253;5.253
25/11/2011;17:20:00;5.102;5.102;5.102
25/11/2011;17:25:00;4.995;4.995;4.995
25/11/2011;17:30:00;4.839;4.839;4.839
25/11/2011;17:35:00;4.821;4.821;4.821
25/11/2011;17:40:00;4.842;4.842;4.842
25/11/2011;17:45:00;4.882;4.882;4.882
25/11/2011;17:50:00;4.755;4.755;4.755
25/11/2011;17:55:00;4.649;4.649;4.649
25/11/2011;18:00:00;4.557;4.557;4.557
25/11/2011;18:05:00;4.554;4.554;4.554
25/11/2011;18:10:00;4.658;4.658;4.658
25/11/2011;18:15:00;4.595;4.595;4.595
25/11/2011;18:20:00;4.476;4.476;4.476
25/11/2011;18:25:00;4.264;4.264;4.264
25/11/2011;18:30:00;4.119;4.119;4.119
25/11/2011;18:35:00;4.073;4.073;4.073
25/11/2011;18:40:00;3.938;3.938;3.938
25/11/2011;18:45:00;3.84;3.84;3.84
25/11/2011;18:50:00;3.796;3.796;3.796
25/11/2011;18:55:00;3.825;3.825;3.825
25/11/2011;19:00:00;3.703;3.703;3.703
25/11/2011;19:05:00;3.8;3.8;3.8
25/11/2011;19:10:00;3.797;3.797;3.797
25/11/2011;19:15:00;3.646;3.646;3.646
25/11/2011;19:20:00;3.625;3.625;3.625
25/11/2011;19:25:00;3.552;3.552;3.552
25/11/2011;19:30:00;3.39;3.39;3.39
25/11/2011;19:35:00;3.315;3.315;3.315
25/11/2011;19:40:00;3.138;3.138;3.138
25/11/2011;19:45:00;2.996;2.996;2.996
25/11/2011;19:50:00;2.805;2.805;2.805
25/11/2011;19:55:00;2.662;2.662;2.662
25/11/2011;20:00:00;2.624;2.624;2.624
25/11/2011;20:05:00;2.494;2.494;2.494
25/11/2011;20:10:00;2.331;2.331;2.331
25/11/2011;20:15:00;2.424;2.424;2.424
25/11/2011;20:20:00;2.253;2.253;2.253
25/11/2011;20:25:00;2.187;2.187;2.187
25/11/2011;20:30:00;2.273;2.273;2.273
25/11/2011;20:35:00;2.076;2.076;2.076
25/11/2011;20:40:00;2.009;2.009;2.009
25/11/2011;20:45:00;2.335;2.335;2.335
25/11/2011;20:50:00;2.436;2.436;2.436
25/11/2011;20:55:00;2.659;2.659;2.659
25/11/2011;21:00:00;2.963;2.963;2.963
25/11/2011;21:05:00;3.016;3.016;3.016
25/11/2011;21:10:00;2.781;2.781;2.781
25/11/2011;21:15:00;2.946;2.946;2.946
25/11/2011;21:20:00;3.28;3.28;3.28
25/11/2011;21:25:00;3.388;3.388;3.388
25/11/2011;21:30:00;3.12;3.12;3.12
25/11/2011;21:35:00;2.729;2.729;2.729
25/11/2011;21:40:00;2.656;2.656;2.656
25/11/2011;21:45:00;2.836;2.836;2.836
25/11/2011;21:50:00;2.891;2.891;2.891
25/11/2011;21:55:00;2.892;2.892;2.892
25/11/2011;22:00:00;2.906;2.906;2.906
25/11/2011;22:05:00;3.022;3.022;3.022
25/11/2011;22:10:00;3.159;3.159;3.159
25/11/2011;22:15:00;3.19;3.19;3.19
25/11/2011;22:20:00;3.179;3.179;3.179
25/11/2011;22:25:00;3.182;3.182;3.182
25/11/2011;22:30:00;3.153;3.153;3.153
25/11/2011;22:35:00;3.022;3.022;3.022
25/11/2011;22:40:00;3.017;3.017;3.017
25/11/2011;22:45:00;2.973;2.973;2.973
25/11/2011;22:50:00;3.06;3.06;3.06
25/11/2011;22:55:00;2.886;2.886;2.886
25/11/2011;23:00:00;2.9;2.9;2.9
25/11/2011;23:05:00;2.859;2.859;2.859
25/11/2011;23:10:00;2.854;2.854;2.854
25/11/2011;23:15:00;2.801;2.801;2.801
25/11/2011;23:20:00;2.778;2.778;2.778
25/11/2011;23:25:00;2.789;2.789;2.789
25/11/2011;23:30:00;2.83;2.83;2.83
25/11/2011;23:35:00;2.813;2.813;2.813
25/11/2011;23:40:00;2.932;2.932;2.932
25/11/2011;23:45:00;3.106;3.106;3.106
25/11/2011;23:50:00;3.242;3.242;3.242
25/11/2011;23:55:00;3.272;3.272;3.272
26/11/2011;0:00:00;3.329;3.329;3.329
26/11/2011;0:05:00;3.358;3.358;3.358
26/11/2011;0:10:00;3.448;3.448;3.448
26/11/2011;0:15:00;3.474;3.474;3.474
26/11/2011;0:20:00;3.577;3.577;3.577
26/11/2011;0:25:00;3.539;3.539;3.539
26/11/2011;0:30:00;3.439;3.439;3.439
26/11/2011;0:35:00;3.478;3.478;3.478
26/11/2011;0:40:00;3.417;3.417;3.417
26/11/2011;0:45:00;3.246;3.246;3.246
26/11/2011;0:50:00;3.001;3.001;3.001
26/11/2011;0:55:00;2.711;2.711;2.711
26/11/2011;1:00:00;2.424;2.424;2.424
26/11/2011;1:05:00;2.103;2.103;2.103
26/11/2011;1:10:00;1.72;1.72;1.72
26/11/2011;1:15:00;1.499;1.499;1.499
26/11/2011;1:20:00;1.348;1.348;1.348
26/11/2011;1:25:00;1.376;1.376;1.376
26/11/2011;1:30:00;1.226;1.226;1.226
26/11/2011;1:35:00;1.353;1.353;1.353
26/11/2011;1:40:00;1.282;1.282;1.282
26/11/2011;1:45:00;1.138;1.138;1.138
26/11/2011;1:50:00;1.214;1.214;1.214
26/11/2011;1:55:00;1.18;1.18;1.18
26/11/2011;2:00:00;1.163;1.163;1.163
26/11/2011;2:05:00;1.139;1.139;1.139
26/11/2011;2:10:00;1.307;1.307;1.307
26/11/2011;2:15:00;1.339;1.339;1.339
26/11/2011;2:20:00;1.286;1.286;1.286
26/11/2011;2:25:00;1.282;1.282;1.282
26/11/2011;2:30:00;1.302;1.302;1.302
26/11/2011;2:35:00;1.249;1.249;1.249
26/11/2011;2:40:00;1.142;1.142;1.142
26/11/2011;2:45:00;1.101;1.101;1.101
26/11/2011;2:50:00;1.092;1.092;1.092
26/11/2011;2:55:00;0.928;0.928;0.928
26/11/2011;3:00:00;0.829;0.829;0.829
26/11/2011;3:05:00;0.513;0.513;0.513
26/11/2011;3:10:00;0.378;0.378;0.378
26/11/2011;3:15:00;0.434;0.434;0.434
26/11/2011;3:20:00;0.726;0.726;0.726
26/11/2011;3:25:00;1.031;1.031;1.031
26/11/2011;3:30:00;0.954;0.954;0.954
26/11/2011;3:35:00;0.82;0.82;0.82
26/11/2011;3:40:00;0.765;0.765;0.765
26/11/2011;3:45:00;0.759;0.759;0.759
26/11/2011;3:50:00;0.758;0.758;0.758
26/11/2011;3:55:00;0.755;0.755;0.755
26/11/2011;4:00:00;0.73;0.73;0.73
26/11/2011;4:05:00;0.686;0.686;0.686
26/11/2011;4:10:00;0.706;0.706;0.706
26/11/2011;4:15:00;0.603;0.603;0.603
26/11/2011;4:20:00;0.626;0.626;0.626
26/11/2011;4:25:00;0.718;0.718;0.718
26/11/2011;4:30:00;0.715;0.715;0.715
26/11/2011;4:35:00;0.867;0.867;0.867
26/11/2011;4:40:00;0.829;0.829;0.829
26/11/2011;4:45:00;0.895;0.895;0.895
26/11/2011;4:50:00;1.015;1.015;1.015
26/11/2011;4:55:00;1.066;1.066;1.066
26/11/2011;5:00:00;1.225;1.225;1.225
26/11/2011;5:05:00;1.289;1.289;1.289
26/11/2011;5:10:00;1.337;1.337;1.337
26/11/2011;5:15:00;1.499;1.499;1.499
26/11/2011;5:20:00;1.519;1.519;1.519
26/11/2011;5:25:00;1.385;1.385;1.385
26/11/2011;5:30:00;1.318;1.318;1.318
26/11/2011;5:35:00;1.25;1.25;1.25
26/11/2011;5:40:00;1.215;1.215;1.215
26/11/2011;5:45:00;1.197;1.197;1.197
26/11/2011;5:50:00;1.33;1.33;1.33
26/11/2011;5:55:00;1.366;1.366;1.366
26/11/2011;6:00:00;1.536;1.536;1.536
26/11/2011;6:05:00;1.629;1.629;1.629
26/11/2011;6:10:00;1.522;1.522;1.522
26/11/2011;6:15:00;1.432;1.432;1.432
26/11/2011;6:20:00;1.391;1.391;1.391
26/11/2011;6:25:00;1.275;1.275;1.275
26/11/2011;6:30:00;1.315;1.315;1.315
26/11/2011;6:35:00;1.392;1.392;1.392
26/11/2011;6:40:00;1.519;1.519;1.519
26/11/2011;6:45:00;2.74;2.74;2.74
26/11/2011;6:50:00;3.837;3.837;3.837
26/11/2011;6:55:00;4.804;4.804;4.804
26/11/2011;7:00:00;5.671;5.671;5.671
26/11/2011;7:05:00;6.092;6.092;6.092
26/11/2011;7:10:00;6.619;6.619;6.619
26/11/2011;7:15:00;7.256;7.256;7.256
26/11/2011;7:20:00;7.676;7.676;7.676
26/11/2011;7:25:00;8.198;8.198;8.198
26/11/2011;7:30:00;8.695;8.695;8.695
26/11/2011;7:35:00;8.706;8.706;8.706
26/11/2011;7:40:00;8.528;8.528;8.528
26/11/2011;7:45:00;8.636;8.636;8.636
26/11/2011;7:50:00;8.81;8.81;8.81
26/11/2011;7:55:00;9.278;9.278;9.278
26/11/2011;8:00:00;9.211;9.211;9.211
26/11/2011;8:05:00;9.036;9.036;9.036
26/11/2011;8:10:00;9.414;9.414;9.414
26/11/2011;8:15:00;9.381;9.381;9.381
26/11/2011;8:20:00;9.573;9.573;9.573
26/11/2011;8:25:00;9.35;9.35;9.35
26/11/2011;8:30:00;9.413;9.413;9.413
26/11/2011;8:35:00;9.986;9.986;9.986
26/11/2011;8:40:00;10.563;10.563;10.563
26/11/2011;8:45:00;9.863;9.863;9.863
26/11/2011;8:50:00;9.59;9.59;9.59
26/11/2011;8:55:00;10.037;10.037;10.037
26/11/2011;9:00:00;10.227;10.227;10.227
26/11/2011;9:05:00;10.025;10.025;10.025
26/11/2011;9:10:00;10.121;10.121;10.121
26/11/2011;9:15:00;10.664;10.664;10.664
26/11/2011;9:20:00;11.172;11.172;11.172
26/11/2011;9:25:00;11.061;11.061;11.061
26/11/2011;9:30:00;11.085;11.085;11.085
26/11/2011;9:35:00;11.369;11.369;11.369
26/11/2011;9:40:00;11.253;11.253;11.253
26/11/2011;9:45:00;12.164;12.164;12.164
26/11/2011;9:50:00;12.196;12.196;12.196
26/11/2011;9:55:00;11.393;11.393;11.393
26/11/2011;10:00:00;10.845;10.845;10.845
26/11/2011;10:05:00;10.827;10.827;10.827
26/11/2011;10:10:00;11.189;11.189;11.189
26/11/2011;10:15:00;11.358;11.358;11.358
26/11/2011;10:20:00;11.412;11.412;11.412
26/11/2011;10:25:00;11.676;11.676;11.676
26/11/2011;10:30:00;12.435;12.435;12.435
26/11/2011;10:35:00;12.995;12.995;12.995
26/11/2011;10:40:00;12.811;12.811;12.811
26/11/2011;10:45:00;12.486;12.486;12.486
26/11/2011;10:50:00;13.15;13.15;13.15
26/11/2011;10:55:00;12.931;12.931;12.931
26/11/2011;11:00:00;12.414;12.414;12.414
26/11/2011;11:05:00;12.275;12.275;12.275
26/11/2011;11:10:00;12.692;12.692;12.692
26/11/2011;11:15:00;13.003;13.003;13.003
26/11/2011;11:20:00;12.283;12.283;12.283
26/11/2011;11:25:00;12.416;12.416;12.416
26/11/2011;11:30:00;12.442;12.442;12.442
26/11/2011;11:35:00;12.371;12.371;12.371
26/11/2011;11:40:00;12.37;12.37;12.37
26/11/2011;11:45:00;12.565;12.565;12.565
26/11/2011;11:50:00;13.188;13.188;13.188
26/11/2011;11:55:00;13.188;13.188;13.188
26/11/2011;12:00:00;13.102;13.102;13.102
26/11/2011;12:05:00;12.474;12.474;12.474
26/11/2011;12:10:00;12.33;12.33;12.33
26/11/2011;12:15:00;13.003;13.003;13.003
26/11/2011;12:20:00;12.428;12.428;12.428
26/11/2011;12:25:00;11.686;11.686;11.686
26/11/2011;12:30:00;11.549;11.549;11.549
26/11/2011;12:35:00;11.596;11.596;11.596
26/11/2011;12:40:00;11.828;11.828;11.828
26/11/2011;12:45:00;12.599;12.599;12.599
26/11/2011;12:50:00;12.754;12.754;12.754
26/11/2011;12:55:00;13.992;13.992;13.992
26/11/2011;13:00:00;13.462;13.462;13.462
26/11/2011;13:05:00;13.525;13.525;13.525
26/11/2011;13:10:00;13.227;13.227;13.227
26/11/2011;13:15:00;13.397;13.397;13.397
26/11/2011;13:20:00;13.809;13.809;13.809
26/11/2011;13:25:00;14.015;14.015;14.015
26/11/2011;13:30:00;13.337;13.337;13.337
26/11/2011;13:35:00;12.875;12.875;12.875
26/11/2011;13:40:00;13.066;13.066;13.066
26/11/2011;13:45:00;13.296;13.296;13.296
26/11/2011;13:50:00;13.049;13.049;13.049
26/11/2011;13:55:00;13.842;13.842;13.842
26/11/2011;14:00:00;13.418;13.418;13.418
26/11/2011;14:05:00;12.5;12.5;12.5
26/11/2011;14:10:00;11.656;11.656;11.656
26/11/2011;14:15:00;11.506;11.506;11.506
26/11/2011;14:20:00;12.271;12.271;12.271
26/11/2011;14:25:00;11.376;11.376;11.376
26/11/2011;14:30:00;11.131;11.131;11.131
26/11/2011;14:35:00;10.542;10.542;10.542
26/11/2011;14:40:00;10.111;10.111;10.111
26/11/2011;14:45:00;9.761;9.761;9.761
26/11/2011;14:50:00;10.234;10.234;10.234
26/11/2011;14:55:00;11.981;11.981;11.981
26/11/2011;15:00:00;12.657;12.657;12.657
26/11/2011;15:05:00;12.22;12.22;12.22
26/11/2011;15:10:00;11.132;11.132;11.132
26/11/2011;15:15:00;10.427;10.427;10.427
26/11/2011;15:20:00;10.824;10.824;10.824
26/11/2011;15:25:00;10.223;10.223;10.223
26/11/2011;15:30:00;10.462;10.462;10.462
26/11/2011;15:35:00;11.531;11.531;11.531
26/11/2011;15:40:00;11.996;11.996;11.996
26/11/2011;15:45:00;11.952;11.952;11.952
26/11/2011;15:50:00;11.589;11.589;11.589
26/11/2011;15:55:00;11.57;11.57;11.57
26/11/2011;16:00:00;11.294;11.294;11.294
26/11/2011;16:05:00;10.447;10.447;10.447
26/11/2011;16:10:00;9.455;9.455;9.455
26/11/2011;16:15:00;9.269;9.269;9.269
26/11/2011;16:20:00;8.949;8.949;8.949
26/11/2011;16:25:00;8.962;8.962;8.962
26/11/2011;16:30:00;8.505;8.505;8.505
26/11/2011;16:35:00;8.091;8.091;8.091
26/11/2011;16:40:00;7.752;7.752;7.752
26/11/2011;16:45:00;7.58;7.58;7.58
26/11/2011;16:50:00;7.438;7.438;7.438
26/11/2011;16:55:00;7.252;7.252;7.252
26/11/2011;17:00:00;7.145;7.145;7.145
26/11/2011;17:05:00;7.047;7.047;7.047
26/11/2011;17:10:00;6.751;6.751;6.751
26/11/2011;17:15:00;6.57;6.57;6.57
26/11/2011;17:20:00;6.526;6.526;6.526
26/11/2011;17:25:00;6.558;6.558;6.558
26/11/2011;17:30:00;6.58;6.58;6.58
26/11/2011;17:35:00;6.597;6.597;6.597
26/11/2011;17:40:00;6.584;6.584;6.584
26/11/2011;17:45:00;6.506;6.506;6.506
26/11/2011;17:50:00;6.414;6.414;6.414
26/11/2011;17:55:00;6.364;6.364;6.364
26/11/2011;18:00:00;6.306;6.306;6.306
26/11/2011;18:05:00;6.242;6.242;6.242
26/11/2011;18:10:00;6.15;6.15;6.15
26/11/2011;18:15:00;6.013;6.013;6.013
26/11/2011;18:20:00;5.894;5.894;5.894
26/11/2011;18:25:00;5.769;5.769;5.769
26/11/2011;18:30:00;5.668;5.668;5.668
26/11/2011;18:35:00;5.598;5.598;5.598
26/11/2011;18:40:00;5.563;5.563;5.563
26/11/2011;18:45:00;5.54;5.54;5.54
26/11/2011;18:50:00;5.476;5.476;5.476
26/11/2011;18:55:00;5.464;5.464;5.464
26/11/2011;19:00:00;5.384;5.384;5.384
26/11/2011;19:05:00;5.311;5.311;5.311
26/11/2011;19:10:00;5.218;5.218;5.218
26/11/2011;19:15:00;5.067;5.067;5.067
26/11/2011;19:20:00;4.977;4.977;4.977
26/11/2011;19:25:00;5.023;5.023;5.023
26/11/2011;19:30:00;5.116;5.116;5.116
26/11/2011;19:35:00;5.204;5.204;5.204
26/11/2011;19:40:00;5.238;5.238;5.238
26/11/2011;19:45:00;5.331;5.331;5.331
26/11/2011;19:50:00;5.39;5.39;5.39
26/11/2011;19:55:00;5.395;5.395;5.395
26/11/2011;20:00:00;5.421;5.421;5.421
26/11/2011;20:05:00;5.438;5.438;5.438
26/11/2011;20:10:00;5.46;5.46;5.46
26/11/2011;20:15:00;5.453;5.453;5.453
26/11/2011;20:20:00;5.515;5.515;5.515
26/11/2011;20:25:00;5.628;5.628;5.628
26/11/2011;20:30:00;5.61;5.61;5.61
26/11/2011;20:35:00;5.569;5.569;5.569
26/11/2011;20:40:00;5.518;5.518;5.518
26/11/2011;20:45:00;5.483;5.483;5.483
26/11/2011;20:50:00;5.43;5.43;5.43
26/11/2011;20:55:00;5.413;5.413;5.413
26/11/2011;21:00:00;5.413;5.413;5.413
26/11/2011;21:05:00;5.399;5.399;5.399
26/11/2011;21:10:00;5.401;5.401;5.401
26/11/2011;21:15:00;5.386;5.386;5.386
26/11/2011;21:20:00;5.399;5.399;5.399
26/11/2011;21:25:00;5.384;5.384;5.384
26/11/2011;21:30:00;5.366;5.366;5.366
26/11/2011;21:35:00;5.363;5.363;5.363
26/11/2011;21:40:00;5.363;5.363;5.363
26/11/2011;21:45:00;5.326;5.326;5.326
26/11/2011;21:50:00;5.271;5.271;5.271
26/11/2011;21:55:00;5.229;5.229;5.229
26/11/2011;22:00:00;5.204;5.204;5.204
26/11/2011;22:05:00;5.18;5.18;5.18
26/11/2011;22:10:00;5.16;5.16;5.16
26/11/2011;22:15:00;5.134;5.134;5.134
26/11/2011;22:20:00;5.097;5.097;5.097
26/11/2011;22:25:00;5.045;5.045;5.045
26/11/2011;22:30:00;5.015;5.015;5.015
26/11/2011;22:35:00;4.968;4.968;4.968
26/11/2011;22:40:00;4.943;4.943;4.943
26/11/2011;22:45:00;4.89;4.89;4.89
26/11/2011;22:50:00;4.833;4.833;4.833
26/11/2011;22:55:00;4.838;4.838;4.838
26/11/2011;23:00:00;4.846;4.846;4.846
26/11/2011;23:05:00;4.852;4.852;4.852
26/11/2011;23:10:00;4.838;4.838;4.838
26/11/2011;23:15:00;4.846;4.846;4.846
26/11/2011;23:20:00;4.875;4.875;4.875
26/11/2011;23:25:00;4.891;4.891;4.891
26/11/2011;23:30:00;4.887;4.887;4.887
26/11/2011;23:35:00;4.905;4.905;4.905
26/11/2011;23:40:00;4.952;4.952;4.952
26/11/2011;23:45:00;5.001;5.001;5.001
26/11/2011;23:50:00;5.073;5.073;5.073
26/11/2011;23:55:00;5.125;5.125;5.125
27/11/2011;0:00:00;5.103;5.103;5.103
27/11/2011;0:05:00;5;5;5
27/11/2011;0:10:00;4.73;4.73;4.73
27/11/2011;0:15:00;4.395;4.395;4.395
27/11/2011;0:20:00;4.051;4.051;4.051
27/11/2011;0:25:00;3.718;3.718;3.718
27/11/2011;0:30:00;3.545;3.545;3.545
27/11/2011;0:35:00;3.42;3.42;3.42
27/11/2011;0:40:00;3.391;3.391;3.391
27/11/2011;0:45:00;3.327;3.327;3.327
27/11/2011;0:50:00;3.239;3.239;3.239
27/11/2011;0:55:00;3.193;3.193;3.193
27/11/2011;1:00:00;2.905;2.905;2.905
27/11/2011;1:05:00;2.729;2.729;2.729
27/11/2011;1:10:00;2.714;2.714;2.714
27/11/2011;1:15:00;2.699;2.699;2.699
27/11/2011;1:20:00;2.551;2.551;2.551
27/11/2011;1:25:00;2.309;2.309;2.309
27/11/2011;1:30:00;2.232;2.232;2.232
27/11/2011;1:35:00;2.514;2.514;2.514
27/11/2011;1:40:00;2.485;2.485;2.485
27/11/2011;1:45:00;2.325;2.325;2.325
27/11/2011;1:50:00;2.283;2.283;2.283
27/11/2011;1:55:00;2.145;2.145;2.145
27/11/2011;2:00:00;2.093;2.093;2.093
27/11/2011;2:05:00;1.995;1.995;1.995
27/11/2011;2:10:00;1.853;1.853;1.853
27/11/2011;2:15:00;1.778;1.778;1.778
27/11/2011;2:20:00;1.83;1.83;1.83
27/11/2011;2:25:00;1.966;1.966;1.966
27/11/2011;2:30:00;1.928;1.928;1.928
27/11/2011;2:35:00;1.856;1.856;1.856
27/11/2011;2:40:00;1.823;1.823;1.823
27/11/2011;2:45:00;1.772;1.772;1.772
27/11/2011;2:50:00;1.601;1.601;1.601
27/11/2011;2:55:00;1.516;1.516;1.516
27/11/2011;3:00:00;1.479;1.479;1.479
27/11/2011;3:05:00;1.571;1.571;1.571
27/11/2011;3:10:00;1.517;1.517;1.517
27/11/2011;3:15:00;1.437;1.437;1.437
27/11/2011;3:20:00;1.504;1.504;1.504
27/11/2011;3:25:00;1.434;1.434;1.434
27/11/2011;3:30:00;1.598;1.598;1.598
27/11/2011;3:35:00;1.539;1.539;1.539
27/11/2011;3:40:00;1.34;1.34;1.34
27/11/2011;3:45:00;1.243;1.243;1.243
27/11/2011;3:50:00;1.177;1.177;1.177
27/11/2011;3:55:00;1.243;1.243;1.243
27/11/2011;4:00:00;1.139;1.139;1.139
27/11/2011;4:05:00;1.13;1.13;1.13
27/11/2011;4:10:00;1.18;1.18;1.18
27/11/2011;4:15:00;1.431;1.431;1.431
27/11/2011;4:20:00;1.369;1.369;1.369
27/11/2011;4:25:00;1.362;1.362;1.362
27/11/2011;4:30:00;1.29;1.29;1.29
27/11/2011;4:35:00;1.403;1.403;1.403
27/11/2011;4:40:00;1.286;1.286;1.286
27/11/2011;4:45:00;1.356;1.356;1.356
27/11/2011;4:50:00;1.391;1.391;1.391
27/11/2011;4:55:00;1.406;1.406;1.406
27/11/2011;5:00:00;1.342;1.342;1.342
27/11/2011;5:05:00;1.514;1.514;1.514
27/11/2011;5:10:00;1.553;1.553;1.553
27/11/2011;5:15:00;1.537;1.537;1.537
27/11/2011;5:20:00;1.614;1.614;1.614
27/11/2011;5:25:00;1.736;1.736;1.736
27/11/2011;5:30:00;1.801;1.801;1.801
27/11/2011;5:35:00;1.812;1.812;1.812
27/11/2011;5:40:00;1.81;1.81;1.81
27/11/2011;5:45:00;1.899;1.899;1.899
27/11/2011;5:50:00;1.96;1.96;1.96
27/11/2011;5:55:00;2.435;2.435;2.435
27/11/2011;6:00:00;2.747;2.747;2.747
27/11/2011;6:05:00;2.992;2.992;2.992
27/11/2011;6:10:00;3.188;3.188;3.188
27/11/2011;6:15:00;3.312;3.312;3.312
27/11/2011;6:20:00;3.434;3.434;3.434
27/11/2011;6:25:00;3.51;3.51;3.51
27/11/2011;6:30:00;3.547;3.547;3.547
27/11/2011;6:35:00;3.576;3.576;3.576
27/11/2011;6:40:00;3.605;3.605;3.605
27/11/2011;6:45:00;3.626;3.626;3.626
27/11/2011;6:50:00;3.692;3.692;3.692
27/11/2011;6:55:00;3.8;3.8;3.8
27/11/2011;7:00:00;3.912;3.912;3.912
27/11/2011;7:05:00;4.061;4.061;4.061
27/11/2011;7:10:00;4.223;4.223;4.223
27/11/2011;7:15:00;4.389;4.389;4.389
27/11/2011;7:20:00;4.43;4.43;4.43
27/11/2011;7:25:00;4.4;4.4;4.4
27/11/2011;7:30:00;4.339;4.339;4.339
27/11/2011;7:35:00;4.365;4.365;4.365
27/11/2011;7:40:00;4.463;4.463;4.463
27/11/2011;7:45:00;4.521;4.521;4.521
27/11/2011;7:50:00;4.589;4.589;4.589
27/11/2011;7:55:00;4.691;4.691;4.691
27/11/2011;8:00:00;4.806;4.806;4.806
27/11/2011;8:05:00;4.995;4.995;4.995
27/11/2011;8:10:00;5.21;5.21;5.21
27/11/2011;8:15:00;5.358;5.358;5.358
27/11/2011;8:20:00;5.657;5.657;5.657
27/11/2011;8:25:00;6.042;6.042;6.042
27/11/2011;8:30:00;6.318;6.318;6.318
27/11/2011;8:35:00;6.602;6.602;6.602
27/11/2011;8:40:00;6.593;6.593;6.593
27/11/2011;8:45:00;6.742;6.742;6.742
27/11/2011;8:50:00;7.308;7.308;7.308
27/11/2011;8:55:00;7.629;7.629;7.629
27/11/2011;9:00:00;7.884;7.884;7.884
27/11/2011;9:05:00;8.802;8.802;8.802
27/11/2011;9:10:00;9.03;9.03;9.03
27/11/2011;9:15:00;8.993;8.993;8.993
27/11/2011;9:20:00;9.324;9.324;9.324
27/11/2011;9:25:00;9.091;9.091;9.091
27/11/2011;9:30:00;9.765;9.765;9.765
27/11/2011;9:35:00;9.77;9.77;9.77
27/11/2011;9:40:00;9.858;9.858;9.858
27/11/2011;9:45:00;10.296;10.296;10.296
27/11/2011;9:50:00;10.794;10.794;10.794
27/11/2011;9:55:00;11.389;11.389;11.389
27/11/2011;10:00:00;11.271;11.271;11.271
27/11/2011;10:05:00;11.036;11.036;11.036
27/11/2011;10:10:00;11.097;11.097;11.097
27/11/2011;10:15:00;11.552;11.552;11.552
27/11/2011;10:20:00;12.171;12.171;12.171
27/11/2011;10:25:00;12.658;12.658;12.658
27/11/2011;10:30:00;12.902;12.902;12.902
27/11/2011;10:35:00;13.397;13.397;13.397
27/11/2011;10:40:00;13.304;13.304;13.304
27/11/2011;10:45:00;12.666;12.666;12.666
27/11/2011;10:50:00;12.532;12.532;12.532
27/11/2011;10:55:00;12.931;12.931;12.931
27/11/2011;11:00:00;12.913;12.913;12.913
27/11/2011;11:05:00;13.256;13.256;13.256
27/11/2011;11:10:00;12.793;12.793;12.793
27/11/2011;11:15:00;12.959;12.959;12.959
27/11/2011;11:20:00;13.086;13.086;13.086
27/11/2011;11:25:00;13.464;13.464;13.464
27/11/2011;11:30:00;13.086;13.086;13.086
27/11/2011;11:35:00;13.469;13.469;13.469
27/11/2011;11:40:00;12.86;12.86;12.86
27/11/2011;11:45:00;12.66;12.66;12.66
27/11/2011;11:50:00;13.575;13.575;13.575
27/11/2011;11:55:00;14.21;14.21;14.21
27/11/2011;12:00:00;14.312;14.312;14.312
27/11/2011;12:05:00;14.212;14.212;14.212
27/11/2011;12:10:00;14.895;14.895;14.895
27/11/2011;12:15:00;13.917;13.917;13.917
27/11/2011;12:20:00;13.147;13.147;13.147
27/11/2011;12:25:00;12.881;12.881;12.881
27/11/2011;12:30:00;12.684;12.684;12.684
27/11/2011;12:35:00;12.248;12.248;12.248
27/11/2011;12:40:00;10.922;10.922;10.922
27/11/2011;12:45:00;10.58;10.58;10.58
27/11/2011;12:50:00;10.905;10.905;10.905
27/11/2011;12:55:00;10.911;10.911;10.911
27/11/2011;13:00:00;10.325;10.325;10.325
27/11/2011;13:05:00;10.137;10.137;10.137
27/11/2011;13:10:00;9.802;9.802;9.802
27/11/2011;13:15:00;9.88;9.88;9.88
27/11/2011;13:20:00;9.249;9.249;9.249
