"TOA5","M5022","CR2xx","No_SN","CR200X.Std.02","M5022_01-11-2017.CR2","65489","Intervalo"
"TIMESTAMP","RECORD","batt_volt_Min","Lluvia_Tot","TempAire_Avg"
"TS","RN","Volts","mm","Deg C"
"","","Min","Tot","Avg"
"2018-02-28 04:05:00",34198,12.79809,0,4.646311
"2018-02-28 04:10:00",34199,12.79557,0,4.659611
"2018-02-28 04:15:00",34200,12.79389,0,5.035188
"2018-02-28 04:20:00",34201,12.79137,0,4.776471
"2018-02-28 04:25:00",34202,12.78717,0,4.5694
"2018-02-28 04:30:00",34203,12.78549,0,4.88141
"2018-02-28 04:35:00",34204,12.78298,0,4.883059
"2018-02-28 04:40:00",34205,12.78046,0,4.888523
"2018-02-28 04:45:00",34206,12.7771,0,5.008357
"2018-02-28 04:50:00",34207,12.77458,0,5.041533
"2018-02-28 04:55:00",34208,12.77206,0,4.711668
"2018-02-28 05:00:00",34209,12.77038,0,4.401512
"2018-02-28 05:05:00",34210,12.76787,0,4.210343
"2018-02-28 05:10:00",34211,12.76367,0,4.024765
"2018-02-28 05:15:00",34212,12.75947,0,3.952793
"2018-02-28 05:20:00",34213,12.75779,0,3.984867
"2018-02-28 05:25:00",34214,12.75695,0,3.852711
"2018-02-28 05:30:00",34215,12.75359,0,3.849566
"2018-02-28 05:35:00",34216,12.75024,0,4.012239
"2018-02-28 05:40:00",34217,12.74772,0,3.9893
"2018-02-28 05:45:00",34218,12.74352,0,3.911065
"2018-02-28 05:50:00",34219,12.74184,0,3.791358
"2018-02-28 05:55:00",34220,12.73764,0,3.849586
"2018-02-28 06:00:00",34221,12.73597,0,4.029109
"2018-02-28 06:05:00",34222,12.73345,0,4.156793
"2018-02-28 06:10:00",34223,12.73093,0,4.231245
"2018-02-28 06:15:00",34224,12.72757,0,4.199916
"2018-02-28 06:20:00",34225,12.71414,0,4.402684
"2018-02-28 06:25:00",34226,12.69903,0,4.493846
"2018-02-28 06:30:00",34227,12.69651,0,4.311354
"2018-02-28 06:35:00",34228,12.69232,0,4.283958
"2018-02-28 06:40:00",34229,12.68896,0,4.459527
"2018-02-28 06:45:00",34230,12.69148,0,4.578331
"2018-02-28 06:50:00",34231,12.70239,0,4.68744
"2018-02-28 06:55:00",34232,12.71582,0,4.745374
"2018-02-28 07:00:00",34233,12.73513,0,4.789914
"2018-02-28 07:05:00",34234,12.75108,0,4.94088
"2018-02-28 07:10:00",34235,12.74436,0,5.063574
"2018-02-28 07:15:00",34236,12.75024,0,5.080554
"2018-02-28 07:20:00",34237,12.7771,0,5.211561
"2018-02-28 07:25:00",34238,12.8048,0,5.366325
"2018-02-28 07:30:00",34239,12.82411,0,5.538875
"2018-02-28 07:35:00",34240,12.84425,0,5.663784
"2018-02-28 07:40:00",34241,12.87867,0,5.731345
"2018-02-28 07:45:00",34242,12.93323,0,5.792984
"2018-02-28 07:50:00",34243,12.9878,0,5.900271
"2018-02-28 07:55:00",34244,13.06167,0,5.98697
"2018-02-28 08:00:00",34245,13.16828,0,6.075428
"2018-02-28 08:05:00",34246,13.33616,0,6.276128
"2018-02-28 08:10:00",34247,13.50909,0,6.404585
"2018-02-28 08:15:00",34248,13.67026,0,6.658761
"2018-02-28 08:20:00",34249,13.77771,0,6.810815
"2018-02-28 08:25:00",34250,13.80877,0,6.614112
"2018-02-28 08:30:00",34251,13.83311,0,6.624868
"2018-02-28 08:35:00",34252,13.90027,0,6.753713
"2018-02-28 08:40:00",34253,14.08662,0,6.92697
"2018-02-28 08:45:00",34254,14.61799,0,7.459513
"2018-02-28 08:50:00",34255,14.61967,0,7.925436
"2018-02-28 08:55:00",34256,14.61967,0,8.121083
"2018-02-28 09:00:00",34257,14.61883,0,8.387033
"2018-02-28 09:05:00",34258,14.62218,0,8.194578
"2018-02-28 09:10:00",34259,14.62554,0,7.999693
"2018-02-28 09:15:00",34260,14.61967,0,7.91371
"2018-02-28 09:20:00",34261,14.61883,0,8.18168
"2018-02-28 09:25:00",34262,14.61799,0,8.378333
"2018-02-28 09:30:00",34263,14.61883,0,8.397379
"2018-02-28 09:35:00",34264,14.61967,0,8.593188
"2018-02-28 09:40:00",34265,14.61883,0,8.830519
"2018-02-28 09:45:00",34266,14.61463,0,9.178776
"2018-02-28 09:50:00",34267,14.61211,0,9.078317
"2018-02-28 09:55:00",34268,14.60876,0,8.99083
"2018-02-28 10:00:00",34269,14.60791,0,9.112696
"2018-02-28 10:05:00",34270,14.60707,0,8.969157
"2018-02-28 10:10:00",34271,14.61127,0,8.760547
"2018-02-28 10:15:00",34272,14.60876,0,8.989453
"2018-02-28 10:20:00",34273,14.61043,0,9.222239
"2018-02-28 10:25:00",34274,14.60791,0,9.174444
"2018-02-28 10:30:00",34275,14.60959,0,8.780958
"2018-02-28 10:35:00",34276,14.60876,0,8.322924
"2018-02-28 10:40:00",34277,14.61043,0,8.178551
"2018-02-28 10:45:00",34278,14.61295,0,8.236563
"2018-02-28 10:50:00",34279,14.61631,0,8.266531
"2018-02-28 10:55:00",34280,14.61883,0,8.077344
"2018-02-28 11:00:00",34281,14.61967,0,7.95717
"2018-02-28 11:05:00",34282,14.62302,0,8.06182
"2018-02-28 11:10:00",34283,14.62386,0,7.935272
"2018-02-28 11:15:00",34284,14.6247,0,7.879808
"2018-02-28 11:20:00",34285,14.61883,0.1,7.782696
"2018-02-28 11:25:00",34286,14.61463,0,7.717257
"2018-02-28 11:30:00",34287,14.62051,0.1,7.571646
"2018-02-28 11:35:00",34288,14.61883,0,7.581418
"2018-02-28 11:40:00",34289,14.61883,0.1,7.5616
"2018-02-28 11:45:00",34290,14.61883,0,7.65209
"2018-02-28 11:50:00",34291,14.61883,0.1,8.078355
"2018-02-28 11:55:00",34292,14.61967,0,8.211276
"2018-02-28 12:00:00",34293,14.62135,0,7.997015
"2018-02-28 12:05:00",34294,14.62135,0,7.6265
"2018-02-28 12:10:00",34295,14.61463,0,7.420275
"2018-02-28 12:15:00",34296,14.62386,0.1,7.246089
"2018-02-28 12:20:00",34297,14.61883,0,7.131166
"2018-02-28 12:25:00",34298,14.62386,0,7.148111
"2018-02-28 12:30:00",34299,14.61883,0,7.033679
"2018-02-28 12:35:00",34300,14.62135,0,7.175921
"2018-02-28 12:40:00",34301,14.61967,0,7.514944
"2018-02-28 12:45:00",34302,14.61883,0,7.640956
"2018-02-28 12:50:00",34303,14.61883,0.1,7.789153
"2018-02-28 12:55:00",34304,14.61799,0,7.790163
"2018-02-28 13:00:00",34305,14.62051,0,7.841391
"2018-02-28 13:05:00",34306,14.61883,0,7.680812
"2018-02-28 13:10:00",34307,14.61883,0,7.819567
"2018-02-28 13:15:00",34308,14.62135,0,7.716728
"2018-02-28 13:20:00",34309,14.61883,0,7.699178
"2018-02-28 13:25:00",34310,14.61883,0,7.991275
"2018-02-28 13:30:00",34311,14.61799,0,8.258427
"2018-02-28 13:35:00",34312,14.35524,0,8.545262
"2018-02-28 13:40:00",34313,14.3544,0,8.57228
"2018-02-28 13:45:00",34314,14.3544,0,8.574365
"2018-02-28 13:50:00",34315,14.35189,0,8.597466
"2018-02-28 13:55:00",34316,14.35105,0,8.648052
"2018-02-28 14:00:00",34317,14.3544,0.1,8.670519
"2018-02-28 14:05:00",34318,14.35357,0,8.841023
"2018-02-28 14:10:00",34319,14.3544,0,9.079409
"2018-02-28 14:15:00",34320,14.35273,0,9.255297
"2018-02-28 14:20:00",34321,14.34937,0,9.393682
"2018-02-28 14:25:00",34322,14.35105,0,9.633976
"2018-02-28 14:30:00",34323,14.30488,0,10.21293
"2018-02-28 14:35:00",34324,14.28977,0,10.71998
"2018-02-28 14:40:00",34325,14.28977,0,11.24814
"2018-02-28 14:45:00",34326,14.28725,0,11.70253
"2018-02-28 14:50:00",34327,14.22261,0,11.71333
"2018-02-28 14:55:00",34328,14.22261,0,11.35079
"2018-02-28 15:00:00",34329,14.22093,0,10.59721
"2018-02-28 15:05:00",34330,14.22177,0,10.36645
"2018-02-28 15:10:00",34331,14.22177,0,10.23181
"2018-02-28 15:15:00",34332,14.22093,0,10.50523
"2018-02-28 15:20:00",34333,14.22261,0,10.81218
"2018-02-28 15:25:00",34334,14.22177,0,10.75399
"2018-02-28 15:30:00",34335,14.22345,0,10.36784
"2018-02-28 15:35:00",34336,14.22429,0,10.73911
"2018-02-28 15:40:00",34337,14.22093,0,10.39249
"2018-02-28 15:45:00",34338,14.22093,0,10.88842
"2018-02-28 15:50:00",34339,14.20582,0,11.44006
"2018-02-28 15:55:00",34340,14.16049,0,11.33653
"2018-02-28 16:00:00",34341,14.16049,0,10.59921
"2018-02-28 16:05:00",34342,14.20666,0,10.68628
"2018-02-28 16:10:00",34343,14.20079,0,11.03627
"2018-02-28 16:15:00",34344,14.16049,0,11.61989
"2018-02-28 16:20:00",34345,14.15798,0,12.56562
"2018-02-28 16:25:00",34346,14.09418,0,13.61713
"2018-02-28 16:30:00",34347,14.08662,0,13.52673
"2018-02-28 16:35:00",34348,14.08578,0,11.64978
"2018-02-28 16:40:00",34349,14.08998,0,11.13654
"2018-02-28 16:45:00",34350,14.0925,0,11.08266
"2018-02-28 16:50:00",34351,14.15546,0,10.24902
"2018-02-28 16:55:00",34352,14.16049,0,9.463713
"2018-02-28 17:00:00",34353,14.21925,0,9.546483
"2018-02-28 17:05:00",34354,14.22177,0,9.358019
"2018-02-28 17:10:00",34355,14.28557,0,9.181075
"2018-02-28 17:15:00",34356,13.66942,0,8.877247
"2018-02-28 17:20:00",34357,13.59639,0,8.573701
"2018-02-28 17:25:00",34358,13.56113,0,8.426333
"2018-02-28 17:30:00",34359,13.52252,0,8.454597
"2018-02-28 17:35:00",34360,13.47971,0,8.415975
"2018-02-28 17:40:00",34361,13.42179,0,8.399167
"2018-02-28 17:45:00",34362,13.35631,0,8.44201
"2018-02-28 17:50:00",34363,13.28244,0,8.334006
"2018-02-28 17:55:00",34364,13.21277,0,8.259685
"2018-02-28 18:00:00",34365,13.14813,0,8.150088
"2018-02-28 18:05:00",34366,13.08685,0,8.039849
"2018-02-28 18:10:00",34367,13.03061,0,7.945055
"2018-02-28 18:15:00",34368,12.98948,0,7.857518
"2018-02-28 18:20:00",34369,12.96346,0,7.774577
"2018-02-28 18:25:00",34370,12.9601,0,7.644867
"2018-02-28 18:30:00",34371,12.95422,0,7.451597
"2018-02-28 18:35:00",34372,12.94834,0,7.297954
"2018-02-28 18:40:00",34373,12.94163,0,7.138037
"2018-02-28 18:45:00",34374,12.93827,0,7.098951
"2018-02-28 18:50:00",34375,12.93239,0,6.954403
"2018-02-28 18:55:00",34376,12.92904,0,6.707117
"2018-02-28 19:00:00",34377,12.92652,0,6.74221
"2018-02-28 19:05:00",34378,12.92232,0,6.645597
"2018-02-28 19:10:00",34379,12.9198,0,6.522082
"2018-02-28 19:15:00",34380,12.91561,0,6.354086
"2018-02-28 19:20:00",34381,12.91393,0,6.197798
"2018-02-28 19:25:00",34382,12.91309,0,5.917035
"2018-02-28 19:30:00",34383,12.91309,0,5.748397
"2018-02-28 19:35:00",34384,12.90973,0,5.743828
"2018-02-28 19:40:00",34385,12.90805,0,5.645121
"2018-02-28 19:45:00",34386,12.90637,0,5.617923
"2018-02-28 19:50:00",34387,12.90385,0,5.655009
"2018-02-28 19:55:00",34388,12.90217,0,5.717767
"2018-02-28 20:00:00",34389,12.90217,0,5.728246
"2018-02-28 20:05:00",34390,12.9005,0,5.987401
"2018-02-28 20:10:00",34391,12.89966,0,6.597987
"2018-02-28 20:15:00",34392,12.89546,0,6.508225
"2018-02-28 20:20:00",34393,12.89714,0,6.359986
"2018-02-28 20:25:00",34394,12.89546,0,6.573274
"2018-02-28 20:30:00",34395,12.89462,0,6.627187
"2018-02-28 20:35:00",34396,12.89462,0,6.480705
"2018-02-28 20:40:00",34397,12.89378,0,6.164811
"2018-02-28 20:45:00",34398,12.89378,0,5.93422
"2018-02-28 20:50:00",34399,12.89294,0,5.721515
"2018-02-28 20:55:00",34400,12.8921,0,5.754514
"2018-02-28 21:00:00",34401,12.89126,0,6.031885
"2018-02-28 21:05:00",34402,12.89126,0,6.158033
"2018-02-28 21:10:00",34403,12.89126,0,5.867808
"2018-02-28 21:15:00",34404,12.89042,0,5.827002
"2018-02-28 21:20:00",34405,12.8879,0,5.744545
"2018-02-28 21:25:00",34406,12.88874,0,5.801136
"2018-02-28 21:30:00",34407,12.8879,0,5.839376
"2018-02-28 21:35:00",34408,12.88706,0,5.822728
"2018-02-28 21:40:00",34409,12.88623,0,6.244217
"2018-02-28 21:45:00",34410,12.88706,0,6.263731
"2018-02-28 21:50:00",34411,12.88539,0,6.175364
"2018-02-28 21:55:00",34412,12.88539,0,6.185587
"2018-02-28 22:00:00",34413,12.88455,0,5.991279
"2018-02-28 22:05:00",34414,12.88455,0,5.959826
"2018-02-28 22:10:00",34415,12.87951,0,5.885658
"2018-02-28 22:15:00",34416,12.88119,0,5.911039
"2018-02-28 22:20:00",34417,12.88119,0,6.060938
"2018-02-28 22:25:00",34418,12.88035,0,6.19837
"2018-02-28 22:30:00",34419,12.88035,0,6.130893
"2018-02-28 22:35:00",34420,12.87867,0,6.169528
"2018-02-28 22:40:00",34421,12.87867,0,6.036841
"2018-02-28 22:45:00",34422,12.87699,0,6.033432
