"Título de trazado: M5023"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C","Event, mm","Acoplador separado","Acoplador adjunto","Host conectado","Parado","Final de archivo"
993,03/07/2018 01:29:58 AM,8.382,,,,,,
994,03/07/2018 01:44:58 AM,8.382,,,,,,
995,03/07/2018 01:59:58 AM,8.382,,,,,,
996,03/07/2018 02:14:58 AM,8.382,,,,,,
997,03/07/2018 02:29:58 AM,8.382,,,,,,
998,03/07/2018 02:44:58 AM,8.382,,,,,,
999,03/07/2018 02:59:58 AM,8.382,,,,,,
1000,03/07/2018 03:14:58 AM,8.382,,,,,,
1001,03/07/2018 03:29:58 AM,8.382,,,,,,
1002,03/07/2018 03:44:58 AM,8.382,,,,,,
1003,03/07/2018 03:59:58 AM,8.382,,,,,,
1004,03/07/2018 04:14:58 AM,8.282,,,,,,
1005,03/07/2018 04:29:58 AM,8.282,,,,,,
1006,03/07/2018 04:44:58 AM,8.282,,,,,,
1007,03/07/2018 04:59:58 AM,8.282,,,,,,
1008,03/07/2018 05:14:58 AM,8.282,,,,,,
1009,03/07/2018 05:29:58 AM,8.282,,,,,,
1010,03/07/2018 05:44:58 AM,8.282,,,,,,
1011,03/07/2018 05:59:58 AM,8.282,,,,,,
1012,03/07/2018 06:14:58 AM,8.282,,,,,,
1013,03/07/2018 06:20:51 AM,,26.3,,,,,
1014,03/07/2018 06:29:58 AM,8.282,,,,,,
1015,03/07/2018 06:44:58 AM,8.382,,,,,,
1016,03/07/2018 06:59:58 AM,8.481,,,,,,
1017,03/07/2018 07:14:58 AM,8.581,,,,,,
1018,03/07/2018 07:29:58 AM,8.779,,,,,,
1019,03/07/2018 07:44:58 AM,8.879,,,,,,
1020,03/07/2018 07:51:39 AM,,26.4,,,,,
1021,03/07/2018 07:59:58 AM,9.373,,,,,,
1022,03/07/2018 08:01:44 AM,,26.5,,,,,
1023,03/07/2018 08:14:58 AM,9.768,,,,,,
1024,03/07/2018 08:17:18 AM,,26.6,,,,,
1025,03/07/2018 08:29:58 AM,10.553,,,,,,
1026,03/07/2018 08:31:22 AM,,26.7,,,,,
1027,03/07/2018 08:36:08 AM,,26.8,,,,,
1028,03/07/2018 08:44:58 AM,11.236,,,,,,
1029,03/07/2018 08:48:59 AM,,26.9,,,,,
1030,03/07/2018 08:59:58 AM,11.722,,,,,,
1031,03/07/2018 09:01:20 AM,,27.0,,,,,
1032,03/07/2018 09:14:58 AM,11.722,,,,,,
1033,03/07/2018 09:22:30 AM,,27.1,,,,,
1034,03/07/2018 09:29:58 AM,11.819,,,,,,
1035,03/07/2018 09:44:58 AM,11.916,,,,,,
1036,03/07/2018 09:59:58 AM,12.497,,,,,,
1037,03/07/2018 10:14:58 AM,12.497,,,,,,
1038,03/07/2018 10:29:58 AM,12.980,,,,,,
1039,03/07/2018 10:44:58 AM,12.980,,,,,,
1040,03/07/2018 10:59:58 AM,13.942,,,,,,
1041,03/07/2018 11:14:58 AM,14.517,,,,,,
1042,03/07/2018 11:19:12 AM,,27.2,,,,,
1043,03/07/2018 11:29:58 AM,13.654,,,,,,
1044,03/07/2018 11:44:58 AM,13.750,,,,,,
1045,03/07/2018 11:59:58 AM,14.134,,,,,,
1046,03/07/2018 12:14:58 PM,14.421,,,,,,
1047,03/07/2018 12:29:58 PM,15.855,,,,,,
1048,03/07/2018 12:44:58 PM,15.187,,,,,,
1049,03/07/2018 12:59:58 PM,15.760,,,,,,
1050,03/07/2018 01:14:58 PM,14.996,,,,,,
1051,03/07/2018 01:29:58 PM,14.325,,,,,,
1052,03/07/2018 01:44:58 PM,14.996,,,,,,
1053,03/07/2018 01:59:58 PM,15.282,,,,,,
1054,03/07/2018 02:14:58 PM,15.187,,,,,,
1055,03/07/2018 02:29:58 PM,16.237,,,,,,
1056,03/07/2018 02:44:58 PM,15.378,,,,,,
1057,03/07/2018 02:59:58 PM,15.473,,,,,,
1058,03/07/2018 03:14:58 PM,15.187,,,,,,
1059,03/07/2018 03:29:58 PM,14.230,,,,,,
1060,03/07/2018 03:44:58 PM,14.134,,,,,,
1061,03/07/2018 03:59:58 PM,14.421,,,,,,
1062,03/07/2018 04:14:58 PM,14.038,,,,,,
1063,03/07/2018 04:29:58 PM,13.076,,,,,,
1064,03/07/2018 04:44:58 PM,12.304,,,,,,
1065,03/07/2018 04:59:58 PM,11.819,,,,,,
1066,03/07/2018 05:14:58 PM,11.722,,,,,,
1067,03/07/2018 05:29:58 PM,11.139,,,,,,
1068,03/07/2018 05:44:58 PM,11.041,,,,,,
1069,03/07/2018 05:59:58 PM,10.748,,,,,,
1070,03/07/2018 06:14:58 PM,10.455,,,,,,
1071,03/07/2018 06:29:58 PM,10.259,,,,,,
1072,03/07/2018 06:44:58 PM,9.965,,,,,,
1073,03/07/2018 06:59:58 PM,9.768,,,,,,
1074,03/07/2018 07:14:58 PM,9.768,,,,,,
1075,03/07/2018 07:29:58 PM,9.571,,,,,,
1076,03/07/2018 07:44:58 PM,9.472,,,,,,
1077,03/07/2018 07:59:58 PM,9.373,,,,,,
1078,03/07/2018 08:14:58 PM,9.373,,,,,,
1079,03/07/2018 08:29:58 PM,9.275,,,,,,
1080,03/07/2018 08:44:58 PM,9.275,,,,,,
1081,03/07/2018 08:59:58 PM,9.275,,,,,,
1082,03/07/2018 09:14:58 PM,9.176,,,,,,
1083,03/07/2018 09:29:58 PM,9.176,,,,,,
1084,03/07/2018 09:44:58 PM,9.176,,,,,,
1085,03/07/2018 09:59:58 PM,9.176,,,,,,
1086,03/07/2018 10:14:58 PM,9.176,,,,,,
1087,03/07/2018 10:29:58 PM,9.077,,,,,,
1088,03/07/2018 10:44:58 PM,9.176,,,,,,
1089,03/07/2018 10:59:58 PM,9.176,,,,,,
1090,03/07/2018 11:14:58 PM,9.176,,,,,,
1091,03/07/2018 11:29:58 PM,9.176,,,,,,
1092,03/07/2018 11:44:58 PM,9.077,,,,,,
1093,03/07/2018 11:59:58 PM,9.077,,,,,,
1094,03/08/2018 12:14:58 AM,9.077,,,,,,
1095,03/08/2018 12:29:58 AM,8.978,,,,,,
1096,03/08/2018 12:44:58 AM,8.978,,,,,,
1097,03/08/2018 12:59:58 AM,8.978,,,,,,
1098,03/08/2018 01:14:58 AM,8.879,,,,,,
1099,03/08/2018 01:29:58 AM,8.879,,,,,,
1100,03/08/2018 01:44:58 AM,8.879,,,,,,
1101,03/08/2018 01:59:58 AM,8.779,,,,,,
1102,03/08/2018 02:14:58 AM,8.779,,,,,,
1103,03/08/2018 02:29:58 AM,8.779,,,,,,
1104,03/08/2018 02:44:58 AM,8.680,,,,,,
1105,03/08/2018 02:59:58 AM,8.680,,,,,,
1106,03/08/2018 03:14:58 AM,8.581,,,,,,
1107,03/08/2018 03:29:58 AM,8.581,,,,,,
1108,03/08/2018 03:44:58 AM,8.581,,,,,,
1109,03/08/2018 03:45:24 AM,,27.3,,,,,
1110,03/08/2018 03:59:58 AM,8.581,,,,,,
1111,03/08/2018 04:14:58 AM,8.481,,,,,,
1112,03/08/2018 04:29:58 AM,8.481,,,,,,
1113,03/08/2018 04:44:58 AM,8.481,,,,,,
1114,03/08/2018 04:59:58 AM,8.481,,,,,,
1115,03/08/2018 05:14:58 AM,8.481,,,,,,
1116,03/08/2018 05:24:53 AM,,27.4,,,,,
1117,03/08/2018 05:29:58 AM,8.481,,,,,,
1118,03/08/2018 05:44:58 AM,8.481,,,,,,
1119,03/08/2018 05:59:58 AM,8.481,,,,,,
1120,03/08/2018 06:14:58 AM,8.481,,,,,,
1121,03/08/2018 06:16:17 AM,,27.5,,,,,
1122,03/08/2018 06:29:58 AM,8.581,,,,,,
1123,03/08/2018 06:44:58 AM,8.779,,,,,,
1124,03/08/2018 06:45:03 AM,,27.6,,,,,
1125,03/08/2018 06:59:33 AM,,27.7,,,,,
1126,03/08/2018 06:59:58 AM,8.978,,,,,,
1127,03/08/2018 07:14:58 AM,9.275,,,,,,
1128,03/08/2018 07:29:58 AM,9.571,,,,,,
1129,03/08/2018 07:44:58 AM,9.965,,,,,,
1130,03/08/2018 07:59:58 AM,10.357,,,,,,
1131,03/08/2018 08:14:58 AM,10.455,,,,,,
1132,03/08/2018 08:29:58 AM,10.161,,,,,,
1133,03/08/2018 08:44:58 AM,10.063,,,,,,
1134,03/08/2018 08:59:58 AM,10.748,,,,,,
1135,03/08/2018 09:14:58 AM,11.625,,,,,,
1136,03/08/2018 09:29:58 AM,12.401,,,,,,
1137,03/08/2018 09:44:58 AM,12.013,,,,,,
1138,03/08/2018 09:59:58 AM,11.528,,,,,,
1139,03/08/2018 10:14:58 AM,11.625,,,,,,
1140,03/08/2018 10:29:58 AM,11.819,,,,,,
1141,03/08/2018 10:44:58 AM,12.110,,,,,,
1142,03/08/2018 10:45:38 AM,,27.8,,,,,
1143,03/08/2018 10:59:58 AM,11.916,,,,,,
1144,03/08/2018 11:14:58 AM,12.013,,,,,,
1145,03/08/2018 11:29:58 AM,12.690,,,,,,
1146,03/08/2018 11:44:58 AM,13.173,,,,,,
1147,03/08/2018 11:59:58 AM,12.787,,,,,,
1148,03/08/2018 12:14:58 PM,13.461,,,,,,
1149,03/08/2018 12:29:58 PM,12.980,,,,,,
1150,03/08/2018 12:44:58 PM,12.980,,,,,,
1151,03/08/2018 12:59:58 PM,12.690,,,,,,
1152,03/08/2018 01:14:58 PM,12.980,,,,,,
1153,03/08/2018 01:23:52 PM,,27.9,,,,,
1154,03/08/2018 01:29:58 PM,13.558,,,,,,
1155,03/08/2018 01:44:58 PM,12.980,,,,,,
1156,03/08/2018 01:45:51 PM,,28.0,,,,,
1157,03/08/2018 01:59:58 PM,13.461,,,,,,
1158,03/08/2018 02:14:58 PM,13.942,,,,,,
1159,03/08/2018 02:29:58 PM,13.076,,,,,,
1160,03/08/2018 02:34:49 PM,,28.1,,,,,
1161,03/08/2018 02:44:58 PM,12.980,,,,,,
1162,03/08/2018 02:59:58 PM,14.134,,,,,,
1163,03/08/2018 03:14:58 PM,13.558,,,,,,
1164,03/08/2018 03:29:58 PM,14.134,,,,,,
1165,03/08/2018 03:44:58 PM,13.750,,,,,,
1166,03/08/2018 03:59:58 PM,13.750,,,,,,
1167,03/08/2018 04:14:58 PM,12.980,,,,,,
1168,03/08/2018 04:29:58 PM,12.883,,,,,,
1169,03/08/2018 04:44:58 PM,12.980,,,,,,
1170,03/08/2018 04:59:58 PM,12.594,,,,,,
1171,03/08/2018 05:14:58 PM,12.207,,,,,,
1172,03/08/2018 05:29:58 PM,12.013,,,,,,
1173,03/08/2018 05:44:58 PM,11.528,,,,,,
1174,03/08/2018 05:59:58 PM,11.139,,,,,,
1175,03/08/2018 06:14:58 PM,10.846,,,,,,
1176,03/08/2018 06:29:58 PM,10.357,,,,,,
1177,03/08/2018 06:44:58 PM,10.161,,,,,,
1178,03/08/2018 06:59:58 PM,10.063,,,,,,
1179,03/08/2018 07:14:58 PM,9.965,,,,,,
1180,03/08/2018 07:21:48 PM,,28.2,,,,,
1181,03/08/2018 07:23:55 PM,,28.3,,,,,
1182,03/08/2018 07:26:27 PM,,28.4,,,,,
1183,03/08/2018 07:29:58 PM,9.965,,,,,,
1184,03/08/2018 07:30:43 PM,,28.5,,,,,
1185,03/08/2018 07:35:04 PM,,28.6,,,,,
1186,03/08/2018 07:40:39 PM,,28.7,,,,,
1187,03/08/2018 07:44:58 PM,9.965,,,,,,
1188,03/08/2018 07:45:26 PM,,28.8,,,,,
1189,03/08/2018 07:59:58 PM,9.965,,,,,,
1190,03/08/2018 08:08:39 PM,,28.9,,,,,
1191,03/08/2018 08:14:58 PM,9.866,,,,,,
1192,03/08/2018 08:29:58 PM,9.571,,,,,,
1193,03/08/2018 08:44:58 PM,9.373,,,,,,
1194,03/08/2018 08:59:58 PM,9.275,,,,,,
1195,03/08/2018 09:14:58 PM,9.176,,,,,,
1196,03/08/2018 09:29:58 PM,8.978,,,,,,
1197,03/08/2018 09:34:49 PM,,29.0,,,,,
1198,03/08/2018 09:44:58 PM,8.978,,,,,,
1199,03/08/2018 09:59:58 PM,8.879,,,,,,
1200,03/08/2018 10:14:58 PM,8.879,,,,,,
1201,03/08/2018 10:29:58 PM,8.879,,,,,,
1202,03/08/2018 10:44:58 PM,8.978,,,,,,
1203,03/08/2018 10:59:58 PM,8.978,,,,,,
1204,03/08/2018 11:14:58 PM,8.978,,,,,,
1205,03/08/2018 11:29:58 PM,8.978,,,,,,
1206,03/08/2018 11:44:58 PM,8.978,,,,,,
1207,03/08/2018 11:59:58 PM,8.978,,,,,,
1208,03/09/2018 12:11:39 AM,,29.1,,,,,
1209,03/09/2018 12:14:58 AM,8.978,,,,,,
1210,03/09/2018 12:29:58 AM,8.978,,,,,,
1211,03/09/2018 12:44:58 AM,8.978,,,,,,
1212,03/09/2018 12:59:58 AM,8.978,,,,,,
1213,03/09/2018 01:14:58 AM,8.978,,,,,,
1214,03/09/2018 01:29:58 AM,8.978,,,,,,
1215,03/09/2018 01:44:58 AM,8.978,,,,,,
1216,03/09/2018 01:59:58 AM,8.978,,,,,,
1217,03/09/2018 02:14:58 AM,8.978,,,,,,
1218,03/09/2018 02:29:58 AM,8.978,,,,,,
1219,03/09/2018 02:37:08 AM,,29.2,,,,,
1220,03/09/2018 02:44:58 AM,8.978,,,,,,
1221,03/09/2018 02:59:58 AM,8.978,,,,,,
1222,03/09/2018 03:14:58 AM,8.978,,,,,,
1223,03/09/2018 03:18:08 AM,,29.3,,,,,
1224,03/09/2018 03:29:58 AM,8.879,,,,,,
1225,03/09/2018 03:35:49 AM,,29.4,,,,,
1226,03/09/2018 03:44:58 AM,8.879,,,,,,
1227,03/09/2018 03:45:44 AM,,29.5,,,,,
1228,03/09/2018 03:59:58 AM,8.779,,,,,,
1229,03/09/2018 04:14:58 AM,8.779,,,,,,
1230,03/09/2018 04:29:58 AM,8.779,,,,,,
1231,03/09/2018 04:44:58 AM,8.779,,,,,,
1232,03/09/2018 04:59:58 AM,8.779,,,,,,
1233,03/09/2018 05:14:58 AM,8.779,,,,,,
1234,03/09/2018 05:29:58 AM,8.779,,,,,,
1235,03/09/2018 05:44:58 AM,8.779,,,,,,
1236,03/09/2018 05:59:58 AM,8.680,,,,,,
1237,03/09/2018 06:14:58 AM,8.680,,,,,,
1238,03/09/2018 06:29:58 AM,8.680,,,,,,
1239,03/09/2018 06:44:58 AM,8.779,,,,,,
1240,03/09/2018 06:59:58 AM,8.779,,,,,,
1241,03/09/2018 07:08:03 AM,,29.6,,,,,
1242,03/09/2018 07:14:58 AM,9.373,,,,,,
1243,03/09/2018 07:29:58 AM,9.866,,,,,,
1244,03/09/2018 07:44:58 AM,10.455,,,,,,
1245,03/09/2018 07:59:58 AM,10.553,,,,,,
1246,03/09/2018 08:14:58 AM,10.161,,,,,,
1247,03/09/2018 08:29:58 AM,10.161,,,,,,
1248,03/09/2018 08:44:58 AM,10.161,,,,,,
1249,03/09/2018 08:59:58 AM,10.455,,,,,,
1250,03/09/2018 09:14:58 AM,10.553,,,,,,
1251,03/09/2018 09:29:58 AM,11.334,,,,,,
1252,03/09/2018 09:44:58 AM,12.013,,,,,,
1253,03/09/2018 09:59:58 AM,11.916,,,,,,
1254,03/09/2018 10:14:58 AM,11.041,,,,,,
1255,03/09/2018 10:29:58 AM,10.651,,,,,,
1256,03/09/2018 10:44:58 AM,10.455,,,,,,
1257,03/09/2018 10:59:58 AM,10.748,,,,,,
1258,03/09/2018 11:14:58 AM,11.916,,,,,,
1259,03/09/2018 11:29:58 AM,13.654,,,,,,
1260,03/09/2018 11:44:58 AM,13.846,,,,,,
1261,03/09/2018 11:59:58 AM,13.750,,,,,,
1262,03/09/2018 12:14:58 PM,14.421,,,,,,
1263,03/09/2018 12:29:58 PM,14.230,,,,,,
1264,03/09/2018 12:44:58 PM,14.517,,,,,,
1265,03/09/2018 12:59:58 PM,15.951,,,,,,
1266,03/09/2018 01:14:58 PM,15.473,,,,,,
1267,03/09/2018 01:29:58 PM,16.523,,,,,,
1268,03/09/2018 01:44:58 PM,16.046,,,,,,
1269,03/09/2018 01:59:58 PM,15.473,,,,,,
1270,03/09/2018 02:14:58 PM,15.951,,,,,,
1271,03/09/2018 02:29:58 PM,16.046,,,,,,
1272,03/09/2018 02:44:58 PM,15.187,,,,,,
1273,03/09/2018 02:59:58 PM,14.613,,,,,,
1274,03/09/2018 03:14:58 PM,13.846,,,,,,
1275,03/09/2018 03:29:58 PM,12.980,,,,,,
1276,03/09/2018 03:44:58 PM,12.497,,,,,,
1277,03/09/2018 03:59:58 PM,12.304,,,,,,
1278,03/09/2018 04:14:58 PM,12.013,,,,,,
1279,03/09/2018 04:29:58 PM,13.365,,,,,,
1280,03/09/2018 04:44:58 PM,13.076,,,,,,
1281,03/09/2018 04:59:58 PM,12.497,,,,,,
1282,03/09/2018 05:14:58 PM,11.528,,,,,,
1283,03/09/2018 05:29:58 PM,11.041,,,,,,
1284,03/09/2018 05:44:58 PM,10.846,,,,,,
1285,03/09/2018 05:59:58 PM,10.259,,,,,,
1286,03/09/2018 06:14:58 PM,9.472,,,,,,
1287,03/09/2018 06:29:58 PM,8.879,,,,,,
1288,03/09/2018 06:44:58 PM,8.581,,,,,,
1289,03/09/2018 06:59:58 PM,8.382,,,,,,
1290,03/09/2018 07:14:58 PM,8.082,,,,,,
1291,03/09/2018 07:29:58 PM,8.182,,,,,,
1292,03/09/2018 07:44:58 PM,8.082,,,,,,
1293,03/09/2018 07:59:58 PM,7.983,,,,,,
1294,03/09/2018 08:14:58 PM,7.682,,,,,,
1295,03/09/2018 08:29:58 PM,7.280,,,,,,
1296,03/09/2018 08:44:58 PM,6.978,,,,,,
1297,03/09/2018 08:59:58 PM,6.573,,,,,,
1298,03/09/2018 09:14:58 PM,6.166,,,,,,
1299,03/09/2018 09:29:58 PM,5.552,,,,,,
1300,03/09/2018 09:44:58 PM,5.244,,,,,,
1301,03/09/2018 09:59:58 PM,5.244,,,,,,
1302,03/09/2018 10:14:58 PM,4.727,,,,,,
1303,03/09/2018 10:29:58 PM,4.311,,,,,,
1304,03/09/2018 10:44:58 PM,4.102,,,,,,
1305,03/09/2018 10:59:58 PM,3.683,,,,,,
1306,03/09/2018 11:14:58 PM,3.578,,,,,,
1307,03/09/2018 11:29:58 PM,3.578,,,,,,
1308,03/09/2018 11:44:58 PM,3.367,,,,,,
1309,03/09/2018 11:59:58 PM,3.367,,,,,,
1310,03/10/2018 12:14:58 AM,3.788,,,,,,
1311,03/10/2018 12:29:58 AM,4.102,,,,,,
1312,03/10/2018 12:44:58 AM,3.578,,,,,,
1313,03/10/2018 12:59:58 AM,3.683,,,,,,
1314,03/10/2018 01:14:58 AM,3.261,,,,,,
1315,03/10/2018 01:29:58 AM,3.472,,,,,,
1316,03/10/2018 01:44:58 AM,3.367,,,,,,
1317,03/10/2018 01:59:58 AM,2.943,,,,,,
1318,03/10/2018 02:14:58 AM,2.624,,,,,,
1319,03/10/2018 02:29:58 AM,1.980,,,,,,
1320,03/10/2018 02:44:58 AM,1.656,,,,,,
1321,03/10/2018 02:59:58 AM,1.980,,,,,,
1322,03/10/2018 03:14:58 AM,1.980,,,,,,
1323,03/10/2018 03:29:58 AM,1.980,,,,,,
1324,03/10/2018 03:44:58 AM,2.410,,,,,,
1325,03/10/2018 03:59:58 AM,2.410,,,,,,
1326,03/10/2018 04:14:58 AM,1.980,,,,,,
1327,03/10/2018 04:29:58 AM,1.872,,,,,,
1328,03/10/2018 04:44:58 AM,1.764,,,,,,
1329,03/10/2018 04:59:58 AM,1.764,,,,,,
1330,03/10/2018 05:14:58 AM,1.872,,,,,,
1331,03/10/2018 05:29:58 AM,1.872,,,,,,
1332,03/10/2018 05:44:58 AM,1.764,,,,,,
1333,03/10/2018 05:59:58 AM,1.656,,,,,,
1334,03/10/2018 06:14:58 AM,2.088,,,,,,
1335,03/10/2018 06:29:58 AM,2.303,,,,,,
1336,03/10/2018 06:44:58 AM,3.155,,,,,,
1337,03/10/2018 06:59:58 AM,3.998,,,,,,
1338,03/10/2018 07:14:58 AM,5.244,,,,,,
1339,03/10/2018 07:29:58 AM,7.682,,,,,,
1340,03/10/2018 07:44:58 AM,9.768,,,,,,
1341,03/10/2018 07:59:58 AM,12.690,,,,,,
1342,03/10/2018 08:14:58 AM,13.942,,,,,,
1343,03/10/2018 08:29:58 AM,15.187,,,,,,
1344,03/10/2018 08:44:58 AM,17.094,,,,,,
1345,03/10/2018 08:59:58 AM,17.284,,,,,,
1346,03/10/2018 09:14:58 AM,17.665,,,,,,
1347,03/10/2018 09:29:58 AM,18.140,,,,,,
1348,03/10/2018 09:44:58 AM,18.806,,,,,,
1349,03/10/2018 09:59:58 AM,17.284,,,,,,
1350,03/10/2018 10:14:58 AM,16.808,,,,,,
1351,03/10/2018 10:29:58 AM,17.284,,,,,,
1352,03/10/2018 10:44:58 AM,16.523,,,,,,
1353,03/10/2018 10:59:58 AM,15.569,,,,,,
1354,03/10/2018 11:14:58 AM,14.996,,,,,,
1355,03/10/2018 11:29:58 AM,16.046,,,,,,
1356,03/10/2018 11:44:58 AM,15.760,,,,,,
1357,03/10/2018 11:59:58 AM,17.379,,,,,,
1358,03/10/2018 12:14:58 PM,17.475,,,,,,
1359,03/10/2018 12:29:58 PM,16.618,,,,,,
1360,03/10/2018 12:44:58 PM,17.570,,,,,,
1361,03/10/2018 12:59:58 PM,17.094,,,,,,
1362,03/10/2018 01:14:58 PM,16.808,,,,,,
1363,03/10/2018 01:29:58 PM,18.140,,,,,,
1364,03/10/2018 01:44:58 PM,18.236,,,,,,
1365,03/10/2018 01:59:58 PM,17.855,,,,,,
1366,03/10/2018 02:14:58 PM,17.475,,,,,,
1367,03/10/2018 02:29:58 PM,18.521,,,,,,
1368,03/10/2018 02:44:58 PM,17.665,,,,,,
1369,03/10/2018 02:59:58 PM,18.331,,,,,,
1370,03/10/2018 03:14:58 PM,17.950,,,,,,
1371,03/10/2018 03:29:58 PM,16.237,,,,,,
1372,03/10/2018 03:44:58 PM,15.282,,,,,,
1373,03/10/2018 03:59:58 PM,15.091,,,,,,
1374,03/10/2018 04:14:58 PM,16.332,,,,,,
1375,03/10/2018 04:29:58 PM,16.237,,,,,,
1376,03/10/2018 04:44:58 PM,14.517,,,,,,
1377,03/10/2018 04:59:58 PM,16.808,,,,,,
1378,03/10/2018 05:14:58 PM,14.900,,,,,,
1379,03/10/2018 05:29:58 PM,13.846,,,,,,
1380,03/10/2018 05:44:58 PM,13.365,,,,,,
1381,03/10/2018 05:59:58 PM,12.787,,,,,,
1382,03/10/2018 06:14:58 PM,12.110,,,,,,
1383,03/10/2018 06:29:58 PM,11.236,,,,,,
1384,03/10/2018 06:44:58 PM,10.748,,,,,,
1385,03/10/2018 06:59:58 PM,10.455,,,,,,
1386,03/10/2018 07:14:58 PM,10.259,,,,,,
1387,03/10/2018 07:29:58 PM,10.161,,,,,,
1388,03/10/2018 07:44:58 PM,10.063,,,,,,
1389,03/10/2018 07:59:58 PM,9.965,,,,,,
1390,03/10/2018 08:14:58 PM,9.669,,,,,,
1391,03/10/2018 08:29:58 PM,9.571,,,,,,
1392,03/10/2018 08:44:58 PM,9.472,,,,,,
1393,03/10/2018 08:59:58 PM,9.472,,,,,,
1394,03/10/2018 09:14:58 PM,9.571,,,,,,
1395,03/10/2018 09:29:58 PM,9.669,,,,,,
1396,03/10/2018 09:44:58 PM,9.768,,,,,,
1397,03/10/2018 09:59:58 PM,9.866,,,,,,
1398,03/10/2018 10:14:58 PM,9.866,,,,,,
1399,03/10/2018 10:29:58 PM,9.768,,,,,,
1400,03/10/2018 10:44:58 PM,9.768,,,,,,
1401,03/10/2018 10:59:58 PM,9.669,,,,,,
1402,03/10/2018 11:13:46 PM,,29.7,,,,,
1403,03/10/2018 11:14:58 PM,9.669,,,,,,
1404,03/10/2018 11:26:20 PM,,29.8,,,,,
1405,03/10/2018 11:29:58 PM,9.571,,,,,,
1406,03/10/2018 11:34:43 PM,,29.9,,,,,
1407,03/10/2018 11:43:21 PM,,30.0,,,,,
1408,03/10/2018 11:44:58 PM,9.669,,,,,,
1409,03/10/2018 11:50:05 PM,,30.1,,,,,
1410,03/10/2018 11:59:58 PM,9.669,,,,,,
1411,03/11/2018 12:01:58 AM,,30.2,,,,,
1412,03/11/2018 12:14:58 AM,9.571,,,,,,
1413,03/11/2018 12:29:58 AM,9.373,,,,,,
1414,03/11/2018 12:35:23 AM,,30.3,,,,,
1415,03/11/2018 12:44:58 AM,9.275,,,,,,
1416,03/11/2018 12:59:58 AM,9.176,,,,,,
1417,03/11/2018 01:08:37 AM,,30.4,,,,,
1418,03/11/2018 01:14:58 AM,8.978,,,,,,
1419,03/11/2018 01:29:58 AM,8.978,,,,,,
1420,03/11/2018 01:44:58 AM,8.779,,,,,,
1421,03/11/2018 01:59:58 AM,8.779,,,,,,
1422,03/11/2018 02:14:58 AM,8.680,,,,,,
1423,03/11/2018 02:15:22 AM,,30.5,,,,,
1424,03/11/2018 02:29:58 AM,8.680,,,,,,
1425,03/11/2018 02:44:58 AM,8.680,,,,,,
1426,03/11/2018 02:59:58 AM,8.680,,,,,,
1427,03/11/2018 03:14:58 AM,8.680,,,,,,
1428,03/11/2018 03:29:58 AM,8.680,,,,,,
1429,03/11/2018 03:32:57 AM,,30.6,,,,,
1430,03/11/2018 03:44:58 AM,8.680,,,,,,
1431,03/11/2018 03:59:58 AM,8.680,,,,,,
1432,03/11/2018 04:14:58 AM,8.680,,,,,,
1433,03/11/2018 04:29:58 AM,8.581,,,,,,
1434,03/11/2018 04:44:58 AM,8.581,,,,,,
1435,03/11/2018 04:59:58 AM,8.581,,,,,,
1436,03/11/2018 05:14:58 AM,8.182,,,,,,
1437,03/11/2018 05:29:58 AM,7.582,,,,,,
1438,03/11/2018 05:44:58 AM,7.280,,,,,,
1439,03/11/2018 05:59:58 AM,6.978,,,,,,
1440,03/11/2018 06:14:58 AM,7.079,,,,,,
1441,03/11/2018 06:29:58 AM,7.882,,,,,,
1442,03/11/2018 06:44:58 AM,8.182,,,,,,
1443,03/11/2018 06:59:58 AM,8.082,,,,,,
1444,03/11/2018 07:14:58 AM,8.581,,,,,,
1445,03/11/2018 07:29:58 AM,9.077,,,,,,
1446,03/11/2018 07:44:58 AM,9.866,,,,,,
1447,03/11/2018 07:59:58 AM,10.259,,,,,,
1448,03/11/2018 08:14:58 AM,10.944,,,,,,
1449,03/11/2018 08:29:58 AM,12.690,,,,,,
1450,03/11/2018 08:44:58 AM,13.461,,,,,,
1451,03/11/2018 08:59:58 AM,13.269,,,,,,
1452,03/11/2018 09:14:58 AM,14.613,,,,,,
1453,03/11/2018 09:29:58 AM,13.750,,,,,,
1454,03/11/2018 09:44:58 AM,13.558,,,,,,
1455,03/11/2018 09:59:58 AM,13.846,,,,,,
1456,03/11/2018 10:14:58 AM,13.942,,,,,,
1457,03/11/2018 10:29:58 AM,12.401,,,,,,
1458,03/11/2018 10:44:58 AM,12.883,,,,,,
1459,03/11/2018 10:59:58 AM,13.846,,,,,,
1460,03/11/2018 11:14:58 AM,15.664,,,,,,
1461,03/11/2018 11:29:58 AM,16.808,,,,,,
1462,03/11/2018 11:44:58 AM,14.709,,,,,,
1463,03/11/2018 11:59:58 AM,12.690,,,,,,
1464,03/11/2018 12:14:58 PM,11.528,,,,,,
1465,03/11/2018 12:29:58 PM,11.236,,,,,,
1466,03/11/2018 12:44:58 PM,11.334,,,,,,
1467,03/11/2018 12:59:58 PM,11.334,,,,,,
1468,03/11/2018 01:14:22 PM,,30.7,,,,,
1469,03/11/2018 01:14:58 PM,10.846,,,,,,
1470,03/11/2018 01:29:58 PM,11.041,,,,,,
1471,03/11/2018 01:44:58 PM,11.819,,,,,,
1472,03/11/2018 01:59:58 PM,11.528,,,,,,
