"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, units (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
727;25/03/15 19:03:34;72.6;
728;25/03/15 19:04:45;72.7;
729;25/03/15 19:06:22;72.8;
730;25/03/15 19:07:36;72.9;
731;25/03/15 19:09:05;73.0;
732;25/03/15 19:10:34;73.1;
733;25/03/15 19:12:32;73.2;
734;25/03/15 19:15:09;73.3;
735;25/03/15 19:17:54;73.4;
736;25/03/15 19:21:13;73.5;
737;25/03/15 19:31:21;73.6;
738;25/03/15 19:36:40;73.7;
739;25/03/15 19:43:27;73.8;
740;25/03/15 19:50:33;73.9;
741;25/03/15 20:08:09;74.0;
742;25/03/15 20:23:20;74.1;
743;25/03/15 20:38:08;74.2;
744;25/03/15 20:54:38;74.3;
745;25/03/15 21:29:13;74.4;
746;26/03/15 07:02:24;74.5;
747;28/03/15 15:54:44;74.6;
748;28/03/15 15:56:29;74.7;
749;28/03/15 16:00:21;74.8;
750;28/03/15 16:02:26;74.9;
751;28/03/15 16:03:54;75.0;
752;28/03/15 16:05:35;75.1;
753;28/03/15 16:12:15;75.2;
754;29/03/15 03:40:29;75.3;
755;29/03/15 03:44:07;75.4;
756;29/03/15 03:48:32;75.5;
757;29/03/15 03:57:35;75.6;
758;29/03/15 04:07:16;75.7;
759;29/03/15 04:16:10;75.8;
760;29/03/15 04:20:09;75.9;
761;29/03/15 04:25:10;76.0;
762;29/03/15 04:30:50;76.1;
763;29/03/15 04:39:06;76.2;
764;29/03/15 04:43:51;76.3;
765;29/03/15 04:50:26;76.4;
766;29/03/15 04:54:19;76.5;
767;29/03/15 04:59:54;76.6;
768;29/03/15 05:04:48;76.7;
769;29/03/15 05:10:14;76.8;
770;29/03/15 05:13:25;76.9;
771;29/03/15 05:16:28;77.0;
772;29/03/15 05:19:04;77.1;
773;29/03/15 05:21:40;77.2;
774;29/03/15 05:24:09;77.3;
775;29/03/15 05:27:21;77.4;
776;29/03/15 05:29:37;77.5;
777;29/03/15 05:33:50;77.6;
778;29/03/15 05:37:32;77.7;
779;29/03/15 05:40:57;77.8;
780;29/03/15 05:43:42;77.9;
781;29/03/15 05:48:09;78.0;
782;29/03/15 05:51:30;78.1;
783;29/03/15 05:55:26;78.2;
784;29/03/15 05:58:09;78.3;
785;29/03/15 06:02:42;78.4;
786;29/03/15 06:07:20;78.5;
787;29/03/15 06:13:05;78.6;
788;29/03/15 06:18:51;78.7;
789;29/03/15 06:25:06;78.8;
790;29/03/15 06:28:49;78.9;
791;29/03/15 06:33:16;79.0;
792;29/03/15 06:37:50;79.1;
793;29/03/15 06:41:19;79.2;
794;29/03/15 06:43:44;79.3;
795;29/03/15 06:46:42;79.4;
796;29/03/15 06:49:47;79.5;
797;29/03/15 06:52:58;79.6;
798;29/03/15 06:56:04;79.7;
799;29/03/15 06:59:48;79.8;
800;29/03/15 07:02:31;79.9;
801;29/03/15 07:05:30;80.0;
802;29/03/15 07:08:17;80.1;
803;29/03/15 07:10:57;80.2;
804;29/03/15 07:12:53;80.3;
805;29/03/15 07:15:15;80.4;
806;29/03/15 07:16:48;80.5;
807;29/03/15 07:18:30;80.6;
808;29/03/15 07:20:40;80.7;
809;29/03/15 07:22:33;80.8;
810;29/03/15 07:24:11;80.9;
811;29/03/15 07:26:17;81.0;
812;29/03/15 07:28:27;81.1;
813;29/03/15 07:31:06;81.2;
814;29/03/15 07:32:38;81.3;
815;29/03/15 07:34:40;81.4;
816;29/03/15 07:36:54;81.5;
817;29/03/15 07:40:41;81.6;
818;29/03/15 07:42:55;81.7;
819;29/03/15 07:44:47;81.8;
820;29/03/15 07:46:24;81.9;
821;29/03/15 07:48:16;82.0;
822;29/03/15 07:49:57;82.1;
823;29/03/15 07:53:06;82.2;
824;29/03/15 07:57:03;82.3;
825;29/03/15 08:21:17;82.4;
826;29/03/15 09:25:47;82.5;
827;29/03/15 09:37:28;82.6;
828;29/03/15 09:38:23;82.7;
829;29/03/15 09:39:32;82.8;
830;29/03/15 09:40:38;82.9;
831;29/03/15 09:41:52;83.0;
832;29/03/15 09:43:06;83.1;
833;29/03/15 09:44:36;83.2;
834;29/03/15 09:45:54;83.3;
835;29/03/15 09:47:29;83.4;
836;29/03/15 09:49:02;83.5;
837;29/03/15 09:50:28;83.6;
838;29/03/15 09:51:43;83.7;
839;29/03/15 09:53:08;83.8;
840;29/03/15 09:54:24;83.9;
841;29/03/15 09:55:50;84.0;
842;29/03/15 09:56:56;84.1;
843;29/03/15 09:58:21;84.2;
844;29/03/15 09:59:33;84.3;
845;29/03/15 10:00:51;84.4;
846;29/03/15 10:03:16;84.5;
847;29/03/15 10:04:41;84.6;
848;29/03/15 10:05:15;84.7;
849;29/03/15 10:06:23;84.8;
850;29/03/15 10:07:31;84.9;
851;29/03/15 10:08:59;85.0;
852;29/03/15 10:09:46;85.1;
853;29/03/15 10:10:47;85.2;
854;29/03/15 10:11:32;85.3;
855;29/03/15 10:12:35;85.4;
856;29/03/15 10:13:33;85.5;
857;29/03/15 10:14:35;85.6;
858;29/03/15 10:15:27;85.7;
859;29/03/15 10:16:18;85.8;
860;29/03/15 10:17:13;85.9;
861;29/03/15 10:18:12;86.0;
862;29/03/15 10:19:07;86.1;
863;29/03/15 10:20:08;86.2;
864;29/03/15 10:21:23;86.3;
865;29/03/15 10:23:22;86.4;
866;29/03/15 10:25:42;86.5;
867;30/03/15 13:47:52;86.6;
868;30/03/15 13:50:02;86.7;
869;30/03/15 13:51:46;86.8;
870;30/03/15 13:52:30;86.9;
871;30/03/15 13:53:16;87.0;
872;30/03/15 13:53:46;87.1;
873;30/03/15 13:54:33;87.2;
874;30/03/15 13:55:28;87.3;
875;30/03/15 13:56:42;87.4;
876;30/03/15 13:57:24;87.5;
877;30/03/15 13:58:03;87.6;
878;30/03/15 13:58:40;87.7;
879;30/03/15 14:01:18;87.8;
880;30/03/15 14:02:47;87.9;
881;30/03/15 14:03:50;88.0;
882;30/03/15 14:04:43;88.1;
883;30/03/15 14:05:48;88.2;
884;30/03/15 14:07:12;88.3;
885;30/03/15 14:08:59;88.4;
886;30/03/15 14:10:37;88.5;
887;30/03/15 14:17:11;88.6;
888;01/04/15 07:49:16;88.7;
889;01/04/15 12:44:13;88.8;
890;01/04/15 20:53:05;88.9;
891;01/04/15 20:56:01;89.0;
892;01/04/15 21:00:31;89.1;
893;01/04/15 21:06:40;89.2;
894;01/04/15 21:13:09;89.3;
895;01/04/15 21:18:51;89.4;
896;01/04/15 21:41:47;89.5;
897;01/04/15 23:29:50;89.6;
898;02/04/15 02:37:42;89.7;
899;02/04/15 12:12:35;89.8;
900;02/04/15 12:15:11;89.9;
901;02/04/15 12:21:01;90.0;
902;02/04/15 12:28:19;90.1;
903;03/04/15 02:23:45;90.2;
904;03/04/15 05:16:38;90.3;
905;03/04/15 08:27:44;90.4;
906;03/04/15 08:29:58;90.5;
907;03/04/15 08:32:02;90.6;
908;03/04/15 08:33:39;90.7;
909;03/04/15 08:38:52;90.8;
910;05/04/15 13:22:05;90.9;
911;05/04/15 14:04:23;91.0;
912;05/04/15 14:07:16;91.1;
913;05/04/15 14:10:08;91.2;
914;05/04/15 14:12:24;91.3;
915;05/04/15 14:13:55;91.4;
916;05/04/15 14:14:23;91.5;
917;05/04/15 14:14:56;91.6;
918;05/04/15 14:15:24;91.7;
919;05/04/15 14:16:05;91.8;
920;05/04/15 14:17:14;91.9;
921;05/04/15 14:17:50;92.0;
922;05/04/15 14:18:54;92.1;
923;05/04/15 14:20:45;92.2;
924;05/04/15 14:22:33;92.3;
925;05/04/15 14:24:28;92.4;
926;05/04/15 14:25:39;92.5;
927;05/04/15 14:27:33;92.6;
928;05/04/15 14:30:18;92.7;
929;05/04/15 14:34:25;92.8;
930;05/04/15 14:38:35;92.9;
931;05/04/15 14:46:21;93.0;
932;05/04/15 16:09:19;93.1;
933;05/04/15 16:20:59;93.2;
934;05/04/15 16:23:54;93.3;
935;06/04/15 03:53:09;93.4;
936;06/04/15 22:47:31;93.5;
937;07/04/15 05:26:28;93.6;
938;10/04/15 15:57:03;93.7;
939;10/04/15 16:05:10;93.8;
940;10/04/15 16:09:49;93.9;
941;10/04/15 16:11:15;94.0;
942;10/04/15 16:13:47;94.1;
943;10/04/15 17:06:56;94.2;
944;10/04/15 17:11:53;94.3;
945;12/04/15 02:58:23;94.4;
946;12/04/15 03:02:27;94.5;
947;12/04/15 03:23:23;94.6;
948;12/04/15 03:26:21;94.7;
949;12/04/15 03:41:36;94.8;
950;12/04/15 03:48:31;94.9;
951;12/04/15 03:51:33;95.0;
952;12/04/15 03:52:36;95.1;
953;12/04/15 03:53:53;95.2;
954;12/04/15 03:54:45;95.3;
955;12/04/15 03:56:16;95.4;
956;12/04/15 03:58:58;95.5;
957;12/04/15 04:03:34;95.6;
958;12/04/15 04:14:38;95.7;
959;12/04/15 04:17:45;95.8;
960;12/04/15 04:20:22;95.9;
961;12/04/15 04:28:04;96.0;
962;12/04/15 04:30:59;96.1;
963;12/04/15 04:35:16;96.2;
964;12/04/15 04:38:52;96.3;
965;12/04/15 04:44:47;96.4;
966;12/04/15 04:57:45;96.5;
967;12/04/15 05:37:22;96.6;
968;12/04/15 06:01:05;96.7;
969;13/04/15 07:26:12;96.8;
970;13/04/15 07:36:32;96.9;
971;13/04/15 13:39:55;97.0;
972;14/04/15 05:15:55;97.1;
973;14/04/15 05:24:28;97.2;
974;14/04/15 05:35:43;97.3;
975;14/04/15 07:07:36;97.4;
976;14/04/15 07:25:09;97.5;
977;14/04/15 07:36:07;97.6;
978;14/04/15 07:52:55;97.7;
979;14/04/15 10:16:28;97.8;
980;14/04/15 10:20:34;97.9;
981;14/04/15 10:37:49;98.0;
982;14/04/15 11:02:19;98.1;
983;14/04/15 11:16:16;98.2;
984;14/04/15 11:17:05;98.3;
985;14/04/15 11:17:46;98.4;
986;14/04/15 11:18:08;98.5;
987;14/04/15 11:19:05;98.6;
988;14/04/15 11:22:18;98.7;
989;14/04/15 11:28:36;98.8;
990;14/04/15 11:38:41;98.9;
991;14/04/15 11:39:52;99.0;
992;14/04/15 11:40:41;99.1;
993;14/04/15 11:41:40;99.2;
994;14/04/15 11:42:25;99.3;
995;14/04/15 11:42:56;99.4;
996;14/04/15 11:43:34;99.5;
997;14/04/15 11:44:19;99.6;
998;14/04/15 11:45:12;99.7;
999;14/04/15 11:46:16;99.8;
1000;14/04/15 11:47:41;99.9;
1001;14/04/15 11:48:40;100.0;
1002;14/04/15 11:49:45;100.1;
1003;14/04/15 11:52:27;100.2;
1004;14/04/15 12:09:00;100.3;
1005;14/04/15 12:31:58;100.4;
1006;14/04/15 13:05:26;100.4;Registrado
