"Título de trazado: JTU_01_PT_11"
"N.º";"Fecha Tiempo, GMT-05:00";"PRECIPITACION, mm (LGR S/N: 2412761, SEN S/N: 2412761)";"Final de archivo (LGR S/N: 2412761)"
657;01/01/18 10:21:02;65,6;
658;01/01/18 10:21:48;65,7;
659;01/01/18 10:22:39;65,8;
660;01/01/18 10:24:11;65,9;
661;01/01/18 10:25:03;66,0;
662;01/01/18 10:25:46;66,1;
663;01/01/18 10:27:08;66,2;
664;01/01/18 10:27:49;66,3;
665;01/01/18 10:28:33;66,4;
666;01/01/18 10:29:46;66,5;
667;01/01/18 10:30:23;66,6;
668;01/01/18 10:31:38;66,7;
669;01/01/18 10:32:14;66,8;
670;01/01/18 10:33:19;66,9;
671;01/01/18 10:34:00;67,0;
672;01/01/18 10:35:05;67,1;
673;01/01/18 10:36:09;67,2;
674;01/01/18 10:37:10;67,3;
675;01/01/18 10:38:10;67,4;
676;01/01/18 10:39:15;67,5;
677;01/01/18 10:40:11;67,6;
678;01/01/18 10:41:13;67,7;
679;01/01/18 10:42:13;67,8;
680;01/01/18 10:43:12;67,9;
681;01/01/18 10:44:12;68,0;
682;01/01/18 10:45:04;68,1;
683;01/01/18 10:46:05;68,2;
684;01/01/18 10:47:02;68,3;
685;01/01/18 10:48:03;68,4;
686;01/01/18 10:48:57;68,5;
687;01/01/18 10:49:52;68,6;
688;01/01/18 10:51:10;68,7;
689;01/01/18 10:51:57;68,8;
690;01/01/18 10:52:47;68,9;
691;01/01/18 10:53:39;69,0;
692;01/01/18 10:54:28;69,1;
693;01/01/18 10:55:19;69,2;
694;01/01/18 10:56:14;69,3;
695;01/01/18 10:56:57;69,4;
696;01/01/18 10:57:46;69,5;
697;01/01/18 10:58:34;69,6;
698;01/01/18 10:59:29;69,7;
699;01/01/18 11:00:18;69,8;
700;01/01/18 11:01:16;69,9;
701;01/01/18 11:02:12;70,0;
702;01/01/18 11:03:08;70,1;
703;01/01/18 11:04:01;70,2;
704;01/01/18 11:04:52;70,3;
705;01/01/18 11:05:41;70,4;
706;01/01/18 11:06:30;70,5;
707;01/01/18 11:07:17;70,6;
708;01/01/18 11:08:08;70,7;
709;01/01/18 11:08:53;70,8;
710;01/01/18 11:09:42;70,9;
711;01/01/18 11:10:30;71,0;
712;01/01/18 11:11:20;71,1;
713;01/01/18 11:12:03;71,2;
714;01/01/18 11:12:54;71,3;
